id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
12781666	FLINK	add polynomial base feature mapper library	add feature mapper map vector polynomial feature space preprocessing step prior apply learner flink library	['ml']	3	4	Closed	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13287779	FLINK	execute end end test azp	ensure execute end end test azp sure test reference split reference run nightly test script sure java test execute	['pull-request-available']	3	7	Resolved	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13336925	FLINK	fail nullpointerexception	code error partitionrequestclientfactoryt time elapse code	['pull-request-available', 'test-stability']	3	1	Resolved	3	['error', 'method', 'time', 'run', 'failure', 'elapse', 'java', 'python', 'skip', 'issue']
13283964	FLINK	fully support raw type api	currently table api expose way create raw type datatypefactory reason raw type need resolve later stage similar user define type need resolve catalog api change introduction abstractdatatype high type resolve unresolved data type introduction class name datatypes unresolved type helper class method construct unresolved type type safe need well support blink planner	['pull-request-available']	3	7	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13562457	FLINK	add zip package github actions runner	show fail gha find zip add dependency test code java flink flink end end test test script line zip command find code	['github-actions', 'pull-request-available']	3	7	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13362864	FLINK	heap state restore skip key group state backend	new incremental mode heap backend wrap keygroupsstatehandle incrementalremotekeyedstatehandle compute intersection directly aware offset return keyrange intersection recovery unused keygroup filter rocksdb state backend change heap state backend	['pull-request-available']	3	7	Resolved	15	['state', 'field', 'value', 'use', 'error', 'operator', 'int', 'type', 'sink', 'table']
13146902	FLINK	slotpool fail release slot	slotpool release idle slot release operation fail timeout simply continue slot problematic owning taskexecutor fail unregistere meantime slotpool result slotpool reuse slot try return idle fail effectively render scheduling job impossible	['flip-6']	1	1	Closed	4	['return', 'python', 'support', 'type', 'use', 'example', 'exception', 'timeout', 'mode', 'case']
13323402	FLINK	optimize reading channel state recovery	curently channel state read sequentially invert control efficient current chain code java loop subpartition loop datum bufferbuilder code propose chain code java loop state handle ordererd handle offset request buffer way bufferbuilder bufferbuilder pass boolean boolean code	['pull-request-available']	3	7	Resolved	2	['job', 'state', 'string', 'type', 'task', 'set', 'snapshot', 'add', 'checkpoint', 'return']
13493693	FLINK	table store sink continuously fail try add file add snapshot commit slow	table store sink continuously fail try add file add snapshot commit slow bug method find identifi remove identifier map different snapshot identifier example append commit follow compact commit identifier need use set check identifier snapshot commit fast identifi check job restart happen snapshot committing slow multiple identifier check identifier mistakenly keep	['pull-request-available']	3	1	Closed	22	['snapshot', 'job', 'exception', 'example', 'table', 'start', 'end', 'check', 'file', 'scala']
13238749	FLINK	introduce partitionabletablesource partition pruning	datum source partitionable storage hive hdfs druid query need read small subset total datum use partition information prune skip file irrelevant user query query optimization time execution time reduce obviously especially large partitioned table	['pull-request-available']	3	2	Closed	36	['execution', 'job', 'scala', 'use', 'table', 'java', 'run', 'method', 'state', 'task']
13297293	FLINK	improve literals conversion expressionconverter	couple issue expressionresolver literals conversion lot code duplication precision certain type lose binary char	['pull-request-available']	3	1	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13596954	FLINK	support lead lag function table api	natively support lag lead function table api	['pull-request-available']	3	4	Open	16	['api', 'table', 'user', 'use', 'support', 'add', 'mode', 'planner', 'introduce', 'release']
13380454	FLINK	fail concurrentmodificationexception		['test-stability']	3	1	Closed	12	['file', 'null', 'error', 'python', 'use', 'table', 'add', 'support', 'java', 'need']
13375384	FLINK	avoid discard checkpoint case failure	statehandlestore implementation apache flink blob flink kubernetes src main java org apache flink kubernete highavailability apache flink blob flink runtime src main java org apache flink runtime zookeeper discard checkpoint checkpoint metadata write backend cover case datum actually write backend fail network issue case end have pointer backend pointing checkpoint discard instead discard checkpoint datum case want specific use case run exception recover checkpoint later want add warning user point possibly orphan checkpoint datum	['pull-request-available']	2	1	Closed	39	['apache', 'current', 'failure', 'new', 'kafka', 'checkpoint', 'java', 'case', 'add', 'state']
13320399	FLINK	use execute insert statement sql client	currently sql client lot logic execute insert job simplify executesql method	['pull-request-available']	3	7	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13239501	FLINK	add travis profile gelly kafka	misc test profile frequently hit timeout resolve move gelly universal kafka connector separate profile	['pull-request-available']	3	4	Closed	16	['api', 'table', 'user', 'use', 'support', 'add', 'mode', 'planner', 'introduce', 'release']
13305196	FLINK	add specialized collecting iterator	add specialized collecting iterator need implement algorithm legacy planner datum structure like resettableexternalbuffer blink planner implement algorithm legacy planner legacy planner use current collect implementation	['pull-request-available']	3	7	Closed	17	['blink', 'table', 'file', 'module', 'implementation', 'remove', 'add', 'release', 'runtime', 'planner']
13340904	FLINK	avro confluent registry sql format support add nullable column	generate union null nullable logical type set default value null turn make impossible generate backwards compatible schema ddl statement example create table create table int null avro confluent create new table topic alter old table create table int null optionaldescription string avro confluent format read newt record insert fail optionaldescription default value	['pull-request-available']	2	1	Closed	14	['null', 'order', 'table', 'remove', 'file', 'add', 'store', 'default', 'create', 'support']
13473258	FLINK	fail		['pull-request-available']	1	1	Closed	12	['file', 'null', 'error', 'python', 'use', 'table', 'add', 'support', 'java', 'need']
13353899	FLINK	add itcase test checkpoint task finish	write test feature corner case include check commit effect notifycheckpointcomplete call broadcaststate non key follow key exchange align unaligned checkpoint unaligned checkpoint keyed operator subtask partially finish rare aligned checkpoint maybe good test unaligned checkpoint	['pull-request-available']	3	7	Closed	8	['add', 'checkpoint', 'error', 'state', 'sink', 'task', 'apache', 'failure', 'java', 'info']
13172232	FLINK	add string print method identify output datastream	output print method dataset allow user supply string identify jira browse datastream support valuable add feature datastream	['pull-request-available']	3	2	Closed	16	['api', 'table', 'user', 'use', 'support', 'add', 'mode', 'planner', 'introduce', 'release']
13527535	FLINK	upgrade calcite version	calcite style escape string support leverage enhance string literal usage issue	['pull-request-available']	3	4	Open	2	['job', 'state', 'string', 'type', 'task', 'set', 'snapshot', 'add', 'checkpoint', 'return']
13370377	FLINK	join select composite primary key cause arrayindexoutofboundsexception	add follow test case jointest reproduce bug code scala def mytest unit table mytable int bigint primary key enforced left join mytable code exception stack code runtimeexception error apply rule streamphysicaljoinrule arg flinklogicaljoin leave flinklogicalcalc flinklogicaltablesourcescan mytable method cause runtimeexception error occur apply rule streamphysicaljoinrule cause arrayindexoutofboundsexception source source source source code consider case projection push cause composite primary key select	['pull-request-available']	3	1	Closed	10	['file', 'python', 'source', 'method', 'cause', 'error', 'apache', 'table', 'connector', 'issue']
13302805	FLINK	send flink shaded issue pull request notification	similar send issue pull request notification instead	['pull-request-available']	3	4	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13540036	FLINK	add annotation	add annotation disable specific test java similar	['pull-request-available']	3	7	Closed	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13590912	FLINK	disable japicmp plugin deprecate api	apache flink release allow removal public api japicmp plugin usually check kind change avoid add explicit exclude change jira issue suggest disable api check api mark deprecate	['pull-request-available']	3	4	Resolved	16	['api', 'table', 'user', 'use', 'support', 'add', 'mode', 'planner', 'introduce', 'release']
13303105	FLINK	unify slot request timeout handle streaming batch task	different slot request timeout handling mechanism batch streaming task stream task slot request fail fulfil slotrequesttimeout batch task slot request check periodically fulfillable fail unfulfillable certain slot mark occupy indefinitely unify handling confluence display flink extendedslotproviderinterface detail	['pull-request-available']	3	7	Closed	37	['noformat', 'plan', 'task', 'update', 'source', 'error', 'cause', 'time', 'state', 'contain']
13553700	FLINK	misc module yarn test flaky	code oct error test run failure error skip time elapse clusterdeployment oct error clusterdeployment oct error clusterdeployment oct error remote file provide lib fli oct error runtime oct info oct error test run failure error skip code	['github-actions', 'test-stability']	3	7	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13305384	FLINK	remove restartindividualstrategy	legacy scheduler anymore remove ease work remove legacy scheduling logic executiongraph	['pull-request-available']	3	7	Closed	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13217182	FLINK	add optimize program organize optimization phase	currently flink organize optimization phase different method easy extend especially optimization stage blink hand method similar match order rule set hep optimization phase target trait rule set volcano optimization phase abstract optimization stage flinkoptimizeprogram blink define follow code like program flinkoptimizeprogram transform relational expression relational expression trait optimizecontext def relnode context relnode code flinkoptimizeprogram subclass include flinkrulesetprogram abstract program add remove ruleset set target trait flinkheprulesetprogram subclass flinkrulesetprogram run hepplanner flinkvolcanoprogram subclass flinkrulesetprogram run volcanoplanner flinkgroupprogram program contain sequence sub program group program group execute sequence group execute iteration time flinkchainedprograms responsible organize program program optimize method call sequence call	['pull-request-available']	3	2	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13397715	FLINK	dispatcher log jobmaster initialization error info level	dispatcher log jobmaster initialization error hard understand job fail client receive jobresult propose log failure cause job finish dispatcher	['pull-request-available']	3	1	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13354473	FLINK	reactive mode change adaptive scheduler set infinite parallelism jobgraph	reactive mode scheduler need change parallelism maxparalllelism submit job graph max value check unsupported flag enable submit jobgraph configuration unaligned checkpoint	['pull-request-available']	3	7	Closed	2	['job', 'state', 'string', 'type', 'task', 'set', 'snapshot', 'add', 'checkpoint', 'return']
13187324	FLINK	respect	documentation state set override discover hostname set value effect look code value instead deprecated	['pull-request-available']	3	1	Closed	15	['state', 'field', 'value', 'use', 'error', 'operator', 'int', 'type', 'sink', 'table']
13336872	FLINK	return number row large	return number row large suggest introduce treat small large input different way small input use precise large input copy old approximated implementation temporary solution fix revert commit	['pull-request-available']	3	1	Closed	16	['api', 'table', 'user', 'use', 'support', 'add', 'mode', 'planner', 'introduce', 'release']
13259037	FLINK	support global failure handle defaultscheduler schedulerng	global failure restart widely executiongraph component component recover job inconsistent state need support defaultscheduler break safety net detail apache flink follow up task replace usage restart jvm termination case consider bug unexpected happen implementation plan add executionfailurehandler add interface schedulerng implement defaultscheduler add interface internaltaskfailureslistener rework implementation use rework invoke scheduler	['pull-request-available']	3	7	Closed	8	['add', 'checkpoint', 'error', 'state', 'sink', 'task', 'apache', 'failure', 'java', 'info']
13486027	FLINK	extract changelog file	currently changelog file store extra file datafilemeta compaction changelog introduce add extra file statistic different correspond merge tree file need extract changelog file	['pull-request-available']	3	7	Closed	12	['file', 'null', 'error', 'python', 'use', 'table', 'add', 'support', 'java', 'need']
13280694	FLINK	add	add	['pull-request-available']	3	7	Closed	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13341196	FLINK	add check unsupported result type pandas udaf	currently return type pandas udaf primitive data type return scalar python primitive type int float numpy data type ideally specific scalar type accordingly add relate datatype check throw readable exception unsupported datatypes add related note doc	['pull-request-available']	3	4	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13336001	FLINK	result partition untracked producer task fail taskmanager	invoke task report fail taskmanager result partition tack job manager partition tracker	['pull-request-available']	3	1	Closed	2	['job', 'state', 'string', 'type', 'task', 'set', 'snapshot', 'add', 'checkpoint', 'return']
13159667	FLINK	improve tableexception message typename usage	currently tableexception simple use clear issue have error message like noformat exception thread main tableexception result field match requested type request date actual date noformat tableexception type support date detailed look	['pull-request-available']	4	4	Closed	21	['type', 'class', 'file', 'time', 'doc', 'add', 'method', 'need', 'long', 'issue']
13427126	FLINK	implement projectabledecodingformat avro bulk format	currently bulkdecodingformat avro implement projectabledecodingformat reader read unused column need implement projectabledecodingformat optimize reading avro file	['pull-request-available']	3	4	Closed	29	['need', 'new', 'string', 'datum', 'return', 'way', 'use', 'read', 'batch', 'order']
13336949	FLINK	fail azp	fail azp code expect code	['pull-request-available', 'test-stability']	1	1	Closed	39	['apache', 'current', 'failure', 'new', 'kafka', 'checkpoint', 'java', 'case', 'add', 'state']
13371934	FLINK	jobmasterstopwithsavepointitcase fail status fail	code java error failure error expect error expect error error error illegalstate error illegalstate info error test run failure error skip code	['test-stability']	2	1	Resolved	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13326530	FLINK	clean unilateralsortmerger	preparation step confluence display flink purpose task fold break implementation composable piece introduce way produce record push base manner instead pull base additional reading thread	['pull-request-available']	3	7	Closed	31	['select', 'table', 'support', 'thread', 'main', 'use', 'planner', 'need', 'query', 'value']
13462031	FLINK	savepoint corrupt file meta repeat commit	error test run failure error skip time elapse failure rescalebucketitcase apache flink table store testsuspendandrecoverafterrescaleoverwrite time elapse error code java cause illegalstateexception try add file add manifest corrupt code	['pull-request-available']	1	1	Closed	3	['error', 'method', 'time', 'run', 'failure', 'elapse', 'java', 'python', 'skip', 'issue']
13355071	FLINK	add internal state hierarchy pyflink		['pull-request-available']	3	7	Resolved	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13317135	FLINK	docker test fail	code get permission deny try connect docker daemon socket run post dial unix run connect permission deny code wait	['pull-request-available']	3	4	Closed	3	['error', 'method', 'time', 'run', 'failure', 'elapse', 'java', 'python', 'skip', 'issue']
13294106	FLINK	end end test timeout azure	example job run agent azure pipelines run long maximum time minute information code operation	['pull-request-available']	1	1	Closed	3	['error', 'method', 'time', 'run', 'failure', 'elapse', 'java', 'python', 'skip', 'issue']
13255825	FLINK	enable scheduler testing commit test	make schedulerng default scheduler need guarantee minicluster test pass introduce way run exist minicluster test schedulerng propose enable scheduler testing commit test give travis currently capacity run commit test scheduler	['pull-request-available']	3	7	Closed	36	['execution', 'job', 'scala', 'use', 'table', 'java', 'run', 'method', 'state', 'task']
13320159	FLINK	minibatch work source	follow table api streaming job stick enable mini batching code streamexecutionenvironment env environmentsettings setting streamtableenvironment tableenv setting disable mini batching completely result configuration tableconf true latency phase strategy create table location string population int connector kafka topic format csv early offset create table connector print like exclude option tableenv code pre populated kafka topic call element code code	['pull-request-available']	1	1	Closed	1	['error', 'result', 'create', 'exception', 'table', 'info', 'sql', 'java', 'query', 'connector']
13553837	FLINK	licensechecker fail gha succeed azure	build base apache flink github xcomp flink action azure apache flink apache github actions run report severe issue unclear come code java warn licensechecker find total severe license issue code	['github-actions', 'test-stability']	3	7	Resolved	10	['file', 'python', 'source', 'method', 'cause', 'error', 'apache', 'table', 'connector', 'issue']
13217243	FLINK	remove suspend	currently jobmaster contain lot mutable state necessary different leadership session jobmanagerrunner purpose method suspend mutable state management make thing jobmaster complicated need order improve jobmaster maintainability suggest remove logic instead terminate jobmaster jobmanagerrunner lose leadership entail leadership create new jobmaster instance	['pull-request-available']	3	4	Closed	14	['null', 'order', 'table', 'remove', 'file', 'add', 'store', 'default', 'create', 'support']
13509284	FLINK	datadog reporter url configurable	url configurable support agent service support datadog protocol deprecate datum center option subsume	['pull-request-available']	3	2	Open	25	['add', 'remove', 'support', 'need', 'introduce', 'case', 'blink', 'query', 'job', 'planner']
13555456	FLINK	kubernetes operator support compile java	voting mailing list flink kubernete operator version thomas mention kubernetes operator compile java offline discussion hope kubernetes operator support compile java critical ticket	['pull-request-available']	2	4	Closed	8	['add', 'checkpoint', 'error', 'state', 'sink', 'task', 'apache', 'failure', 'java', 'info']
13261720	FLINK	annotate minicluster test core module alsorunwithschedulerng	task annotate minicluster test alsorunwithschedulerng flink core module know break change time improve new generation scheduler core module basic flink module define flink travis flink flink test util parent flink test flink state backend flink statebackend flink flink flink flink flink flink runtime flink flink streaming flink streaming flink flink metric flink metric core note test basis flink test util annotate task enable minicluster test flink test non core module	['pull-request-available']	3	7	Resolved	17	['blink', 'table', 'file', 'module', 'implementation', 'remove', 'add', 'release', 'runtime', 'planner']
13388414	FLINK	fail azure	code jul assertionerror jul jul expect jul jul jul jul jul jul method jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul jul info run timeoutcallstacktest jul info test run failure error skip time elapse timeoutcallstacktest jul info run akkarpcactoroversizedresponsemessagetest jul info test run failure error skip time elapse akkarpcservicet jul info test run failure error skip time elapse akkarpcactoroversizedresponsemessagetest jul info jul info result jul info jul error failure jul error jul expect jul code	['pull-request-available', 'test-stability']	2	1	Closed	3	['error', 'method', 'time', 'run', 'failure', 'elapse', 'java', 'python', 'skip', 'issue']
13198522	FLINK	upgrade kafka client version	modern kafka connector keep track late version kafka client release kafka upgrade version kafka client maven dependency	['pull-request-available']	3	7	Closed	0	['version', 'sql', 'create', 'dependency', 'new', 'kafka', 'thread', 'return', 'remove', 'checkpoint']
13296031	FLINK	build fail corrupt stdout directly write	kafka gelly library noformat warning corrupt stdout directly write native stream fork jvm faq web page dump file flink connector flink connector kafka target surefire noformat follow noformat error error error error error error error error error error error error error error error error error error method error error error error error error error error help error error stack trace error run maven switch error run maven switch enable debug log error error information error possible solution read follow article error help noformat	['pull-request-available', 'test-stability']	2	1	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13395884	FLINK	race condition cancel task initialization	debug recent failure operator chain close task cancel initialize reason restore cleanupinvoke closed exception include canceltaskexception throw set taskcanceler call streamtask cancel restore normal invoke close operator chain cleanup solution visible call task	['pull-request-available']	1	1	Closed	8	['add', 'checkpoint', 'error', 'state', 'sink', 'task', 'apache', 'failure', 'java', 'info']
13437579	FLINK	remove share testingutils executor	testing util provide share executor share executor test cause odd behavior like unexpected shutdown block call effectively halt executor	['pull-request-available']	3	11500	Closed	35	['plan', 'cause', 'optimize', 'method', 'scala', 'time', 'java', 'job', 'execution', 'log']
13525410	FLINK	partiallyfinishedsourcesitcase hang checkpoint fail	build run timeout base stacktrace report cause apache flink apache code main wait condition thread state sleep method source code apache flink apache code main wait condition thread state sleep method method code sound odd base code analysis unlikely cause issue min timeout related code apache flink blob flink test src test java org apache flink test checkpointe util find responsible past concurrent test cause issue investigation lose time timeout reveal adaptivescheduleritcase take finish build apache flink apache code feb error pick feb info run adaptivescheduleritcase feb info test run failure error skip time elapse adaptivescheduleritcase code	['pull-request-available', 'test-stability']	3	1	Resolved	8	['add', 'checkpoint', 'error', 'state', 'sink', 'task', 'apache', 'failure', 'java', 'info']
13196124	FLINK	resume externalize checkpoint end end test fail	fail log verification ignore artificial failure reason exceptionthrowingfailuremapper mapper	['pull-request-available', 'test-stability']	2	1	Closed	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13280358	FLINK	sql run stream environment produce exception batch env run normally	summary sql run batch environment normally stream environment exception like error execute sql statement reason validationexception field name unique found duplicate sql create table int int int int int int int thousand int twothousand int fivethous int tenthous int odd int int varchar varchar varchar source column create table int source column select select select	['pull-request-available']	3	1	Resolved	11	['int', 'table', 'sql', 'checkpoint', 'create', 'file', 'select', 'job', 'return', 'string']
13163570	FLINK	migrate integration test iterative aggregator	migrate integration test use collect instead temp file relate parent jira	['pull-request-available']	4	7	Resolved	12	['file', 'null', 'error', 'python', 'use', 'table', 'add', 'support', 'java', 'need']
13297305	FLINK	update pyarrow version bound	need update pyarrow version bound pyflink come dependency beam resolve beam	['pull-request-available']	1	1	Closed	0	['version', 'sql', 'create', 'dependency', 'new', 'kafka', 'thread', 'return', 'remove', 'checkpoint']
13537532	FLINK	error handling multiplecomponentleaderelectiondriverfactory	leaderelectiondriverfactory allow pass error handling pass error handler forward error contender	['pull-request-available']	3	7	Resolved	33	['error', 'end', 'snapshot', 'sql', 'java', 'time', 'failure', 'connector', 'run', 'elapse']
13391141	FLINK	add global flag enable disable final checkpoint	feature toggle final checkpoint story	['pull-request-available']	3	7	Closed	24	['checkpoint', 'error', 'scala', 'table', 'file', 'job', 'info', 'remove', 'task', 'add']
