id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13473435	FLINK	space leave device azure test	test fail space previously clean space clean flink directory moment solve problem	['pull-request-available', 'test-stability']	1	11500	Closed	30	['error', 'info', 'checkpoint', 'run', 'failure', 'task', 'time', 'cause', 'elapse', 'add']
13334673	FLINK	issue retrieve leader zookeeper session reconnect	notice issue leader retrieve reconnecte zookeeper step reproduce issue break connection job manager leader zookeeper wait session lose point flink notify loss leader loss leader occur reconnect job manager zookeeper point leader try access rest api code curl job temporarily unavailable ongoing leader election refresh code stress spin thread continuously alloc free swap job manager cause connection loss dig zookeeperleaderretrievalservice code block handle state change code protect void newstate switch newstate case connected zookeeper quorum leader retrieval start break case suspended zookeeper suspend long retrieve leader zookeeper synchronize lock notifyleaderloss break case reconnected zookeeper reconnecte leader retrieval restart break case lost zookeeper lose long retrieve leader zookeeper synchronize lock notifyleaderloss break code call notifyleaderloss connection lose connection reconnecte appear curator nodecache retrieve value leader znode reconnect notify listener value connection loss leader election happen zookeeper connection loss job manager leader know leader method call nodecache new value retrieve code private void newdata throw interruptedexception childdata previousdata newdata try catch exception listener rebuildtestexchanger null try object catch interruptedexception code note code newdata code prevent job manager get leader zookeeper connection loss	['pull-request-available']	2	1	Closed	6	['job', 'default', 'class', 'set', 'work', 'new', 'issue', 'value', 'start', 'example']
13294106	FLINK	end end test timeout azure	example job run agent azure pipelines run long maximum time minute information code operation	['pull-request-available']	1	1	Closed	30	['error', 'info', 'checkpoint', 'run', 'failure', 'task', 'time', 'cause', 'elapse', 'add']
13342842	FLINK	incorrect use log statement	yarn job mode log recommend shutdown yarn work	['pull-request-available']	2	1	Closed	23	['log', 'add', 'class', 'use', 'currently', 'connector', 'value', 'example', 'error', 'snapshot']
13280094	FLINK	use generic type result aggregatefunction blink planner	possible use generictypeinfo result type aggregatefunction retract mode state cleaning disabled code def testgenerictype unit val env val set val tenv set val val result val sink new testingretractsink class int class genericaggregatefunction extend integer randomclass override def randomclass integer override def createaccumulator randomclass new override def getresulttype integer new override def getaccumulatortype new def randomclass value int unit value def randomclass value int unit value def randomclass unit code code fail code cause unsupportedoperationexception binarygeneric compare source code relate	['pull-request-available']	3	1	Resolved	33	['source', 'thread', 'new', 'state', 'task', 'checkpoint', 'exception', 'method', 'use', 'throw']
13058842	FLINK	create serialmainthreadvalidatorutil support testingserialrpcservice	mainthreadvalidatorutil play testingserialrpcservice execute rpc thread order support main thread validation rpcendpoint method porpose implement serialmainthreadvalidatorutil set main thread current thread null current thread enter thread order properly work release main thread field count enter main thread set field null iff count equal	['flip-6']	4	7	Closed	16	['thread', 'state', 'method', 'run', 'source', 'task', 'time', 'error', 'java', 'info']
13275505	FLINK	jepsen test break copy relocated flink hadoop lib	jepsen test currently break copy flink hadoop lib remove relocation class need reside plugin	['pull-request-available', 'test-stability']	1	1	Closed	15	['class', 'throw', 'introduce', 'return', 'exception', 'api', 'currently', 'end', 'java', 'table']
13344509	FLINK	introduce pythonstreamgrouptableaggregateoperator	add pythonstreamgrouptableaggregateoperator support run python tableaggregatefunction	['pull-request-available']	3	7	Closed	13	['support', 'add', 'python', 'thread', 'introduce', 'type', 'user', 'table', 'function', 'time']
13180234	FLINK	sql client table visualization mode update correctly	table visualization mode update correctly run query group aggregate distinct key client visualize key multiple time aggregated value correct small number key frequently update	['pull-request-available']	3	1	Resolved	22	['table', 'time', 'type', 'introduce', 'python', 'value', 'add', 'api', 'sql', 'create']
13277001	FLINK	improve connect external systems documentation page	remove documentation format schema necessary deprecate add ddl documentation table schema rowtime attribute section update comment ddl well rendering wrap line	['pull-request-available']	3	4	Resolved	8	['table', 'dependency', 'add', 'api', 'end', 'support', 'apache', 'java', 'remove', 'create']
13439447	FLINK	redistribute module profile	recent improvement testing time time redistribute module achieve distribution	['pull-request-available']	3	11500	Closed	3	['time', 'value', 'default', 'error', 'work', 'use', 'currently', 'sql', 'remove', 'file']
13373051	FLINK	channel state iterator access concurrently proper synchronization	channelstatewriter add input output datum write dedicated thread datum pass closeableiterator case call task thread lead double release buffer	['pull-request-available']	2	1	Closed	9	['job', 'support', 'table', 'introduce', 'datum', 'end', 'state', 'currently', 'case', 'like']
13434387	FLINK	remove change tracking tablestore	remove default overwrite generate change log system add hint false unfriendly way support overwrite default overwrite generate change user turn later ability generate change overwrite add configure	['pull-request-available']	3	7	Closed	35	['build', 'add', 'sql', 'user', 'default', 'change', 'currently', 'use', 'end', 'order']
13355692	FLINK	streampandasconversiontest fail	failures self def table pyflink table test pyflink table false pyarrow cython lib site package pyarrow type type pyarrow pyarrow arrowtypeerror pass object pyarrow arrowtypeerror self def table pyflink table test	['pull-request-available', 'test-stability']	3	1	Closed	8	['table', 'dependency', 'add', 'api', 'end', 'support', 'apache', 'java', 'remove', 'create']
13597368	FLINK	timestampdiff string serialize	timestampdiff properly stre serialize timepointunit serialize	['pull-request-available']	3	1	In Progress	21	['state', 'string', 'version', 'exception', 'add', 'thread', 'method', 'java', 'return', 'error']
13323402	FLINK	optimize reading channel state recovery	curently channel state read sequentially invert control efficient current chain code java loop subpartition loop datum bufferbuilder code propose chain code java loop state handle ordererd handle offset request buffer way bufferbuilder bufferbuilder pass boolean boolean code	['pull-request-available']	3	7	Resolved	32	['api', 'java', 'snapshot', 'table', 'state', 'propose', 'default', 'new', 'time', 'include']
13362527	FLINK	support python udaf session window	support python udaf session window	['pull-request-available']	3	7	Resolved	13	['support', 'add', 'python', 'thread', 'introduce', 'type', 'user', 'table', 'function', 'time']
13387961	FLINK	record process close stage continuousfilereaderoperatorbenchmark	correctly reset warmup iteration subsequent run process record close stage continuousfilereaderoperator test different anticipate	['pull-request-available']	3	1	Closed	4	['run', 'error', 'set', 'time', 'add', 'string', 'failure', 'case', 'example', 'task']
13205141	FLINK	exception code generation ambiguous column	query code select ticker partition symbol price order proctime measures symbol price pattern define symbol code throw cryptic exception code generation stack output arity wrong add early validation throw meaningful exception create calcite ticket fix calcite	['pull-request-available']	3	1	Closed	27	['table', 'create', 'exception', 'throw', 'sql', 'connector', 'default', 'python', 'result', 'check']
13370321	FLINK	implement type inference agg function	update avg count min max sum stddevpop stddevsamp varpop varsamp	['pull-request-available']	3	7	Closed	26	['type', 'new', 'use', 'table', 'function', 'error', 'python', 'method', 'sql', 'work']
13592119	FLINK	rely available slot cause problem execute state	align triggering execution graph creation waitingforresource rescale executing state change waitingforresource rely method rely free slot good waitingforresource state slot allocate method executing state change premise slot allocate check slot availability available restart consider currently allocate slot slot availability check good break premise waitingforresource state rescaleoncheckpointitcase fail issue code sep daemon wait condition sep thread state sleep sep method sep sep sep sep sep method sep code	['pull-request-available']	1	7	Resolved	16	['thread', 'state', 'method', 'run', 'source', 'task', 'time', 'error', 'java', 'info']
13357936	FLINK	add test statewithexecutiongraph	ticket add dedicated test statewithexecutiongraph class follow	['pull-request-available']	3	7	Closed	23	['log', 'add', 'class', 'use', 'currently', 'connector', 'value', 'example', 'error', 'snapshot']
13282354	FLINK	historyserver archiving dispatcher main thread	asynchronously archiving involve operation	['pull-request-available']	2	1	Closed	7	['thread', 'state', 'method', 'job', 'task', 'remove', 'new', 'value', 'version', 'end']
13335414	FLINK	add pandas udaf doc	add pandas udaf doc	['pull-request-available']	3	7	Closed	23	['log', 'add', 'class', 'use', 'currently', 'connector', 'value', 'example', 'error', 'snapshot']
13370337	FLINK	fix bug timer register multiple time	timer register multiple time need deduplicate timer	['pull-request-available']	3	7	Resolved	22	['table', 'time', 'type', 'introduce', 'python', 'value', 'add', 'api', 'sql', 'create']
13219793	FLINK	introduce codegeneratorcontext maintain reusable statement code generation	codegeneratorcontext reusable statement basic class code generation future introduce functioncodegeneration aggregatecodegeneration etc depend codegeneratorcontext store reusable statement	['pull-request-available']	3	2	Closed	15	['class', 'throw', 'introduce', 'return', 'exception', 'api', 'currently', 'end', 'java', 'table']
13339476	FLINK	outdated sql doc aggregate function merge	java doc user docs merge method aggregation udf describe optional group accumulator instance accumulator instance function implement data stream session window grouping aggregate datum set group nowadays method require case stumble hop window streaming code mergedacconheap mergedaccexternaltypes mergedacconheap false mergedacconheap true mergedaccexternaltypes mergedacconheap true code	['pull-request-available']	3	1	Closed	36	['job', 'table', 'function', 'type', 'change', 'create', 'user', 'order', 'exception', 'new']
13300004	FLINK	add open method deserializationschema	additionally add support connector kafka pubsub rabbitmq kinesis	['pull-request-available']	3	7	Closed	13	['support', 'add', 'python', 'thread', 'introduce', 'type', 'user', 'table', 'function', 'time']
13291090	FLINK	get stuck memory	error happen private azure account push current master branch change report issue want azure test pass azure provide machine build code info info info info run cliresultviewtest info run cliutilstest info test run failure error skip time elapse cliutilstest info run cliclienttest info test run failure error skip time elapse cliresultviewtest info run clitableauresultviewtest info test run failure error skip time elapse cliclienttest info run sqlcommandparsertest info test run failure error skip time elapse sqlcommandparsertest info run dependencytest info test run failure error skip time elapse clitableauresultviewtest info run executioncontextt info test run failure error skip time elapse dependencytest info run materializedcollectstreamresultt info test run failure error skip time elapse materializedcollectstreamresultt info run environmenttest info test run failure error skip time elapse environmenttest exception thread surefire forkedjvm outofmemoryerror java heap space maven produce output second follow java process run jps jps launcher printing stack trace java process thread dump openjdk bit server mixed mode attach listener daemon runnable thread state runnable daemon runnable thread state runnable method lock lock inputstreamreader lock inputstreamreader daemon runnable thread state runnable method lock lock inputstreamreader lock inputstreamreader daemon wait condition thread state wait parking method parking wait threadedstreamconsumer daemon wait condition thread state wait parking method parking wait surefire fork starter daemon thread state wait object monitor method wait unixprocess lock unixprocess surefire fork starter daemon wait condition thread state wait parking method parking wait ping daemon wait condition thread state parking method parking wait timeout check timer daemon wait condition thread state parking method parking wait process reap daemon runnable thread state runnable method source daemon wait condition thread state wait parking method parking wait daemon wait condition thread state wait parking method parking wait daemon wait condition thread state wait parking method parking wait daemon wait condition thread state wait parking method parking wait daemon wait condition thread state wait parking method parking wait service thread daemon runnable thread state runnable daemon wait condition thread state runnable daemon wait condition thread state runnable signal dispatcher daemon runnable thread state runnable finalizer daemon thread state wait object monitor method wait lock reference handler daemon thread state wait object monitor method wait lock main wait condition thread state wait parking method parking wait futuretask method thread runnable task parallelgc runnable task parallelgc runnable periodic task thread wait condition jni global reference print stack trace java process thread dump openjdk bit server mixed mode attach listener daemon wait condition thread state runnable daemon thread state object monitor method source lock basicdaemon source daemon thread state object monitor method source lock basicdaemon source daemon thread state wait object monitor method wait lock daemon thread state object monitor method source lock basicdaemon source daemon thread state wait object monitor method wait taskqueue lock taskqueue runnable thread state runnable method lock throwable source source surefire forkedjvm command thread daemon runnable thread state runnable method lock bufferedinputstream service thread daemon runnable thread state runnable daemon wait condition thread state runnable daemon wait condition thread state runnable signal dispatcher daemon runnable thread state runnable surrogate locker thread concurrent daemon wait condition thread state runnable finalizer daemon thread state wait object monitor method lock reference handler daemon thread state wait object monitor method lock main runnable thread state runnable method source source source lock source source source source source source source source source source source source source source source source source source source source source lock bonecpdatasource method lock persistencenucleuscontextimpl lock jdopersistencemanagerfactory lock class jdopersistencemanagerfactory method method lock class objectstore method source method method source source method thread runnable gang parallel thread runnable gang parallel thread runnable main concurrent mark thread runnable gang parallel marking thread runnable concurrent refinement runnable concurrent refinement runnable concurrent refinement runnable periodic task thread wait condition jni global reference printing stack trace java process process mvn exit exit code code	['test-stability']	3	1	Closed	29	['thread', 'source', 'method', 'state', 'error', 'info', 'run', 'elapse', 'time', 'failure']
13238749	FLINK	introduce partitionabletablesource partition pruning	datum source partitionable storage hive hdfs druid query need read small subset total datum use partition information prune skip file irrelevant user query query optimization time execution time reduce obviously especially large partitioned table	['pull-request-available']	3	2	Closed	10	['file', 'error', 'use', 'java', 'introduce', 'default', 'check', 'remove', 'issue', 'log']
13250410	FLINK	fix tablefactory work ddl contain timestamp date time type	currently blink planner convert ddl tableschema new type system datatypes underlie typeinformation types make exist connector implementation kafka csv etc work accept old typeinformations types simple solution encode datatypes timestamp timestamp translate property convert old typeinformation types fix factory	['pull-request-available']	2	1	Resolved	26	['type', 'new', 'use', 'table', 'function', 'error', 'python', 'method', 'sql', 'work']
13255258	FLINK	fix shade licence information netty	license filter actually filter meta inf filter outdate btw multiple module affect code xml netty meta inf maven meta inf license meta inf code	['pull-request-available']	3	1	Closed	27	['table', 'create', 'exception', 'throw', 'sql', 'connector', 'default', 'python', 'result', 'check']
13387265	FLINK	migrate docker image debian bullseye	aws ecr image scanning report high vulnerability apache docker image addition version prior issue vulnerability follow tracker patch release glibc version tracker security policy allow deploy image have security vulnerability search internet find problem patch contain solution release year plan release new image contain new glibc version order solve issue check alpine base flink image vulnerability plan release new version flink base alpine late	['docker', 'flink', 'glibc']	2	4	Closed	21	['state', 'string', 'version', 'exception', 'add', 'thread', 'method', 'java', 'return', 'error']
13429602	FLINK	support vector matrix python api	add class densevector sparsevector densematrix sparsematrix	['pull-request-available']	3	7	Closed	38	['support', 'python', 'dependency', 'add', 'api', 'remove', 'work', 'table', 'java', 'default']
13401276	FLINK	support	exclude run limitation fromvalue test apply patch implement need find way test work	['pull-request-available']	4	7	Closed	13	['support', 'add', 'python', 'thread', 'introduce', 'type', 'user', 'table', 'function', 'time']
13422186	FLINK	add basic structure file store table store	add basic structure file store table store add offsetrowdata add keyvalue keyvalueserializer add memtable accumulator	['pull-request-available']	3	7	Closed	8	['table', 'dependency', 'add', 'api', 'end', 'support', 'apache', 'java', 'remove', 'create']
13429606	FLINK	add common param interface python api	add common param interface hasdistancemeasure hasfeaturescol hasglobalbatchsize hashandleinvalid hasinputcol haslabelcol haslearningrate hasmaxiter hasmulticlass hasoutputcol haspredictioncol hasrawpredictioncol hasreg hasseed hastol hasweightcol	['pull-request-available']	3	7	Resolved	38	['support', 'python', 'dependency', 'add', 'api', 'remove', 'work', 'table', 'java', 'default']
13289286	FLINK	remove faq section flink website	propose remove page flink website following reason information date helpful extensive small selection somebody year ago consider frequent question stackoverflow list different set question frequent page position google analytics month happy hear opinion	['pull-request-available']	3	4	Resolved	38	['support', 'python', 'dependency', 'add', 'api', 'remove', 'work', 'table', 'java', 'default']
13437148	FLINK	fail azure	code java mar error test run failure error skip time elapse failure jobmasterstopwithsavepointitcase mar error time elapse failure mar assertionerror mar mar mar mar mar mar method mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar error time elapse failure mar assertionerror mar mar mar mar mar mar method mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar mar code	['pull-request-available', 'test-stability']	2	1	Closed	31	['failure', 'error', 'default', 'run', 'java', 'elapse', 'time', 'like', 'skip', 'apache']
13540036	FLINK	add annotation	add annotation disable specific test java similar	['pull-request-available']	3	7	Closed	24	['java', 'state', 'info', 'add', 'checkpoint', 'error', 'run', 'dependency', 'set', 'build']
12993244	FLINK	fail windows	stack trace get run test running textinputformattest test fail exception null assertionerror method	['test-stability']	4	1	Closed	20	['method', 'thread', 'exception', 'table', 'java', 'state', 'user', 'run', 'build', 'order']
13355441	FLINK	write savepoint unified format heapstatebackend	aim implement heapkeyvaluestateiterator produce unified savepoint heapkeyedstatebackend	['pull-request-available']	3	7	Closed	1	['snapshot', 'error', 'job', 'cause', 'method', 'time', 'exception', 'end', 'state', 'run']
13306524	FLINK	fix race condition abort unaligned checkpoint	channelstatewriter lifecycle checkpoint follow start progress abort stop channelstatewriteresult create start remove abort stop process potential race condition start call receive barrier netty thread schedule execute checkpoint task thread process cancel checkpoint abort perform respective checkpoint checkpoint execute task thread think abort happen remove checkpoint action mailbox abort checkpoint executing cause illegalstateexception respective result remove advance handle abort method cause unnecessary task failure perform checkpoint guess want fail task checkpoint abort design illegal state check mainly propose normal process validation guess remove channelstatewriteresult handle abort rely stop remove probably exist scenario checkpoint perform start mechanism exit trigger checkpoint advance abort send checkpointcoordinator legacy channelstatewriteresult retain inside channelstatewriter long time maybe potential option fix issue let subtaskcheckpointcoordinatorimpl handle exception properly fail task aborted case	['pull-request-available']	1	1	Resolved	0	['checkpoint', 'state', 'thread', 'task', 'remove', 'class', 'add', 'start', 'error', 'time']
13229516	FLINK	avoid retractexpression method max min function retractable aggregate code gen	flinkrelmdmodifiedmonotonicity introduce max min function result value modify increase decreasing ignore retraction message choose regular max min function instead retract max min function code gen currently require regular max min function implement retractexpression method throw exception well approach retractable aggregate operator retractexpression method max min function	['auto-unassigned', 'pull-request-available']	3	2	Closed	14	['function', 'add', 'change', 'include', 'example', 'check', 'version', 'api', 'run', 'case']
13341196	FLINK	add check unsupported result type pandas udaf	currently return type pandas udaf primitive data type return scalar python primitive type int float numpy data type ideally specific scalar type accordingly add relate datatype check throw readable exception unsupported datatypes add related note doc	['pull-request-available']	3	4	Closed	26	['type', 'new', 'use', 'table', 'function', 'error', 'python', 'method', 'sql', 'work']
13326581	FLINK	streamingfilewriter register listener initialization bucket	feedback user indicate partition commit job fail maybe fix bucket forget fix streamingfilewriter register listener initialization bucket loose listen	['pull-request-available']	1	1	Closed	10	['file', 'error', 'use', 'java', 'introduce', 'default', 'check', 'remove', 'issue', 'log']
13275663	FLINK	correct terminology time windowed join interval join table api sql	currently docuementation join time condition time windowed join call interval join datastream align terminology flink project point view interval join suitable join time interval range right windowed join join datum window describe datastream api table api sql time windowed join interval join datastream miss new feature windowed join table api sql propose correct terminology doc release discussion thread voting thread	['pull-request-available']	1	4	Closed	22	['table', 'time', 'type', 'introduce', 'python', 'value', 'add', 'api', 'sql', 'create']
13375757	FLINK	tumble tvf throw helpful exception specify second interval parameter	currently follow query run exception throw second interval parameter offset parameter support throw exception code sql select yyyy interval minute interval day group code	['pull-request-available']	3	1	Closed	27	['table', 'create', 'exception', 'throw', 'sql', 'connector', 'default', 'python', 'result', 'check']
