id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13205664	DATALAB	quota add error message notebook spark standalone cluster start resource quote reach	precondition user environment stop edge node user quato total budget reach user log dlab step reproduce resource list page click action menu notebook choose start action actual result error message absent expect result appears error message error message edge edge oops instance run fail oops instance run fail resource quote reach oops operation finnishe resource quote reach currently error message absent start notebook computational resource	['azure', 'debian', 'front-end', 'redhat']	4	1	Closed	12	['error', 'message', 'dlab', 'terminate', 'stop', 'edge', 'fail', 'run', 'absent', 'ssn']
13325469	DATALAB	gcp investigate vpc remain ssn termination	vpcs remain collect impossible create ssn maximum vpc reach investigate vpc remain ssn termination case maximum vpc step reproduce create ssn jenkins job actual result ssn creatin fail vpc vpc create traceback recent file script line expect result ssn creation successful	['debian', 'devops', 'gcp']	4	3	Closed	11	['ssn', 'successful', 'gcp', 'case', 'fail', 'creation', 'action', 'end', 'endpoint', 'list']
13245723	DATALAB	template list notebook	bug reprodue precondition env stop step reproduce start ssn start project resource list click create new button select project select project drop list select endpoint select endpoint drop list actual result select template disable expect result select template enable	['aws', 'back-end', 'debian', 'redhat']	4	1	Closed	76	['ssn', 'list', 'run', 'fail', 'stop', 'aws', 'instance', 'dlab', 'endpoint', 'click']
13205490	DATALAB	prevent scheduler submit turn scheduler error handling appear turn scheduler	precondition notebook create resource list page open step reproduce click action menu notebook choose scheduler scheduler disable click save button actual result appear error handling scheduler popup open expect result scheduler popup close scheduler disabled	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed	39	['error', 'popup', 'click', 'cluster', 'open', 'group', 'button', 'list', 'run', 'action']
13264770	DATALAB	end pass user project endpoint custom tag billing report page	user want type tag billing report page swiftly determine description associate tag	['aws', 'azure', 'ba', 'debian', 'redhat', 'pull-request-available']	3	3	Closed	70	['report', 'billing', 'instance', 'stop', 'run', 'environment', 'endpoint', 'want', 'spark', 'end']
13238544	DATALAB	project tag project create pass project tag devops	project create pass project tag devops manual input web assign notebook cluster include service datum engine project tag change project got create instance create project add instance create project project create tag project infrastructure project tag example admin create assign project resource endpoint notebook cluster obtain additional tag admin create project assign project resource endpoint notebook cluster obtain additional tag	['aws', 'debian', 'redhat']	3	3	Closed	58	['cluster', 'endpoint', 'spark', 'instance', 'add', 'value', 'creation', 'error', 'absent', 'group']
13243332	DATALAB	align action icon project	pregondition project create project fail project action align column	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed	27	['action', 'fail', 'open', 'value', 'end', 'endpoint', 'list', 'case', 'want', 'message']
13247851	DATALAB	end adjust project endpoint tag	project tag contain value project endpoint tag contain onle value endpoint task rid project tag text box project tag text box editable endpoint tag text box contain value text box default endpoint tag editable	['aws', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed	63	['endpoint', 'fail', 'dlab', 'error', 'run', 'terminate', 'gcp', 'add', 'instance', 'creation']
13249884	DATALAB	azure project status update	precondition ssn create step reproduce create project actual result project create project status change creating active expect result project create project status change creating active	['azure', 'debian', 'redhat']	2	3	Closed	5	['change', 'available', 'billing', 'click', 'dlab', 'list', 'add', 'terminate', 'action', 'popup']
13282570	DATALAB	augment project page	stop edge node action stop resource functionality manage environment popup forget stop edge node depend instance status	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed	20	['stop', 'terminate', 'environment', 'cluster', 'run', 'edge', 'popup', 'list', 'value', 'button']
13305858	DATALAB	group uploading impact bucket browser performance	object uploading wait upload hard open bucket browser preloader long upload object object	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed	39	['error', 'popup', 'click', 'cluster', 'open', 'group', 'button', 'list', 'run', 'action']
13256126	DATALAB	keycloak issue connect quota	instance stop case total quota precondition instance run status step reproduce set quota total real actual result instance stop expect result instance stop project quota exceed allow start precondition quota exceed notebook stop status step reproduce start notebook actual result notebook start expect result user allow start notebook error message appear operation finish resource quote reach total quota exceed allow create new precondition total quota exceed step reproduce create new project actual result allow create new project expect result allow create new project error message appear operation finish resource quote reach project stop case project quota precondition active status step reproduce set quota real actual result stop expect result stop	['aws', 'back-end', 'debian']	3	1	Closed	17	['stop', 'list', 'available', 'instance', 'fail', 'terminate', 'case', 'successful', 'run', 'creation']
13282951	DATALAB	investigate template disappear endpoint ssn stop remote gcp endpoint	precondition ssn create aws externel endpoint create gcp project edge node aws local edge gcp external endpoint instance include ssn stop step reproduce start ssn start endpoint change status endpoint mongo start edge node look available template external endpoint gcp actual result jupyter available rstuduo available deeplearning available zeppelin available superset available jupyterlab available jupyter tensorflow available expect result jupyter available rstuduo available deeplearning available zeppelin available superset available jupyterlab available jupyter tensorflow available	['aws', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed	66	['available', 'stop', 'endpoint', 'instance', 'gcp', 'ssn', 'popup', 'edge', 'aws', 'case']
13429343	DATALAB	investigate type kernel local remote kernels	example jupyter tensor flow local kernel local pyspark remote kernel pyspark spark scala local kernel	['aws', 'debian', 'devops', 'redhat']	4	3	Open	77	['spark', 'run', 'cluster', 'list', 'fail', 'value', 'dlab', 'case', 'action', 'gcp']
13271055	DATALAB	ssn type pull gcp	precondition billing available dlab step reproduce billing page actual result ssn type expect result ssn type	['2.3_old', 'back-end', 'debian', 'gcp']	4	1	Closed	36	['dlab', 'billing', 'available', 'group', 'run', 'fail', 'add', 'want', 'click', 'action']
13353227	DATALAB	devops support library installation contain square bracket	example python library snowflake connector	['aws', 'azure', 'debian', 'devops', 'gcp', 'redhat']	4	3	Closed	58	['cluster', 'endpoint', 'spark', 'instance', 'add', 'value', 'creation', 'error', 'absent', 'group']
13218134	DATALAB	warning concern limit absent	precondition billing available step reproduce set limit actually logout login actual result warning concern limit user close quota absent expect result warning concern limit user close quota present	['azure', 'debian', 'front-end', 'redhat', 'pull-request-available']	3	1	Closed	60	['billing', 'report', 'environment', 'absent', 'available', 'edge', 'endpoint', 'list', 'case', 'open']
13268602	DATALAB	scheduler error cause auto log	precondition notebook cluster create scheduler pop open step reproduce turn scheduler time click save button actual result user auto log expect result user auto log	['aws', 'azure', 'debian', 'gcp', 'redhat']	3	1	Closed	31	['open', 'error', 'button', 'cluster', 'click', 'action', 'end', 'endpoint', 'list', 'case']
13318251	DATALAB	investigate run code data engine service use gpu	emr shape create jupyter run code tensorflow cat dog recognition successfully require impossible install console web dlab installation fail run code show gpu	['aws', 'debian', 'devops', 'redhat']	3	3	Open	77	['spark', 'run', 'cluster', 'list', 'fail', 'value', 'dlab', 'case', 'action', 'gcp']
13351492	DATALAB	gke deeplearne jupyter tensorflow creation fail	precondition datalab deploy gke endpoint deploy ongcp step reproduce create deeplearning jupyter tensorflow actual result deeplearning jupyter tensorflow creation fail expect result deeplearning jupyter tensorflow creation successful	['debian', 'devops', 'gcp', 'known_issues(release2.5)', 'known_issues(release2.5.1)', 'known_issues(release2.6)']	4	1	on hold	28	['creation', 'fail', 'aws', 'successful', 'case', 'terminate', 'end', 'endpoint', 'list', 'value']
13429332	DATALAB	tensorflow standalone spark cluster creation fail	precondition jupyter tensorflow run status step reproduce create standalone spark cluster actual result standalone spark cluster creation fail code java volume size small snapshot expect size code expect result standalone spark cluster creation successful	['aws', 'debian', 'devops', 'redhat', 'pull-request-available']	4	1	Closed	40	['cluster', 'spark', 'creation', 'stop', 'run', 'edge', 'action', 'fail', 'environment', 'click']
13205543	DATALAB	rename column swap page ssn monitor	swap page rename page page ssn monitor memory tab swap page rename page page ssn monitor memory tab remove row page size memory grid value match value page size getconf pagesize define value portray page size rename accordingly	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	4	3	Closed	3	['value', 'change', 'ssn', 'endpoint', 'billing', 'list', 'edge', 'environment', 'stop', 'button']
13249606	DATALAB	quota add checking project status stop	quota exceed resource stop project status check project stop try stop project stop status add checking project status stop	['aws', 'back-end', 'debian', 'gcp', 'redhat']	4	3	Closed	59	['stop', 'add', 'cluster', 'terminate', 'change', 'environment', 'aws', 'gcp', 'action', 'open']
13241975	DATALAB	expand validation group	precondition admin locate role page endpoint create task group case insensitive view case attachment add error message group exist cut group confirmation dialog termination view group attachment scrollbar style view attachment	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed	2	['group', 'case', 'report', 'billing', 'button', 'error', 'add', 'message', 'endpoint', 'end']
13268626	DATALAB	scheduler time start trigger spark cluster	precondition spark cluster stop run notebook step reproduce set scheduler start spark cluster time actual result spark cluster start expect result spark cluster start	['aws', 'azure', 'back-end', 'debian', 'gcp', 'known_issues(release2.2)', 'redhat']	4	1	Closed	40	['cluster', 'spark', 'creation', 'stop', 'run', 'edge', 'action', 'fail', 'environment', 'click']
13209963	DATALAB	apache zeppelin add info concern change spark default configuration dlab	currently spark default configuration change directly apache zeppelin interpreter menu dlab add infor nearby configuration textbox fro apache zeppelin link release note	['debian', 'front-end', 'redhat']	3	3	Closed	15	['change', 'add', 'click', 'group', 'action', 'list', 'end', 'open', 'endpoint', 'instance']
13279835	DATALAB	role sort auto trigger group update	precondition group create step reproduce click role drop list group uncheck topper item role drop list confirm change actual result editable group change position expect result editable group change position	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	5	1	Closed	50	['change', 'group', 'list', 'endpoint', 'action', 'fail', 'cluster', 'end', 'gcp', 'stop']
13304683	DATALAB	aws object upload fail lack java memory	precondition environment create step reproduce upload upload actual result upload fail expect result upload successful	['aws', 'back-end', 'debian', 'redhat']	3	1	Closed	64	['fail', 'creation', 'endpoint', 'successful', 'error', 'end', 'run', 'add', 'stop', 'environment']
13300517	DATALAB	end support library installation particular version dlab	user want install particular version library easily upgrade downgrade library demand work library instal instance library previous instal notebook creation user install library dlab result dlab show instal instal fact library instal dlab dlab find library previously instal change status installing instal case actual user want install upper version library possible install library like dlab example bug find library request update python terminal show upgrade minute downgrade jupyter work user type wrong library version output appear list version library user type right library version library version instal dependency add installation convey user way late instal library library grid	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	3	4	Closed	71	['dlab', 'creation', 'fail', 'want', 'end', 'instance', 'case', 'successful', 'ssn', 'run']
13353262	DATALAB	add possibility jupyter creation gpu	add gpu checkbox create analytical tool popup jupyter gcp add new parameter jupyter gpu type dropdown list gpu сount text box special connection input ask gpu parameter jupyter creation gpu tag tag column list resource count type size column list resource	['debian', 'front-end', 'gcp', 'pull-request-available']	3	3	Closed	8	['add', 'stop', 'list', 'cluster', 'creation', 'button', 'gcp', 'click', 'available', 'spark']
13423946	DATALAB	impossible use gsutil command notebook terminal	precondition jupyter create gcp step reproduce jupyter terminal notebook run command gsutil actual result request retry command run unsuccessfully connection bucket set expect result command run successfully user see list bucket aws possible view load datum cli aw	['debian', 'devops', 'gcp', 'mentor_program']	4	1	Closed	77	['spark', 'run', 'cluster', 'list', 'fail', 'value', 'dlab', 'case', 'action', 'gcp']
13283920	DATALAB	aws add emr	precondition emr create step reproduce emr console actual result absent expect result present	['aws', 'debian', 'devops', 'redhat', 'pull-request-available']	4	1	Closed	78	['add', 'value', 'error', 'change', 'open', 'message', 'environment', 'case', 'absent', 'ssn']
13210085	DATALAB	possibility execute scheduler cluster mode	merged dev test currently ssn node	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed	14	['cluster', 'endpoint', 'creation', 'case', 'error', 'instance', 'group', 'action', 'end', 'list']
13475890	DATALAB	aws add preexist security group remote endpoint	security group create endpoint creation add ability use exist security group	['debian', 'devops', 'redhat', 'pull-request-available']	3	3	Closed	8	['add', 'stop', 'list', 'cluster', 'creation', 'button', 'gcp', 'click', 'available', 'spark']
13286691	DATALAB	alter information message remove group project	remove group project cause user group able instance project convey information message admin remove group project prevent user group access resource	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed	4	['group', 'message', 'error', 'add', 'stop', 'terminate', 'popup', 'ssn', 'button', 'environment']
13217205	DATALAB	scheduler inactivity job run spark standalone cluster update activity notebook	precondition spark standalone cluster create notebook scheduler inactivity set spark standalone cluster step reproduce run job spark standalone cluster time inactyvity pass spark standalone cluster actual result activity update spark standalone cluster activity update fot notebook expect result activity update spark standalone cluster activity update fot notebook	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	3	1	Closed	68	['cluster', 'spark', 'end', 'aws', 'value', 'add', 'list', 'action', 'endpoint', 'want']
13309194	DATALAB	library management filter datum change second	precondition library instal notebook library instal computational resource library management popup open step reproduce filter destination resource type status actual result filter datum change second expect result filter datum change second	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	1	Closed	5	['change', 'available', 'billing', 'click', 'dlab', 'list', 'add', 'terminate', 'action', 'popup']
13302130	DATALAB	end support localization	user want format date currency time zone proper local format date currency dlab github issue	['aws', 'azure', 'debian', 'gcp', 'github_issue', 'redhat', 'pull-request-available']	4	3	Closed	47	['edge', 'end', 'fail', 'case', 'want', 'endpoint', 'dlab', 'environment', 'terminate', 'add']
13345483	DATALAB	devops handle fail status	status fail instance absent cloud web console status remain fail status fail instance present cloud web console system try attempt stop instance send notification user admin	['aws', 'azure', 'debian', 'devops', 'gcp', 'redhat']	3	3	In Progress	28	['creation', 'fail', 'aws', 'successful', 'case', 'terminate', 'end', 'endpoint', 'list', 'value']
13349070	DATALAB	confirmation dialog clear previous select item cancel	confirmation dialog environment management page configuration page project page	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed	42	['environment', 'edge', 'ssn', 'list', 'button', 'action', 'absent', 'dlab', 'aws', 'open']
13222056	DATALAB	shell interpreter absent apache zeppelin shape	precondition apache zeppelin create step reproduce zeppelin interpreter actual result shell interpreter absent expect result shell interpreter present shell interpreter present command running fail shell example gcp shell	['2.3_old', 'aws', 'azure', 'debian', 'devops', 'gcp', 'known_issues(release2.2)', 'redhat', 'pull-request-available']	4	1	Open	30	['value', 'creation', 'environment', 'report', 'absent', 'fail', 'endpoint', 'successful', 'want', 'stop']
13205498	DATALAB	notebook termination convey future status previously stop cluster confirmation dialog	precondition spark standalone cluster stop status resource list page open step reproduce click action menu notebook choose terminate notebook actual result confirmation dialog absent stop cluster terminate expect result confirmation dialog informst stop cluster terminate	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed	59	['stop', 'add', 'cluster', 'terminate', 'change', 'environment', 'aws', 'gcp', 'action', 'open']
13242447	DATALAB	project status convey project status	convey project status creating active failed delete deleting deactivating activating	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed	58	['cluster', 'endpoint', 'spark', 'instance', 'add', 'value', 'creation', 'error', 'absent', 'group']
13284635	DATALAB	gcp value contain username random generate value	example user value user tag user attachment	['debian', 'devops', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed	74	['instance', 'value', 'gcp', 'billing', 'absent', 'popup', 'spark', 'open', 'available', 'cluster']
13247284	DATALAB	notebook spark cluster status update spark parameter reconfiguration	precondition spark cluster run status step reproduce reconfigure spark parameter notebook spark cluster actual result docker execute notebook spark cluster status reconfigure status expect result docker execute notebook spark cluster status update fail run case docker run instance status fail dlab	['aws', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed	77	['spark', 'run', 'cluster', 'list', 'fail', 'value', 'dlab', 'case', 'action', 'gcp']
13298294	DATALAB	end user notify project quota exceed	dear project cloud infrastructure usage quota exceed analytical environment stop proceed work environment request increase application quota dlab administrator inform user login case project quota exceed inform user assign project	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed	21	['stop', 'change', 'environment', 'want', 'end', 'terminate', 'case', 'instance', 'add', 'dlab']
13325535	DATALAB	jupyterlab image create notebook creation	precondition project create step reproduce create jupyterlab actual result jupyterlab instance create jupyterlab image create expect result jupyterlab instance create jupyterlab image create	['aws', 'debian', 'devops', 'gcp', 'redhat', 'pull-request-available']	4	1	Closed	74	['instance', 'value', 'gcp', 'billing', 'absent', 'popup', 'spark', 'open', 'available', 'cluster']
13258566	DATALAB	eqf project issue	edge terminate icon terminate disable endpoint assign project mark editable edit project popup edge project icon terminate edge column endpoint status	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed	22	['edge', 'fail', 'endpoint', 'terminate', 'aws', 'gcp', 'ssn', 'end', 'list', 'case']
13227661	DATALAB	wrong login error message dlab	precondition ssn create step reproduce dlab enter wrong username password expect result error message username password valid actual result error message error process request log	['back-end', 'gcp', 'pull-request-available']	3	1	Open	12	['error', 'message', 'dlab', 'terminate', 'stop', 'edge', 'fail', 'run', 'absent', 'ssn']
13325701	DATALAB	allow stop notebook instance run status multiple choice	environment management page allow stop notebook instance run status multiple choice	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	4	Closed	70	['report', 'billing', 'instance', 'stop', 'run', 'environment', 'endpoint', 'want', 'spark', 'end']
13282406	DATALAB	status instance progress case fail open	bug reproduce terminate project manage environment popup case termination project fail status notebook terminate	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	4	3	Closed	62	['fail', 'popup', 'creation', 'click', 'environment', 'button', 'gcp', 'open', 'successful', 'error']
13205510	DATALAB	url row notebook popup	precondition notebook long create step reproduce click notebook popup actual result ungit link portray row expect result ungit link splitte line ungit link portray url cutte	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed	39	['error', 'popup', 'click', 'cluster', 'open', 'group', 'button', 'list', 'run', 'action']
13268651	DATALAB	datum engine abbreviation slave master billing report	precondition data engine create gpu instance billing available data engine step reproduce billing report page look datum data engine actual result project value absent resource type absent present environment expect result project value present resource type present absent environment	['2.3_old', 'back-end', 'debian', 'gcp']	4	1	Closed	60	['billing', 'report', 'environment', 'absent', 'available', 'edge', 'endpoint', 'list', 'case', 'open']
13448528	DATALAB	ssn creation fail stage npm installation	step reproduce create ssn aws azure gcp actual result ssn creation fail code java npm notice npm notice new minor version npm available npm notice changelog npm notice run npm install update npm notice npm err code eresolve npm err eresolve resolve npm err npm err resolve ace code expect result ssn creation successful	['aws', 'azure', 'debian', 'devops', 'gcp', 'pull-request-available']	1	1	Closed	28	['creation', 'fail', 'aws', 'successful', 'case', 'terminate', 'end', 'endpoint', 'list', 'value']
13246567	DATALAB	add possibility set quota project	admin want set quota project control finance budget project	['aws']	3	3	Closed	78	['add', 'value', 'error', 'change', 'open', 'message', 'environment', 'case', 'absent', 'ssn']
13205526	DATALAB	page block upload key	precondition ssn create user log dlab step reproduce billing report environment management page click reuploade key popup actual result billing report environment management page block expect result billing report environment management page block	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed	25	['billing', 'report', 'dlab', 'available', 'absent', 'environment', 'edge', 'click', 'aws', 'spark']
13316875	DATALAB	end change lib management update	lib version find lib installation invalid version status web red color information web user choose group group contain library	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed	50	['change', 'group', 'list', 'endpoint', 'action', 'fail', 'cluster', 'end', 'gcp', 'stop']
13205501	DATALAB	add computational resource alter prevent pass value end	remove description apache spark standalone cluster image emr provision rename template name apache spark cluster apache spark standalone cluster emr cluster aws emr cluster	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed	68	['cluster', 'spark', 'end', 'aws', 'value', 'add', 'list', 'action', 'endpoint', 'want']
13241512	DATALAB	end allow add endpoint exist project	impossible add new endpoint exist project implement possibility add remove endpoint exist project	['aws', 'azure', 'backslash', 'debian', 'gcp', 'redhat']	3	3	Closed	63	['endpoint', 'fail', 'dlab', 'error', 'run', 'terminate', 'gcp', 'add', 'instance', 'creation']
13386751	DATALAB	tensorflow jupyter investigate create model playbook run error	preparation playbook create models run error fail block code java modulenotfounderror traceback recent inline import tensorflow import sequential import dropout flatten dense activation import adam modulenotfounderror module name code	['debian', 'devops', 'gcp', 'redhat']	4	3	Open	67	['error', 'fail', 'spark', 'run', 'cluster', 'message', 'edge', 'case', 'instance', 'successful']
13314423	DATALAB	aws billing available	precondition resources create local endpoint billing present csv file step reproduce billing report page detailed billing actual result billing available dlab web expect result billing available dlab web	['aws', 'back-end', 'debian', 'redhat']	3	1	Closed	25	['billing', 'report', 'dlab', 'available', 'absent', 'environment', 'edge', 'click', 'aws', 'spark']
13268566	DATALAB	environment management fail manage computational resource user	precondition computational resource create step reproduce log dlab login environment management page click stop terminate icon computational resource actual result allow terminate computational resource expect result computational resource terminate	['aws', 'azure', 'back-end', 'debian', 'gcp', 'known_issues(release2.2)', 'redhat']	3	1	Closed	20	['stop', 'terminate', 'environment', 'cluster', 'run', 'edge', 'popup', 'list', 'value', 'button']
13321973	DATALAB	update image user guide	update image create project list list creating list notebook run notebook info library image connected data engine service terminate connect data engine standalone apache spark cluster stop list terminating list terminate list creating selecting role environment management manage quota project quota exceed message billing filter add image bucket browser audit	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed	75	['list', 'terminate', 'run', 'message', 'spark', 'cluster', 'click', 'environment', 'stop', 'add']
