id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13419181	IOTDB	cluster timeseries display timeserie	current cluster version timeserie commend timeseries display timeserie devices problem fix master branch cherry pick relate	['pull-request-available']	3	1	Closed	57	['timeserie', 'compaction', 'use', 'need', 'metric', 'create', 'group', 'datanode', 'fail', 'error']
13444019	IOTDB	parameter work	parameter aim limit seleted file cross compaction work	['pull-request-available']	3	1	Open	50	['compaction', 'query', 'metric', 'create', 'use', 'group', 'datanode', 'fail', 'error', 'datum']
13449394	IOTDB	change compaction execution thread pool fix size thread pool	current compaction task execution thread pool sub task execution thread pool schedule thread pool use execute time task well change normal fix size thread pool	['pull-request-available']	3	1	Closed	50	['compaction', 'query', 'metric', 'create', 'use', 'group', 'datanode', 'fail', 'error', 'datum']
13428450	IOTDB	tag info sync error metadata sync		['0.13.0', 'pull-request-available']	3	1	Resolved	63	['error', 'iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'metric', 'datum']
13547167	IOTDB	fix region creation bug	updation running unknown datanodes make createregiongroupsplan iotdb region maintainer thread partitionmanager ensure creation unknown datanodes finally successe distinguish creation deletion iotdb region maintainer corner case stick infinite loop regiongroup remove status soon remove	['pull-request-available']	3	1	Resolved	82	['iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'metric', 'datum']
13486272	IOTDB	metric add multileader metric	modify metric module support add metric consensus add metric multileader	['pull-request-available']	3	4	Closed	39	['metric', 'add', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'datum']
13483600	IOTDB	npe sourcehandle	upstream fail statetracker detect state abort sourcehandle downstream exist gettsblock request thread pool fail sinkhandle upstream release gettsblock request rertry time reach max retry time try release memory reserve memory release sourcehandle abort	['pull-request-available']	3	1	Closed	69	['fail', 'time', 'metric', 'create', 'use', 'compaction', 'group', 'datanode', 'error', 'datum']
13470973	IOTDB	create parameter	need new global config parameter indicate read consistency level strong read request send leader replica weak read request send random replica	['pull-request-available']	3	2	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13490520	IOTDB	object return pool invalid error	lot error log like following run	['pull-request-available']	3	1	Closed	63	['error', 'iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'metric', 'datum']
13324249	IOTDB	optimize value filter query	query value filter use time filter condition filter unpack chunk page exmaple select time time time unpack chunk use null case filter page timefilter null case need unpack page datum chunk satisfied	['pull-request-available']	3	4	Closed	9	['time', 'use', 'query', 'datum', 'need', 'error', 'compaction', 'group', 'datanode', 'fail']
13471789	IOTDB	fix genrealtimeregionroutingmap bug	find realtimeregionroutingmap incorrect datanodes fall discover bug cause float able express timestamp long replace unit loadscore long temporary fix bug finally reinforce router test simulate real production environment possible	['pull-request-available']	3	1	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13445407	IOTDB	msg exception occur create timeserie executestatement fail error occur execute call method getorcreateschemapartition	msg exception occur create timeserie datatype rle compression snappy executestatement fail error occur execute call method getorcreateschemapartition 复现步骤 set storage group create timeserie datatype rle compression snappy create timeserie datatype rle compression snappy create timeserie datatype rle compression snappy insert insert	['pull-request-available']	3	1	Closed	107	['create', 'timeserie', 'error', 'fail', 'group', 'metric', 'use', 'compaction', 'datanode', 'datum']
13545949	IOTDB	output zero meet null	datum attachment run iotdb execute follow sql select	['pull-request-available']	3	1	Closed	49	['datum', 'iotdb', 'error', 'compaction', 'fail', 'start', 'use', 'group', 'datanode', 'metric']
13504893	IOTDB	dataregion statemachine support ratis snapshot	currently ratisconsensus transfer snapshot newly joined follower statemachine place snapshot file give directory	['pull-request-available']	3	4	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13528066	IOTDB	support network monitor metric	support monitor network bandwidth pps etc	['pull-request-available']	3	2	Closed	15	['metric', 'error', 'start', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'datum']
13447848	IOTDB	internal error processing fetchfragmentinstancestate	持续抛异常 iotdb internalservicerpc error red internal error process fetchfragmentinstancestate nullpointerexception iotdb error exception class tapplicationexception message internal error process fetchfragmentinstancestate iotdb error root cause message internal error processing fetchfragmentinstancestate localizedmessage internal error processing fetchfragmentinstancestate tapplicationexception internal error processing fetchfragmentinstancestate oom iotdb internalservicerpc error internal error process sendfragmentinstance runtimeexception fetch schema status msg color outofmemoryerror java heap 测试流程 benchmark创建元数据 执行写入 benchmark开始运行 color iotdb internalservicerpc error internal error process fetchfragmentinstancestate nullpointerexception null color iotdb internalservicerpc error internal error process fetchfragmentinstancestate nullpointerexception null color iotdb internalservicerpc error internal error process sendfragmentinstance runtimeexception fetch schema status msg outofmemoryerror java heap space	['pull-request-available']	3	1	Closed	63	['error', 'iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'metric', 'datum']
13505494	IOTDB	take snapshot	正常停止datanode 会触发snapshot	['pull-request-available']	4	4	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13396243	IOTDB	jdbc connection fail enable rpcthriftcompressionenable	firstly set true code use connect fail log iotdbconnectionexception ttransportexception socket close peer sqlexception establish connection jdbc socket close peer tsdbexception tsdbexception sqlexception establish connection jdbc socket close peer	['easy-fix']	3	1	Closed	18	['log', 'cluster', 'time', 'use', 'start', 'iotdb', 'compaction', 'create', 'datanode', 'group']
13468387	IOTDB	stop compaction schedule compaction disable	close compaction system start thread periodically compaction scheduling stop	['pull-request-available']	3	1	Closed	50	['compaction', 'query', 'metric', 'create', 'use', 'group', 'datanode', 'fail', 'error', 'datum']
13504742	IOTDB	metric update config structure iotdb metric module	update config structure iotdb metric module	['pull-request-available']	3	4	Closed	15	['metric', 'error', 'start', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'datum']
13564647	IOTDB	simplify getnodepathspartition log	previous log complex redundant	['pull-request-available']	3	4	Closed	27	['log', 'error', 'iotdb', 'compaction', 'datum', 'fail', 'need', 'use', 'group', 'start']
13461985	IOTDB	confignode confignode getleader npe	启动confignode iotdb confignoderpc red error internal error processing registerconfignode nullpointerexception	['pull-request-available']	3	1	Closed	29	['confignode', 'error', 'add', 'iotdb', 'create', 'group', 'use', 'fail', 'compaction', 'metric']
13504961	IOTDB	metric fix init failure use iotdb reporter	register metric service set rpc service order avoid initial failure	['pull-request-available']	3	4	Closed	55	['metric', 'confignode', 'use', 'cluster', 'datum', 'datanode', 'group', 'fail', 'compaction', 'query']
13485514	IOTDB	log remove meaningless log	meaningless log server	['pull-request-available']	3	4	Closed	27	['log', 'error', 'iotdb', 'compaction', 'datum', 'fail', 'need', 'use', 'group', 'start']
13447629	IOTDB	insert fail import insert sequence return successfully query result	parameter default 复现流程 benchmark运行附件中的配置 benchmark	['pull-request-available']	3	1	Closed	69	['fail', 'time', 'metric', 'create', 'use', 'compaction', 'group', 'datanode', 'error', 'datum']
13310132	IOTDB	throw nullpointer delete timeserie storage group	throw nullpointer exception delete timeserie storage group	['pull-request-available']	3	1	Closed	57	['timeserie', 'compaction', 'use', 'need', 'metric', 'create', 'group', 'datanode', 'fail', 'error']
13572188	IOTDB	print correct error msg wrong password session	write wrong password session error msg like following tell write wrong password	['pull-request-available']	3	4	Closed	63	['error', 'iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'metric', 'datum']
13523881	IOTDB	optimize logic datanodes restart second	start good idea wait restart datanode suppose change configuration need restart sense want restart immediately wait good designation	['pull-request-available']	3	4	Closed	104	['datanode', 'fail', 'need', 'cluster', 'metric', 'create', 'use', 'compaction', 'group', 'error']
13430932	IOTDB	overlapped datum consume occur execute query	select source file cross space compaction sequence file select overlap unsequence file result compact sequence file overlap sequence file	['pull-request-available']	3	1	Closed	21	['compaction', 'query', 'start', 'time', 'need', 'group', 'fail', 'use', 'create', 'datanode']
13480095	IOTDB	disk space load balance new datanode	confignode开启时间分区 iotdb wal error fail sync wal node buffer change system mode error ioexception space leave device method iotdb multileaderconsensusrpc error exception inside handler iotdbexception fail sync log system read 测试流程 benchmark 集群和regions信息 增加datanode 集群和regions信息 wal大小达到限流	['pull-request-available']	3	1	Closed	66	['fail', 'iotdb', 'error', 'create', 'use', 'compaction', 'group', 'datanode', 'metric', 'datum']
13442896	IOTDB	schemafetcher support multi path storage group	exist implementation schemafetcher work execute query like select reason schemafetchnode split storage group analyze stage	['pull-request-available']	3	1	Closed	3	['group', 'query', 'need', 'metric', 'create', 'use', 'compaction', 'datanode', 'fail', 'error']
13477176	IOTDB	number tsfile	weeklytest scenario require data volume recently number tsfile increase abnormally reser picture time line eable time partition interval week interval day	['pull-request-available']	3	4	Closed	61	['time', 'start', 'group', 'query', 'error', 'create', 'use', 'compaction', 'datanode', 'fail']
13430849	IOTDB	select compaction candidate exception occurrence previous compaction	exception ocurrence compaction system find eligible file compact	['pull-request-available']	3	1	Closed	50	['compaction', 'query', 'metric', 'create', 'use', 'group', 'datanode', 'fail', 'error', 'datum']
13420531	IOTDB	user grant permission query datum permission query datum	user grant user privileges execute sql select	['0.13.0', 'pull-request-available']	2	1	Closed	11	['datum', 'iotdb', 'compaction', 'error', 'query', 'start', 'fail', 'log', 'need', 'use']
13435121	IOTDB	dependency remove iotdb session dependency iotdb	iotdb session pom need iotdb session dependent iotdb server remove dependency related test integration module	['pull-request-available']	3	4	Closed	82	['iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'metric', 'datum']
13473926	IOTDB	multileader remove useless param indexedconsensusrequest add log	remove useless param indexedconsensusrequest add log	['pull-request-available']	3	4	Closed	27	['log', 'error', 'iotdb', 'compaction', 'datum', 'fail', 'need', 'use', 'group', 'start']
13448046	IOTDB	align device error call method sendfragmentinstance	code java iotdb rpc info start analyze query iotdb rpc info fetch query schema iotdb rpc info start analyze query iotdb rpc info logical plan iotdb rpc info logical plan iotdb rpc info distribution plan iotdb rpc info distribution plan fragment instance count detail host region schemaregion plan node tree iotdb rpc info transit dispatching iotdb rpc info transit running iotdb rpc info state tracker start iotdb info instance state run iotdb datablockmanagerrpc info receive newdatablockevent iotdb data block manager task info try datum block iotdb datablockmanagerrpc info receive nomoretsblock event iotdb data block manager task info get data block count iotdb data block manager task info send ack datum block event iotdb rpc info finish release resource iotdb rpc info fetch schema iotdb rpc info logical plan iotdb rpc info logical plan dataregion null dataregion null dataregion null dataregion null dataregion null dataregion null iotdb rpc info distribution plan dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint sourceaddress assign dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint iotdb rpc info distribution plan fragment instance count detail host region dataregion plan node tree dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint host region dataregion plan node tree dataregion dataregion externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint externalendpoint internalendpoint datablockmanagerendpoint dataregionconsensusendpoint schemaregionconsensusendpoint iotdb rpc info transit dispatching iotdb error exception class tapplicationexception message internal error processing sendfragmentinstance iotdb error root cause message internal error processing sendfragmentinstance localizedmessage internal error process sendfragmentinstance tapplicationexception internal error process sendfragmentinstance iotdb error exception class texception message error call method receivebase iotdb error exception class tapplicationexception message internal error processing sendfragmentinstance iotdb error root cause message internal error processing sendfragmentinstance localizedmessage internal error process sendfragmentinstance tapplicationexception internal error process sendfragmentinstance iotdb error exception class texception message error call method iotdb error exception class texception message error call method receivebase iotdb error exception class tapplicationexception message internal error processing sendfragmentinstance iotdb error root cause message internal error processing sendfragmentinstance localizedmessage internal error process sendfragmentinstance tapplicationexception internal error process sendfragmentinstance iotdb error connect node texception error call method sendfragmentinstance cause texception error call method common frame omit cause texception error call method receivebase common frame omit cause tapplicationexception internal error process sendfragmentinstance common frame omit iotdb rpc warn status code operation select time time align device executestatement fail runtimeexception error code message fragmentinstancedispatchexception texception error call method sendfragmentinstance iotdb info instance state finished iotdb info onaborted invoke iotdb info finish release resource code code java iotdb internalservicerpc info receive fragmentinstance dataregion iotdb internalservicerpc error invalid node type iotdb internalservicerpc error internal error processing sendfragmentinstance nullpointerexception null code code java iotdb confignoderpc error thrift error occur processing message tprotocolexception require field userinfo present struct null roleinfo null status message current confignode leader confignodegroup leader election redirect random confignode iotdb confignoderpc info execute setstoragegrouprequ dataregiongroupids schemaregiongroupids result message current confignode leader confignodegroup leader election redirect random confignode statemachineupdater warn current series number large statemachineupdater info successfully set storagegroup dataregiongroupids schemaregiongroupids code code java type dataregion iotdb internalservicerpc info receive fragmentinstance dataregion service thread info create getorcreatetimer iotdb internalservicerpc info receive fragmentinstance dataregion iotdb internalservicerpc error invalid node type iotdb internalservicerpc error internal error processing sendfragmentinstance nullpointerexception null code	['pull-request-available']	3	1	Closed	79	['iotdb', 'error', 'confignode', 'query', 'start', 'datum', 'time', 'fail', 'create', 'group']
13482683	IOTDB	set system readonly insert data return msg null	commit start enter cli execute sql code java iotdb set system readonly msg statement execute successfully code execute insert sql msg null code java iotdb insert align msg null code log	['pull-request-available']	3	1	Closed	82	['iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'metric', 'datum']
13538340	IOTDB	syntax error specify placeholder create view statement	cli执行报错不对 指定占位符 创建view 不成功 研发功能定义文档描述 drop database drop database create database create database create timeserie datatype create timeserie datatype create timeserie datatype create timeserie datatype create timeserie datatype create timeserie datatype text create timeserie datatype create timeserie datatype create timeserie datatype text create timeserie datatype create timeserie datatype create timeserie datatype float create timeserie datatype double insert temperature speed insert temperature view select temperature create view select temperature msg illegal unquoted node consist digit character underscore start end wildcard start create view select temperature msg number target source path miss match check sql	['view']	3	1	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13477150	IOTDB	result error group	insert values true insert values select group	['pull-request-available']	3	1	Closed	98	['group', 'error', 'time', 'cluster', 'fail', 'datanode', 'metric', 'create', 'use', 'compaction']
13450884	IOTDB	adjust capacity schemacache accord schema memory	new cluster version schemacahce module act mmanager previous standalone version currently number cached entry schemacache lead lot cache miss write large serie note parameter use schema memory store schema partition info datanode	['pull-request-available']	3	4	Closed	32	['cluster', 'iotdb', 'metric', 'fail', 'use', 'start', 'compaction', 'error', 'create', 'group']
13505375	IOTDB	result count timeserie int type	maximum value int recommend change long type	['pull-request-available']	1	1	Resolved	107	['create', 'timeserie', 'error', 'fail', 'group', 'metric', 'use', 'compaction', 'datanode', 'datum']
13448902	IOTDB	config update default config confignode	well performance experience think default config confignode update follow code java multileaderconsensus standaloneconsensus code	['pull-request-available']	3	4	Closed	29	['confignode', 'error', 'add', 'iotdb', 'create', 'group', 'use', 'fail', 'compaction', 'metric']
13439582	IOTDB	mlog parser tool error parse createalignedtimeseriesplan	mlogtxtwriter serialize wrong plan schema pare createalignedtimeseriesplan	['pull-request-available']	3	4	Closed	63	['error', 'iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'metric', 'datum']
13505443	IOTDB	metric fix tag metric	fix tag metric fix category metric different tag key	['pull-request-available']	3	4	Closed	15	['metric', 'error', 'start', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'datum']
13445306	IOTDB	confignode startup confignode fail start restart consider restart	iotdb start datum system confignode iotdb	['pull-request-available']	3	1	Closed	43	['confignode', 'iotdb', 'datum', 'datanode', 'compaction', 'error', 'start', 'use', 'group', 'fail']
13549249	IOTDB	fill statement field query inner schema fetch	currently inner query like fetch schema display sql query confusing	['pull-request-available']	3	2	Closed	71	['query', 'group', 'timeserie', 'time', 'error', 'create', 'use', 'compaction', 'datanode', 'fail']
13450851	IOTDB	metric fix problem grafana dashboard add doc	fix problem grafana dashboard add doc explain meaning grafana dashboard	['pull-request-available']	3	1	Closed	39	['metric', 'add', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'datum']
13309919	IOTDB	handle select root oom	query select root server cache total time series fetch size point cause oom need handle	['pull-request-available']	3	4	Closed	61	['time', 'start', 'group', 'query', 'error', 'create', 'use', 'compaction', 'datanode', 'fail']
13421586	IOTDB	content user guide need update	master need update	['0.13.0', 'pull-request-available']	5	1	Closed	4	['need', 'confignode', 'metric', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'datum']
13516175	IOTDB	metric update metric doc	update normal level metric detail metric doc	['pull-request-available']	3	4	Closed	15	['metric', 'error', 'start', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'datum']
13555265	IOTDB	remove hard code	thrift service use hard code parameter replace file	['pull-request-available']	3	1	Closed	87	['query', 'cluster', 'metric', 'use', 'create', 'compaction', 'group', 'datanode', 'fail', 'error']
13303825	IOTDB	construct dataset logic service rpc	duplicate code jdbc module session module construct dataset service roc module	['pull-request-available']	3	4	Closed	108	['create', 'timeserie', 'datum', 'query', 'time', 'iotdb', 'start', 'log', 'use', 'error']
13473147	IOTDB	compare insert tablet	produce steps clone build iotdb master start iotd instance iotdb benchmark test sequence line test env start newiotdb instance iotdb benchmark test sequence line	['pull-request-available']	3	1	Closed	82	['iotdb', 'create', 'use', 'compaction', 'group', 'datanode', 'fail', 'error', 'metric', 'datum']
13450578	IOTDB	apply producer consumer pattern compaction submission	currently use timing thread submit compaction task task queue execution thread pool fact use simple producer consumer pattern job	['pull-request-available']	3	4	Closed	18	['log', 'cluster', 'time', 'use', 'start', 'iotdb', 'compaction', 'create', 'datanode', 'group']
13441041	IOTDB	optimize serialization deserialization thrift datum structure	thriftcommonsserdeutil thriftconfignodeserdeutil serialization deserialization datum structure interface implement artificial conducive follow extension upgrade	['pull-request-available']	3	4	Closed	11	['datum', 'iotdb', 'compaction', 'error', 'query', 'start', 'fail', 'log', 'need', 'use']
13494275	IOTDB	remove datum compaction datatype series consistent different tsfile	scenario data type series different different tsfile bug auto datum type inference compaction remove datum type different type mmanager	['pull-request-available']	3	2	Resolved	11	['datum', 'iotdb', 'compaction', 'error', 'query', 'start', 'fail', 'log', 'need', 'use']
13515978	IOTDB	metric collect number open file handle datanode confignode	metric 需支持 采集confignode datanode lsof pid	['pull-request-available']	3	4	Closed	100	['metric', 'datanode', 'start', 'create', 'use', 'compaction', 'group', 'fail', 'error', 'datum']
13546535	IOTDB	tmp directory clean udf query end	udf query memory spill datum disk query end tmp directory clean completely replay use udf attachment create function change insert point datum use register udf query	['pull-request-available']	3	1	Closed	87	['query', 'cluster', 'metric', 'use', 'create', 'compaction', 'group', 'datanode', 'fail', 'error']
13563308	IOTDB	alter procedure timeout	alter procedure timeout equal internal rpc timeout procedure time process	['pull-request-available']	3	4	Closed	69	['fail', 'time', 'metric', 'create', 'use', 'compaction', 'group', 'datanode', 'error', 'datum']
