id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13313439	FLINK	3568	select field jdbccatalog	query select field table fail set postgrescatalog default step reproduce create postgre catalog set default create table catalog query table select field important field query fail stack trace code sqlexecutionexception invalidate sql statement sql snapshot sql snapshot flink sql snapshot flink sql snapshot flink sql snapshot flink sql snapshot flink sql snapshot cause validationexception sql validation fail null table snapshot table snapshot table snapshot table snapshot sql snapshot sql snapshot sql snapshot sql snapshot cause unsupportedoperationexception table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot table snapshot sql snapshot sql snapshot sql snapshot sql snapshot code problem calcite try check build function allow call parenthesis query functioncatalog function logic end case abstractjdbccatalog throw unsupportedoperationexception	['pull-request-available']	1	1	Closed
13285020	FLINK	3568	introduce java expression dsl	introduce basic expression new java expression dsl feature equivalent string base expression parser support call new inference stack	['pull-request-available']	3	7	Closed
13317135	FLINK	3568	docker test fail	code get permission deny try connect docker daemon socket run post dial unix run connect permission deny code wait	['pull-request-available']	3	4	Closed
13240421	FLINK	3568	convert catalogview table planner use unified catalog api	similar convert flink view calcite view tricky pass sqlparser	['pull-request-available']	3	7	Closed
13341804	FLINK	3568	building flink dist docker image work	script function test existence execute command python code command null python return code script use socketserver exist use socketserver	['pull-request-available']	2	1	Closed
13236795	FLINK	3568	introduce table api planner interface	planner interface bridge base api different planner module	['pull-request-available']	3	4	Closed
13363745	FLINK	3568	degreeswithexceptionitcase crash		['pull-request-available', 'test-stability']	1	7	Closed
13141178	FLINK	3568	scala shell break	try run simple code build flink github master branch reason exception wonder run port fix exception follow instruction flink master branch following code java git clone flink mvn clean package build target start scala code run code java val datastream streaming finally exception code java cause jobsubmissionexception fail submit jobgraph cause completionexception connectexception connection refuse cause connectexception connection refuse method	['pull-request-available']	1	1	Resolved
13583654	FLINK	3568	return formatted nested object array array	code select return array code return code code code code jsonize collection type	['pull-request-available']	3	1	Closed
13324973	FLINK	3568	remove deprecated method executionconfig	remove deprecate additionally remove ops method executionconfig enablesysoutlogge deprecate isfailtaskoncheckpointerror deprecate public operation argue break stability guarantee	['pull-request-available']	3	7	Closed
13556216	FLINK	3568	implement type inference function		['pull-request-available']	3	7	Closed
13231976	FLINK	3568	port utility method extract field information typeinformation	need method api module order create table dataset stream	['pull-request-available']	3	4	Closed
13301012	FLINK	3568	flink legacy planner use collectionenvironment	discuss good practice go step regular user program change test use localenvironment commit introduce collectionpipelineexecutor collectionenvironment apache flink commit revert moment	['pull-request-available']	3	4	Closed
13380486	FLINK	3568	performance regression	test multiinputmapsink multiinputoneidlemapsink readfilesplit regression regression run range probably cause	['pull-request-available']	3	4	Closed
13572433	FLINK	3568	parse temporal table join throw cryptic exception	wrong expression type code select orders join rateshistorywithpk code throw code assertionerror convert char literal class timestampstring code simple table reference code select orders join rateshistorywithpk interval second code throw code assertionerror unique expression find prefix count code	['pull-request-available']	3	1	Closed
13434368	FLINK	3568	timestampsandwatermarksoperator propagate watermarkstatus	lifecycle scope watermarkstatus tightly couple watermark upstream watermark cut timestampsandwatermarksoperator watermark status cut	['pull-request-available']	3	1	Closed
13269264	FLINK	3568	use high granularity unit generate doc duration memorysize possible	mention occasion well use high granularity unit possible right default value generate documentation print well readable print	['pull-request-available']	3	4	Closed
13391350	FLINK	3568	inputstatus contain	add enum value order support recovery unaligned checkpoint rescale inputstatus expose public interface sourcereader time valid value sourcereader return internally replace inputstatus internal equivalent	['pull-request-available']	3	1	Closed
13300004	FLINK	3568	add open method deserializationschema	additionally add support connector kafka pubsub rabbitmq kinesis	['pull-request-available']	3	7	Closed
13263712	FLINK	3568	update documentation temporary object	update reference deprecate method describe concept temporary table	['pull-request-available']	3	7	Closed
13596954	FLINK	3568	support lead lag function table api	natively support lag lead function table api	['pull-request-available']	3	4	Open
13304842	FLINK	3568	tableenvironment fromvalue work map type sql	code java map mapdata new hashmap row row iterator iter list result new arraylist code work occur exception code java assertionerror conversion relational algebra fail preserve datatype validate type null integer null map null converted type null integer null map null null code change iterator iter work	['pull-request-available']	3	1	Closed
13201055	FLINK	3568	time interval window aggregation sql wrongly translate specify resolution	time interval specify year month resolution like code select mytable group interval year month code wrongly translate millisecond window allow day second resolution	['pull-request-available']	3	1	Closed
13320624	FLINK	3568	create uber jar package flink avro sql client	currently user provide dependency avro jackson core asl jackson mapper asl joda time job jar datastream job manually copy flink lib sql job avro formatting well generate uber jar include dependency packaging flink avro module	['pull-request-available']	3	4	Closed
13238695	FLINK	3568	port tableenvironment flink api module	tableenvironments purely api current implementation split catalogmanager planner planner discover base configuration allow legacy blink planner apply streamtableenvironment batchtableenvironment leave able use new streamtableenvironment stream processing legacy planner stream batch blink planner	['pull-request-available']	3	4	Closed
13565276	FLINK	3568	set chainingstrategy temporalsort	similarly chain strategy temporalsort operator	['pull-request-available']	3	1	Closed
13303573	FLINK	3568	value throw stackoverflowerror	error reproduce follow code code java executionenvironment env batchtableenvironment tenv code error follow code java exception thread main stackoverflowerrorexception thread main stackoverflowerror code	['pull-request-available']	3	1	Closed
13313068	FLINK	3568	create catalog user jar	create catalog statement work catalog implementation come user classloader problem use sqltooperationconverter classloader use way reproduce try create postgres catalog flink connector jdbc pass additional jar sql client	['pull-request-available']	2	1	Closed
13383342	FLINK	3568	deprecate remove method	discuss thread want clean contract close dispose method suggest introduce new method finish deprecate remove dispose method extract finish close	['pull-request-available']	3	7	Closed
13297293	FLINK	3568	improve literals conversion expressionconverter	couple issue expressionresolver literals conversion lot code duplication precision certain type lose binary char	['pull-request-available']	3	1	Closed
13370144	FLINK	3568	test display exception cause job restart web	testing task test root cause multiple restart properly display web	['pull-request-available', 'release-testing']	1	4	Closed
13378788	FLINK	3568	incompatible subtask mapping resume unaligned checkpoint	user encounter internal error resume reactive mode immediate connection reactive mode safe assume rescale case cover noformat cause illegalstateexception incompatible subtask mapping multiple operator ingest produce intermediate result vary degree noformat gate get input range partition round robin partition channel time implementation find case optimize implementation accordingly ask user provide topology	['pull-request-available']	1	1	Closed
13556214	FLINK	3568	implement type inference function	functions	['pull-request-available']	3	7	Closed
13580266	FLINK	3568	blockstatementgrouper use lot memory	deeply nested statement blockstatementgrouper use load memory fail oom quickly run jm query like code select case orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid orderid end code fail oom yes know query simplify show case	['pull-request-available']	3	4	Resolved
13387961	FLINK	3568	record process close stage continuousfilereaderoperatorbenchmark	correctly reset warmup iteration subsequent run process record close stage continuousfilereaderoperator test different anticipate	['pull-request-available']	3	1	Closed
13296470	FLINK	3568	support parse like clause create table statement	support create table like syntax sqlparser	['pull-request-available']	3	7	Closed
13553409	FLINK	3568	match clause deserialise compile plan	code stre sql insert mysink select partition order measures row match skip pattern null code	['pull-request-available']	3	1	Closed
13324219	FLINK	3568	remove deprecated	remove deprecated code code	['pull-request-available']	3	7	Closed
13556206	FLINK	3568	remove old expression stack leftover time function	remove leftover part time function remove code	['pull-request-available']	3	7	Closed
13360332	FLINK	3568	document possible recommend usage emphasize call multiple time	tempting use api especially commit final result deliver cause commit failover point apache iceberg apache apache iceberg correct wrong	['auto-deprioritized-major', 'pull-request-available', 'stale-minor']	10200	4	Closed
13212945	FLINK	3568	create catalogmanager manage multiple catalog encapsulate calcite schema	flink allow register catalog catalogmanager class hold class manage encapsulate catalog interrelation calcite follow section describe table resolution work path resolution look default path cat root behavior calcite mimic behavior flink example noformat root builtin default clashing clashing clashing externalcatalog noformat default catalog initially set builtin default database initially set default noformat assume default path builtin error default path default path support nesting noformat structure specific noformat root databasecalciteschema readablecatalog scope table externalcatalogschema table externalcatalogschema table noformat structure api noformat catalogmanager readablecatalog catalogtable externalcatalog externalcatalog externalcatalogtable noformat	['pull-request-available']	3	7	Resolved
13194127	FLINK	3568	add switch configure log check error excepion	add switch disable log checking nightly test currently fail fix test	['pull-request-available']	1	4	Closed
13574746	FLINK	3568	aggregatequeryoperation produce wrong asserializablestre representation	table api query code code produce code insert select select select number select values group code miss group expression	['pull-request-available']	3	1	Closed
13382184	FLINK	3568	task block broadcast stream status	cluster observe symptom task block long time cause long delay unaligned checkpointing case cause broadcastemit stream status noformat error localbufferpool blocking wait available buffer exception stracktracegenerator snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot snapshot flink snapshot flink snapshot flink snapshot flink snapshot noformat see happen source network task case source task broadcastemit easily bypass non block check question stream idle like millisecond broadcast status optimise broadcasting cb event issue event request require buffer	['pull-request-available']	2	1	Closed
13316803	FLINK	3568	kerberized yarn job docker test fail download jdk	code mkdir java default curl cookie oraclelicense accept securebackup cookie tar java gzip stdin gzip format tar child return status code	['pull-request-available']	1	1	Closed
13192203	FLINK	3568	test instability	test appear fail narrow margin reason randomly noformat fail test expect numeric value differ noformat	['pull-request-available', 'test-stability']	2	1	Closed
13398595	FLINK	3568	document capabiliite limitation	document enable checkpointing task finish limitation aware	['pull-request-available']	2	7	Closed
13362233	FLINK	3568	fail	code java error checkpointfailuremanageritcase time elapse error testtimedoutexception test time millisecond method method code	['pull-request-available', 'test-stability']	3	1	Closed
13228910	FLINK	3568	convert catalogtable table planner use unified catalog api	create catalogmanager hook planner unified catalog api miss step convert catalogbasetable table planner use unified catalog api like work convert old externalcatalogtable calcite table	['pull-request-available']	3	7	Closed
13409619	FLINK	3568	remove scala suffix respective benchmark dependencie	dependency lose scala suffix remove benchmark dependency test new artifact	['pull-request-available']	3	1	Closed
13404250	FLINK	3568	add flink migrationversion	currently large migrationversion need new version add serializer compatibility test	['pull-request-available']	3	4	Closed
13231708	FLINK	3568	fix faille test	code run streaming sql end end test travis build apache flink flink end end test test script temp test flink dist directory travis build apache flink flink dist target snapshot bin snapshot start cluster start standalonesession daemon host travis start taskexecutor daemon host travis wait dispatcher rest endpoint come wait dispatcher rest endpoint come wait dispatcher rest endpoint come wait dispatcher rest endpoint come wait dispatcher rest endpoint come wait dispatcher rest endpoint come dispatcher rest endpoint info taskexecutor run travis start taskexecutor daemon host travis info taskexecutor run travis start taskexecutor daemon host travis info taskexecutor run travis start taskexecutor daemon host travis start execution program assertionerror add expression different type set set type null correct null null time time null expression type correct null null time time null set logicalwindowaggregate expression method method code	['pull-request-available']	3	7	Closed
13180226	FLINK	3568		fail travis	['test-stability']	2	1	Closed
13486345	FLINK	3568	batchexecutionkeyedstatebackend incorrect executionconfig create serializer	freshly construct executionconfig instead configure user environment code java public getorcreatekeyedstate typeserializer namespaceserializer statedescriptor statedescriptor throw exception namespace serializer checknotnull keyserializer state key serializer configure config operation use partition state executionconfig code correct obtain	['pull-request-available']	4	1	Closed
13208537	FLINK	3568	time travis	time travis code error error error testtimedout code solution simple increase timeout	['pull-request-available', 'test-stability']	2	4	Closed
13031245	FLINK	3568	fail	code akkarpcservicetest time elapse sec error testtimedoutexception test time millisecond method code akkarpcservicetest test current master branch	['test-stability']	3	1	Closed
13371934	FLINK	3568	jobmasterstopwithsavepointitcase fail status fail	code java error failure error expect error expect error error error illegalstate error illegalstate info error test run failure error skip code	['test-stability']	2	1	Resolved
13326530	FLINK	3568	clean unilateralsortmerger	preparation step confluence display flink purpose task fold break implementation composable piece introduce way produce record push base manner instead pull base additional reading thread	['pull-request-available']	3	7	Closed
13278176	FLINK	3568	preserve log bashjavautil log	introduce bashjavautil utility start calculate memory configuration jvm process ideally nice preserve bashjavautils log log currently log bashjavautils configure class path differ logging log rewrite bashjavautil align logging false default flink	['pull-request-available']	1	4	Closed
13597368	FLINK	3568	timestampdiff string serialize	timestampdiff properly stre serialize timepointunit serialize	['pull-request-available']	3	1	In Progress
13205141	FLINK	3568	exception code generation ambiguous column	query code select ticker partition symbol price order proctime measures symbol price pattern define symbol code throw cryptic exception code generation stack output arity wrong add early validation throw meaningful exception create calcite ticket fix calcite	['pull-request-available']	3	1	Closed
13185500	FLINK	3568	savepoint count retain checkpoint	task revert problem incorrect result exactly sink failure take savepoint take checkpoint savepoint manifest effect sink	['pull-request-available']	3	1	Closed
13343946	FLINK	3568	table example build correctly	example move package update mean example jar build correctly contain class example notice streamtableexample update include section code streamtableexample package jar streamtableexample streamtableexample org apache flink table example scala streamtableexample code	['pull-request-available']	2	1	Closed
13355441	FLINK	3568	write savepoint unified format heapstatebackend	aim implement heapkeyvaluestateiterator produce unified savepoint heapkeyedstatebackend	['pull-request-available']	3	7	Closed
13242119	FLINK	3568	remove expressionbridge queryoperations factory	expression bridge create schema queryoperation long necessary resolvedexpression place	['pull-request-available']	3	7	Closed
13415595	FLINK	3568	document claim claim mode	describe different restore mode work important flip include notes write documentation	['pull-request-available']	3	7	Closed
13238698	FLINK	3568	improve expression base tableschema extraction datastream dataset	improve extraction tableschema datastream dataset currently split stage extract type ignore time attribute extract rowtime proctime position adjust index information happen single pass deal porting removing method streamtableenvimpl	['pull-request-available']	3	7	Closed
13314702	FLINK	3568	test fail locally	test fail locally ide cmd mvn clean install code unsatisfiedlinkerror method method code	['pull-request-available']	3	1	Closed
13353481	FLINK	3568	sqlclientschemaregistryitcase unstable internalservererrorexception status	code jan jan error sqlclientschemaregistryitcase time elapse jan method jan jan jan jan jan jan jan jan jan jan jan jan jan jan jan jan jan jan jan cause internalservererrorexception status receive unexpected http status bad gateway jan jan jan jan jan code	['test-stability']	2	1	Closed
13280523	FLINK	3568	select abc work sql client	query like select abc fail sql client blink planner enable error code validationexception type table field match physical type string field tablesink consume type code reason sink properly support new type system good way define schema consume data type match update memory sink sql client work legacy type system retract upsert sink work properly new type system	['pull-request-available']	1	1	Closed
13321104	FLINK	3708	improve python documentation operation table	currently documentation date update example python udtf support python table api use example python udtf instead java udtf python doc	['pull-request-available']	3	4	Closed
13342028	FLINK	3708	invalid manage memory fraction error python udf user friendly	manage memory require python udf weight set error happen message hard understand user think expose invalid fraction error user case guide user properly configure weight code java jobexception recovery suppress norestartbackofftimestrategy method scala scala scala scala cause illegalargumentexception code	['pull-request-available']	2	4	Closed
13245448	FLINK	3708	flink python release jar	flink python use classifier differentiate itseld old python api turn thsi work try release normal unshaded flink python jar drop classifier stick flink python rename propose	['pull-request-available']	1	1	Closed
13285793	FLINK	3708	introduce arrowreader arrowwriter arrow format datum read write	title describe aim jira introduce class arrowreader read execution result vectorize python udf arrowwriter convert flink row arrow format send python worker vectorize python udf execution	['pull-request-available']	3	7	Closed
13265008	FLINK	3708	fix classnotfoundexception issue run python job standalone mode	classnotfoundexception pythonscalarfunctionoperator throw run python udf job standalone cluster	['pull-request-available']	3	1	Closed
13385556	FLINK	3708	dependency handle properly mix use python table api python datastream api	reason convert datastream table dependency handle set correctly exist datastream operator	['pull-request-available']	3	1	Closed
13290278	FLINK	3708	add python build block sure basic functionality vectorize python udf work	aim jira add python build block coder etc sure basic functionality vectorize python udf work	['pull-request-available']	3	7	Closed
13258436	FLINK	3708	maven shade plugin work arm flink	recently maven shade plugin bump apache flink commit test locally arm flink build process jammed debug find infinite loop downgrade maven shade plugin solve problem	['pull-request-available']	4	7	Resolved
13325654	FLINK	3708	support expression operation python table api	currently support string operation python table api example code code introduce expression class possible support use expression operation python table api code code	['pull-request-available']	3	7	Closed
13175379	FLINK	3708	fail	code java fsstoragelocationreferencetest time elapse sec code log	['pull-request-available', 'test-stability']	2	1	Closed
13373121	FLINK	3708	npe exception happen throw exception finishbundle job shutdown	currently throw exception finishbundle job shutdown npe exception happen time base finish bundle schedule cause actual exception propagate make user difficult trouble shoot problem detail	['pull-request-available']	3	1	Closed
13199775	FLINK	3708	add overload support user define function	currently overload support user define function give follow udf code java class extend scalarfunction def people string def student string student class string class string extend class string extend code query following compile fail error msg find multiple eval method match signature code java val udf new val table code overload support user define function currently think sense support overload follow java language specification section javase spec jls html	['pull-request-available']	3	4	Resolved
13255637	FLINK	3708	add python build block sure basic functionality python scalarfunction work	need add python build block scalarfunctionoperation rowcoder etc python scalarfunction execution scalarfunctionoperation subclass operation beam rowcoder etc subclass coder beam class register beam portability framework sure effect make sure basic end end python udf execute	['pull-request-available']	3	7	Closed
13311719	FLINK	3708	python notice issue	beam runner core java beam vendor bytebuddy bundle list protobuf java util list bundle notice file additionally list dependency bundle beam fine lack separation make verification difficult entry directly bundle dependency code project bundle follow dependency apache software license jackson jackson jackson flatbuffer netty netty joda time joda arrow arrow arrow beam model beam model job beam model beam runner core construction beam runner java beam sdks java beam sdks java beam vendor beam vendor beam vendor sdks java extension project bundle follow dependency bsd license bundle license file detail protobuf project bundle follow dependency mit license bundle license file detail code one supposedly bundle beam need additional verification code bundle apache beam dependency bundle follow dependency apache software license proto google common jre grpc grpc grpc grpc grpc grpc grpc netty netty netty codec netty codec netty codec netty netty netty handler netty netty netty transport native netty transport native unix netty tcnative boringssl opencensus opencensus contrib grpc bundle apache beam dependency bundle follow dependency bsd license bundle license file detail protobuf java google auth library code	['pull-request-available']	2	1	Closed
13258711	FLINK	3708	optimize execution plan python calc condition	discuss filter calculate condition udfs udfs filter later think optimize bit calculate condition check udfs easily achieve splitrule	['pull-request-available']	3	7	Closed
13321255	FLINK	3708	support jdbccatalog python table api	provide build support jdbccatalog python table api	['pull-request-available']	3	4	Closed
13315283	FLINK	3708	implementation tableenvironment eliminate duplication	currently abstract implementation child class batchtableenvironment streamtableenvironment duplicate implementation move tableenvironment eliminate duplication	['pull-request-available']	3	4	Closed
13343547	FLINK	3708	fix license documentation mistake	issue report chesnay flink python jar contain license file root directory meta inf directory reduce meta inf inclined block release root license bsd flink python jar appear bundle native library list notice explicit license file minor thing address future opt python contain license file instead place contain stray asm file contain asm license problem identical intended copy indicate amiss originate flink python jar bundle beam stuff bundle bytebuddy bundle license file tell bytebuddy actually bundle asm bundle license reason list bundle flink python notice block release	['pull-request-available']	1	1	Closed
13320304	FLINK	3708	fail compile	code info maven enforcer enforce enforce version flink avro confluent registry warning rule banneddependencie fail message find banned dependency ssl config find ban dependency akka find ban dependency akka find ban dependency scala find ban dependency akka find ban dependency flink table api java snapshot find ban dependency flink table runtime snapshot find ban dependency akka find ban dependency found ban dependency flink snapshot find ban dependency scala parser find ban dependency found ban dependency grizzle found ban dependency flink streaming snapshot use mvn dependency tree locate source ban dependency code	['pull-request-available', 'test-stability']	1	1	Closed
13344743	FLINK	3708	publish dockerfile release	publish dockerfile finalize release process	['pull-request-available']	3	4	Closed
13240919	FLINK	3708	find	guy try run test flink python lint follow readme report find error code java lint line flink python bin file directory code try lint work suspect reason instal conflict miniconda instal flink python fully sure reason think need try resolve conflict anaconda pretty common package developer install use require devs uninstall exist conda environment order develop flink python run test well flink python isolated environment machine	['pull-request-available']	3	1	Closed
13309314	FLINK	3708	test pandas udf support	test pandas udf functionality	['release-testing']	1	4	Closed
13265007	FLINK	3708	clean package	currently contain directory macosx package useless remove	['pull-request-available']	3	4	Closed
13283144	FLINK	3708	bump beam	currently pyflink depend beam portability framework python udf execution current dependent version bump late version include critical feature fix allow serialize window timestamp pane info java operator python worker definitely improve performance lot allow fail fast python worker start fail currently take minute detect failure python worker start fail support periodically flush datum java operator python worker feature especially useful streaming job improve latency	['pull-request-available']	3	4	Closed
13239023	FLINK	3708	fix bug fix time quantifier element pattern	currently exception greedy quantifier allow element pattern finish pattern simple variable reluctant quantifier throw pattern actually greedy property meaningful kind pattern	['pull-request-available']	3	7	Closed
13199977	FLINK	3708	add map operator table api	add map operator table api describe google document usage code java val res tab scalarfunction output column code	['pull-request-available']	3	7	Closed
13307455	FLINK	3708	improve error reporting python test	work change notice error reporting python test detailed example code elasticsearch typeerror javapackage object callable code probably root cause require jar file miss nice test underlie error flink log	['pull-request-available']	3	4	Closed
13321471	FLINK	3708	handle retraction row properly	currently retraction row handle properly remove	['pull-request-available']	3	1	Closed
13283243	FLINK	3708	improve python api doc add version introduce	currently possible know version python api add information useful user add	['pull-request-available']	3	4	Closed
13140041	FLINK	3708	optimize runtime support distinct filter	possible optimizaiton decouple distinct map actual accumulator separately create codegen reuse distinct accumulator filtering select reuse distinct map	['pull-request-available']	3	4	Closed
13290281	FLINK	3708	support vectorize python udf batch mode old planner	currently vectorize python udf support batch stream mode blink planner stream mode old planner aim jira add support batch mode old planner	['pull-request-available']	3	7	Closed
13338839	FLINK	3708	time create topic cause pyflink end end test	code nov error test run failure error skip time elapse failure sqlclientkafkaitcase nov error kafka kafka sql version sqlclientkafkaitcase time elapse error nov ioexception process fail timeout nov nov nov nov nov code	['pull-request-available', 'test-stability']	2	1	Closed
13328464	FLINK	3708	improve package structure python datastream api	currently class add python datastream locate package name great class package consistent naming conversion java class optimize datastreampythonreducefunctionoperator pythonreduceoperator	['pull-request-available']	3	4	Closed
13212476	FLINK	3708	deprecate new string	detailed description find confluence display flink table interface easily replace underlie implementation time constructor prevent convert interface	['pull-request-available']	1	2	Closed
13213668	FLINK	3708	deprecate	discuss deprecate remove unblock planner interface method add catalog rework	['pull-request-available']	3	4	Closed
13285269	FLINK	3708	remove redundant metric pyflink	record metric element process python udf kind information necessary kind information java operator perform simple test find remove improve performance metric expose safe remove	['pull-request-available']	3	4	Closed
13367126	FLINK	3708	support batch mode python datastream api basic operation	ticket dedicate support batch mode basic operation map flatmap filter etc python datastream api operation reduce etc support separate ticket	['pull-request-available']	3	7	Closed
13354904	FLINK	3708	python dependency specify cli override dependency specify configuration	currently python dependency specify cli override dependency specify configuration make sense merge	['pull-request-available']	3	1	Closed
13200861	FLINK	3708	fix distinct aggregate group window table api	currently distinct aggregate work group window table api follow query code java val table long string mytable val result table rowtime code follow exception throw code java validationexception allow use aggregate function input aggregate function method code	['pull-request-available']	3	1	Closed
13212492	FLINK	3708	port tablesource tablesink flink table common	detailed description find confluence display flink step unblock tableenvironment interface task stream batchtablesouce sink remain flink table api java bridge rework	['pull-request-available']	3	4	Closed
13309436	FLINK	3708	correct exception handling python completablefuture	implementation method exception correct purpose python completablefuture hole result java completablefuture expose exception inside java completablefuture user instead allow python user set exception	['pull-request-available']	3	1	Closed
13354568	FLINK	3708	extract zip file dependency add pythonpath	zip file importable python expand zip file dependency add root directory pythonpath	['pull-request-available']	3	1	Closed
13231698	FLINK	3708	add tableenvironment	convenient method create table collection element work follow serialize python object local file load file java deserialize datum java object	['pull-request-available']	3	7	Closed
13246935	FLINK	3708	support java udfs python api	well support java udf python api	['pull-request-available']	2	7	Closed
13359492	FLINK	3708	pyflink datatypes decimal available	use datatypes decimal udaf file ubuntu pyflenv lib site package pyflink table line file ubuntu pyflenv lib site package pyflink table line jdatatypes file ubuntu pyflenv lib site package line getattr exist datatypes decimal exist jvm line elif decimaltype java call decimal	['pull-request-available']	2	1	Closed
13238745	FLINK	3708	correct package python api	currently package flink api cantian language flink java flink scala think follow pattern api package correct current python api package flink python long term goal flink api package jira correct package think	['pull-request-available']	3	7	Closed
13252087	FLINK	3708	support convert flink table panda dataframe	panda dataframe facto standard tableau datum format python community nice ability convert flink table panda dataframe	['pull-request-available']	3	7	Closed
