id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
12818550	OAK	3114	mislead warn message local copy size different remote copy oak lucene copyonread enable	time follow warning see log noformat warn indexcopier find local copy index lockfactory index size local differ remote content read remote file noformat file length check provide weak check index file consistency case warning misleading index version task submit copy index file index update directory bind close read perform file locally create size different copying progress case logic ensure copy local file gets	['resilience']	4	4	Closed
12819638	OAK	3114	oak instance close executor create contentrepository creation	close executor create close close executor create pass outside recent thread	['ci', 'jenkins']	4	1	Closed
12829452	OAK	3114	log stat time spend extract text binary	issue like helpful collect stat time spend extract text binary purpose like add log text extraction	['tooling']	4	4	Closed
12827624	OAK	3114	log nodepropbundle bundle find	time migration follow exception see noformat cause nullpointerexception noformat happen nodepropbundle null give good add npe check loader	['resilience']	4	4	Closed
12783611	OAK	3114	repository upgrade shut source repository early	notice upgrade distinguish phase copy datum source apply editor index phase repository upgrader shut old repo allow clear memory resource second phase	['resilience']	3	4	Closed
12948663	OAK	3114	cache lucene index get corrupt case unclean shutdown journal rollback segmentnodestore	currently oak lucene support copy index file local file system copyonread feature setup observe index logic fail follow error noformat warn oak indexcopi index lucene found local copy crx author crx quickstart repository index lockfactory crx author crx quickstart repository index size local differ remote content read remote file warn oak indexcopi index lucene found local copy crx author crx quickstart repository index lockfactory crx author crx quickstart repository index size local differ remote content read remote file error oak indextracker fail open lucene index index lucene corruptindexexception codec header mismatch actual expect resource noformat size differ remote copy possible index file size different content compare modified time file oak see file system old oak noformat modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch true modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch false modify thu feb gmt osmodified feb mismatch false noformat setup system see rollback segment node store noformat crx crx feb crx crx feb crx crx feb crx crx feb crx crx feb crx crx feb crx crx feb crx crx feb crx crx feb noformat possible cause time early lucene index got update got create post update head revision segment store update revision journal log lucene copyonread logic get event change copy file system crash journal get update system restart entry journal system suffer datum loss index checkpoint move checkpoint got revert index start early state create file copyonread detect file length change log warning routing remote file like create commit size likely different content later cause lucene query start fail case restart clean exist index content bring system normal state fix need come sanity check time system startup	['resilience']	2	1	Closed
12831661	OAK	3114	datastoreblobstore expose buffer input stream getinputstream	datastoreblobstore directly expose inputstream wrap datastore case underlie datastore expose lazyfileinputstream buffer performance reason stream finally expose blobstore layer buffer discussion	['performance']	4	4	Closed
12821795	OAK	3114	remove nullable annotation predicates backgroundobserver	code public int getlocaleventcount return new predicate public boolean contentchange input return null public int getexternaleventcount return new predicate public boolean contentchange input return null code method probably check input null access	['technical_debt']	3	1	Closed
12706142	OAK	3114	filedatastore inuse map cause contention concurrent env	currently synchronize map time cause contention concurrent env map support blob logic oak map content fix set inusemap guava cache map weak key value set inusemap map call ignore modify fds disable use inusemap usesidentifier protect proper fix temp workaround untill fds gets fix	['concurrency']	4	4	Closed
12787023	OAK	3114	troublesome	default tostring tree implementation calculate string contain path tostring property name child tree prone cause trouble case tree plenty property child strongly recommend review tostring tree meaningful cheap	['technical_debt']	3	4	Closed
12958002	OAK	3114	use nodestore local cache remote document store	documentnodestore make use persistent cache speed processing save make remote call datum present cache addition look use segment nodestore kind local copy certain path repository route call possible task like prototype approach high level work start bootstrap setup shutdown use modified sidegrade copy nodestats document store segment store copy store document specific property like readrevision lastrevision hide property segment nodestates documentnodestore refactor current code extract abstractdocumentnodestate abase class logic documentnodestate segmentdocumentnodestate extend delegate call wrap segmentnodestate documentnodestate extend abstractdocumentnodestate delegate call parent come getchildnode check serve local copy segmentnodestore give rootrevision delegate update plan use observer listen change update local copy certain configure path key aspect address handle restart case cluster specific node restart time refresh usage follow osgi config need seed noformat secondary noformat noformat noformat setting documentnodestoreservice gets start pickup cache use change includedpath depend path repository want include secondary store feature doc	['secondary-nodestore']	3	2	Closed
12737509	OAK	3114	mbean provide consolidated cache stat	currently documentnodestore different type cache register mbean well understanding overall cache usage good consolidatedcachestatsmbean depict stat tabular form	['monitoring']	4	4	Closed
12773538	OAK	3114	flag document have child	current documentmk logic perform diff child node work child revision upto default note current logic fetch child node add child nodedocument document cache read complete document child child revision limit child list complete direct diff fetched child list complete number child threshold query base diff case number child large work waste avoid mark parent node child special flag like manychildren node mark diff logic check flag skip work kind similar way mark node child	['performance']	3	4	Resolved
12819945	OAK	3114	change default cache distribution ratio persistent cache enable	default cache memory documentnodestore distribute follow ratio nodecache childrencache docchildrencache diffcache documentcache give rest late find persistent cache enable lower cache allocate document cache reduce time spend invalidate cache entry periodic read far follow ration setup turn documentcache give rest use distribution default persistent cache find enable	['performance']	3	4	Resolved
12979401	OAK	3114	fail branch unknown fixture	failure cause add fixture matrix exit branch illegalargumentexception enum constant discussion	['ci', 'build', 'jenkins']	3	1	Closed
12820275	OAK	3114	use non unique pathcursor lucenepropertyindex	lucenepropertyindex currently use unique pathcursor cursor maintain memory set visit path grow big result size big cursor traverse completely current impl path duplicate avoid unique cursor	['resilience']	4	4	Closed
12916181	OAK	3114	partial index know good state	atm index break circumstance user need perform index depend size repository long time user know index good state certain revision past useful user trigger partial index content add certain revision update index	['resilience']	3	2	Open
12989714	OAK	3114	specify thread pool async indexing task	run oak sling rely sle scheduler ensure async indexing task run leader specified frequency default sling scheduler use default pool manage task happen number task hight lead default thread pool get exhaust cause async indexing delay ensure async indexing affect scenario use dedicated thread pool support	['docs-impacting']	4	4	Closed
12975788	OAK	3114	optimize revisionvector method	revisionvector critical path look optimze critical method	['performance']	4	4	Closed
12822289	OAK	3114	improve system resilience case index corruption	issue case async lucene index get corrupt index unusable option index problem ongoing query rely index indexing original index corrupt query lead load system traversal afair wonder improve system resilience situation thing think maybe fallback know non corrupted index state index run load new incoming query	['resilience']	3	4	Open
13013457	OAK	3114	review security aspect bundle configuration	config node bundle feature documentnodestore currently store jcr system rep documentstore bundlor task mean review access control aspect config updatetable system admin config writeable jcr api	['bundling']	3	3	Open
12960635	OAK	3114	provide way abort async indexing run	case user tweak indexing config happen save config mid way trigger long indexing run currently easy way abort run way avoid waste time long indexing cycle shut system case good provide abort operation indexstatsmbean user invoke abort run safely cleanly	['docs-impacting']	3	4	Closed
12990274	OAK	3114	define oak resource nodetype non referenceable alternative resource	case code use lead creation content structure noformat file jcr content resource jcr datum noformat usage resource file node create entry uuid index resource referenceable system file node entry index uuid case file create file referenceable nodetype defn file mandate requirement jcr content resource support non referenceable file define new nodetype similar resource non referenceable related discussion	['docs-impacting']	3	4	Closed
12751610	OAK	3114	copyonwritedirectory implementation lucene use indexing	currently lucene index write directly oakdirectory reindex case happen lucene merge policy read write index file perform sgement merge low performance oakdirectroy write remote storage instead implement copyonwritedirectory similar line copyonreaddirectory support copy index locally fast access high level flow write index index file write local directory write locally file write write asynchronously oakdirectory indexwriter close wait untill write complete need benchmarke exist reindex timing actually beneficial	['docs-impacting', 'performance']	3	2	Closed
12818886	OAK	3114	indexcopier fail delete old index directory reindex	indexcopier try remove old index directory incase reindex fail platform like windows file memory map lock delete directory need similar approach like delete old index file retrie later follow test fail windows noformat test run failure error skip time elapse sec failure indexcopiertest time elapse sec failure assertionerror old index directory remove method noformat	['resilience']	4	1	Closed
13033355	OAK	3114	skip processing queue change async index update detect externalindexobserver	externalindexobserver currently back queue wrap backgroundobserver currently process change receive queue processing take long time possible lag async indexing cycle externalindexobserver busy indexing change async indexing indexing change upto indextracker new index version case work externalindexobserver waste optimize ensure externalindexobserver lastindexto async late entry queue new processing skip process queue entry free space queue	['performance']	3	4	Open
13032769	OAK	3114	test failure	jenkins failure build apache jackrabbit oak matrix ubuntu slave ubuntu jdk jdk profile unitteste fail fail run apache jackrabbit oak matrix ubuntu slave ubuntu jdk jdk profile unitteste job ubuntu jdk profile console job ubuntu jdk profile console	['test-failure', 'ubuntu']	3	6	Closed
12652187	OAK	3114	enable stat cache oak default	well picture usage cache helpful enable guava library wiki cache oak code java nodecache code enable allow stat like noformat noformat stat collection add minor overhead look make setting configurable untill expose stat jmx extract value sling env approach mention	['monitoring']	4	7	Closed
13096992	OAK	3114	lucene index include exclude key pattern list	similar lucene index case property index contain node update slow right filter node mixin type path include exclude include exclude list value pattern useful example property status run query condition status active nod status inactive need index	['docs-impacting']	3	4	Closed
12715494	OAK	3114	document oak clustering	cluster page oak documentation currently placeholder great initial pointer think	['documentation']	3	3	Open
13018193	OAK	3114	journal diff work change bundle node	change bundle node diff report change property bundle node	['bundling']	3	1	Closed
12823779	OAK	3114	save lucene directory listing array property	oakdirectory time perform directory listing specially time opening index documentnodestore listing child node slow lot delete node clear far see lucene create delete lot file speed lookup oakdirectory save listing child nod array property writer close	['performance']	3	4	Closed
12832953	OAK	3114	oak jcr bundle usable standalone bundle	currently oak jcr bundle need embed bundle oak need properly configure osgi env need revisit aspect need enable oak properly configure require oak jcr bundle embed repo	['modularization', 'osgi', 'technical_debt']	3	4	Closed
12828314	OAK	3114	copyonreaddirectory mode delete valid local file close	copyonreaddirectory currently delete local file find remote close list remote file fix give revision list local file vary indextracker open new indexnode update close old copyonread enable happen local directory use wrapper directory time introduce race condition removedeletedfile method time invoke new wrap directory start add new file file include listing local directory cause delete find remote directory pin old revision lead follow exception noformat cause filenotfoundexception crx quickstart repository index file directory method method noformat fix list local file maintain progress copyonread instance gets create ensure pick file add directory close	['resilience']	3	1	Closed
13038747	OAK	3114	improve indexing resilience	group improvement indexer resilience issue easy tracking	['resilience']	2	15	Open
12831411	OAK	3114	avoid access binary content mimetype exclude index	currently recommend way exclude certain type file get index add emptyparser tika config look tika work mimetype provide metadata tika detector try determine mimetype actually read byte inputstream look pass metadata cause unnecessary case large number binary exclude need look way access binary content index avoid option expose multi value config property take list mimetype exclude indexing mimetype provide jcr datum exclude list tika avoid	['performance']	4	4	Closed
12767690	OAK	3114	segmentnodestoreservice prone deadlock	segmentnodestoreservice prone deadlock way synchronize access segmentnodestore delegate issue see deactivate deregistration synchronously broadcast refer service call getnodestore deadlock happen code find java level deadlock wait lock monitor object segmentnodestoreservice hold event dispatcher fire configurationevent pid segmentnodestoreservice event dispatcher fire configurationevent pid segmentnodestoreservice wait lock monitor object object hold wait lock monitor object segmentnodestoreservice hold event dispatcher fire configurationevent pid segmentnodestoreservice java stack information thread list wait lock segmentnodestoreservice source method event dispatcher fire configurationevent pid segmentnodestoreservice wait lock object method method lock segmentnodestoreservice method wait lock segmentnodestoreservice method lock object find deadlock code	['resilience']	1	1	Closed
13107951	OAK	3114	provide way persistent cache determine node cache	currently persistent cache enable node cache node access system well configure cache node volatile caching effective purpose issue provide extension point persistentcache logic check node cache provide impl rely static osgi config determine later impl dynamic rely access pattern cache imp stuff	['doc-impacting']	4	4	Closed
12827602	OAK	3114	test failure osgiit	osgiit test fail silently fail build test pass code run osgiit main info defaultexamsystem pax exam system version create main info proberunner create paxexam runner class osgiit main info proberunner run test class osgiit error lucene activate method throw exception nullpointerexception index directory determine index directory path localindexdir repository home define method code	['ci', 'jenkins']	2	1	Closed
12930078	OAK	3114	lucene index compatversion search abc work	lucene fulltext index compatversion follow query return result compatversion correct result return noformat select unstructured description abc noformat compatversion search abc work search instead contain work	['docs-impacting']	3	1	Closed
12757647	OAK	3114	switch default indexformatversion	add support indexformatversion compatible exist luceneindex compatible new index implemention work implementation stable switch default version fresh index override compatmode	['performance']	3	3	Closed
12944433	OAK	3114	allow use pre extrcate text cache incremental indexing	pre extraction support implement assumption big indexing happen reindex reindex phase reason avoid incremental indexing non reindex case incremental index text newly add file check pre extract cache useful preextraction logic keep memory state unnecessary hog memory case people use new incremental migration feature upgrade lead big incremental indexing step migration able use pre extraction support fix provide policy option ignore reindex clause admin setting	['docs-impacting']	4	4	Closed
12975125	OAK	3114	optimize revison fromstre tostre implementation	current implementation revision fromstring tostring use std jdk api perform string manipulation run performance test see method call frequently add decent time generate bit short live object worthwhile perform micro benchmark method optimize perform well generate garbage micro optimize code bit complex performance number well look change current implementation	['performance']	3	4	Closed
12830925	OAK	3114	add support generate mongo export command oak mongo	time analyse issue documentnodestore run mongo need dump document recreate scenario locally case issue observe specific path like sufficient mongo document split document path useful function oak mongo generate require export command path like follow export command dump require info noformat mongoexport node noformat	['tooling']	4	4	Closed
12742399	OAK	3114	kill node stop async index update minute tar storage	kill node run sync index update async index update run minute lease time set minute think lease time small example minute maybe second need well document issue addition warning log file non cluster case away lease time case indexing paused restart post abrupt shutdown	['resilience']	3	4	Closed
12616917	OAK	3114	remove export package mongo bundle	oak mongomk bundle currently export couple package require export export remove	['osgi']	4	3	Resolved
12782058	OAK	3114	use buffer variant indexinput indexoutput	lucene provide buffered variant indexinput indexoutput currently oak extend class directly well performance itshould extend buffered variant discuss jira browse	['performance']	3	4	Resolved
12830649	OAK	3114	support migration access datastore	migration currently involve access datastore configure complete migration actual binary content datastore access migration logic make use dataidentifier file length gets encode blobid fast beneficial allow migration actual access datastore serve benefit allow test migration local setup copy tarpm file zip follow file go repository startup avoid have direct access datastore noformat crx quickstart tar repository repository repository datastore repository repository index repository workspace index repository tarjournal noformat provide fast repeatable migration access datastore avoid case like slow give solve length proposal datastore implementation provide mapping file have entry blobid length file answer query length exist blob avoid actual access datastore go datastore configure delegate fallback case require detail present pre compute datum set change content datum compute	['docs-impacting', 'performance']	3	2	Closed
13005064	OAK	3114	remove usage tree luceneindexeditor	luceneindexeditor currently create tree instance determine indexrule highlight list avoid remove usage tree api early simplify future support conditional rule need access ancestor possible nodestate api go rid tree construction editor	['performance']	4	4	Closed
12696503	OAK	3114	offline tool repair mongomk document	case document semantic mongo create oak corrupted point oak come anymore mongodb available mechanism fix inconsistency course use mongo tool like cmdline mongohub manually automate approach preferable medium term	['production', 'resilience', 'tools']	4	4	Closed
12849611	OAK	3114	lucene version base indexformatversion	currently oak lucene lucene pass version hardcode version enable easy upgrade lucene change default fresh setup version instead base indexformatversion indexformatversion set current default lucene version indexformatversion set propose lucene version lucene library version index reindexe automatically update late revision	['technical_debt']	3	7	Open
12603584	OAK	3114	microkernelservice set metatype true easy configuration	microkernelservice currently use annotation enable metatype metatype enable simply configuration home directory	['osgi']	4	4	Closed
13037570	OAK	3114	reduce lookup oak index node change node	currently indexupdate lookup oak index node change node pickup index definition create indexeditor base index content subtree lookup result extra remote call documentnodestore base setup non leaf node nodestore check remote storage determine oak index node present lookup avoid have editor add hide property oak index present parent node addition oak index child node indexupdate lookup oak index node hidden property find upgrade logic use nodetype index identify node mark discussion oak dev	['performance']	3	4	Open
12841567	OAK	3114	remoteserverit test fail server	test remoteserverit time fail server follow exception noformat error message jenkin jenkin slave workspace jdk label ubuntu nsfixture profile unittesting oak remote target test class org apache jackrabbit oak remote http handler file directory stacktrace filenotfoundexception jenkin jenkin slave workspace jdk label ubuntu nsfixture profile unittesting oak remote target test class org apache jackrabbit oak remote http handler file directory method noformat	['ci', 'jenkins']	4	1	Closed
12747934	OAK	3114	fix intermittent failure jaasconfigspitest	intermittent failure window observe jaasconfigspit follow exception noformat test run failure error skip time elapse sec run jsonconfigrepfactorytest noformat	['ci', 'buildbot', 'test']	4	3	Closed
12858273	OAK	3114	improve indexing resilience	discuss bilaterally group improvement indexer resilience issue easy tracking	['resilience']	2	15	Resolved
13100831	OAK	3932	test failure externalprivatestoreit	noformat test run failure error skip time elapse sec failure externalprivatestoreit externalprivatestoreit time elapse sec error runtimeexception error occur obtain inputstream blobid cause ioexception datastoreexception record exist cause datastoreexception record exist noformat specific windows	['cold-standby']	1	1	Closed
13013225	OAK	3932	setpropertyt benchmark fail segment tar	setpropertytest fail oak segment tar noformat invaliditemstateexception item exist anymore noformat	['test-failure']	4	1	Closed
13101940	OAK	3932	cold standby fail loudly big blob timely transfer	change currently sync blob cycle trigger test scenario primary file store new big blob add standby sync trigger sync content secondary file store sync blob cycle happen result process call new blob request create client server start send chunk big blob time need transfer entire blob server client exceed readtimeoutms illegalstateexception correctly throw swallow catch clause second sync blob cycle trigger succeed readtimeoutms fail readtimeoutms blob sync standby happen server continue send remain chunk illegalstateexception throw sync blob cycle consequence sync blob cycle delete temporary file chunk spool client fail windows example specifically way instead delete previous incomplete transfer new chunk second sync blob cycle add blob persist blob store client size initial blob send server	['cold-standby']	2	1	Closed
13093446	OAK	3932	investigate cold standby memory consumption	investigation time ago heap need transfer blob blob addtestcontent investigation allocate huge byte heap introduce chunk transfer blob primary standby way memory need sync big blob chunk size solve way test datum create possible transfer big blob memory	['cold-standby']	4	3	Closed
13029134	OAK	3932	clarify directory usage segmentnodestoreservice	segmentnodestoreservice directory getrootdirectory getdirectory getbasedirectory documentation intention think clarify document consolidate	['technical_debt']	3	3	Closed
12948120	OAK	3932	replace place journal	instead write current head revision file integral node state demonstrate good heuristic reconstruct lost journal add right annotation root node state replace current approach problematic rely flush thread properly timely update	['resilience']	4	2	Open
13101964	OAK	3932	responsedecoder check length receive blob match length sent blob	explain case delete previous spool file fail windows new duplicate content add hood old file way persisted blob match content original send server improvement allow decoding continue old spool file delete need replace throw exception wrong happen ensure spool file size original blob solve problem check sufficient chunk receive individually check hash append spool file single thread nature client ensure race new thread start append new content length check pass happen	['cold-standby']	3	4	Closed
13045682	OAK	3932	tarmk implement tooling repair broken node	oak run check determine good revision repository use manually roll corrupted segment store complementary implement tool roll forward broken revision fix new revision tool need detect item affect corruption replace item marker repository bring online marker identify location tree manual action need	['production', 'technical_debt', 'tooling']	3	2	Open
13045336	OAK	3932	test failure	jenkins windows failure build oak win windows slave windows jdk jdk unlimited security bit windows nsfixture profile integrationteste fail fail run oak win windows slave windows jdk jdk unlimited security bit windows nsfixture profile integrationteste job oak win windows jdk nsfixture profile console job oak win windows jdk nsfixture profile console	['test-failure', 'windows']	3	1	Closed
12702108	OAK	3932	expose filestorebackuprestorembean support nodestore	nodestore implementation expose filestorebackuprestorembean order interoperable repositorymanagementmbean	['monitoring']	3	4	Closed
13116579	OAK	3932	provide way tune inline size store binary	segmentnodestore currently inline binary size segment external blobstore configure behaviour bit segment tar storage consist blob datum setup segmentstore size inlined binary binary content move blobstore allow repository work well less ram useful way provide disable default behaviour let blobstore control inline size presence blobstore inlining attempt segmentwriter	['performance', 'scalability']	3	4	Closed
13046007	OAK	3932	remove deprecated oak segment module	oak segment module deprecate remove entirely remove module remove fixture pertain remove reference documentation need open question deal tooling oak segment maintain trunk require class maintain tooling branch new feature tooling	['deprecation', 'technical_debt']	4	3	Closed
12948139	OAK	3932	reclaim size report	current implementation simply report difference repository size cleanup size cleanup cleanup run concurrently commit size increase contribute account extreme case cleanup reclaim result negative value report change wording respective log message speak size adjust calculation reclaimed size preferred	['cleanup', 'gc']	4	1	Closed
13126821	OAK	3932	update documentation cold standby	improve monitor section cold standby oak doc include miss mbean screenshot add benchmarking section cold standby page cover bit way use new oak segment tar cold fixture run scalabilitystandbysuite	['documentation']	3	20	Closed
13125830	OAK	3932	segment tar cold fixture option secure communication shot run	newly introduce segment tar cold fixture support secure communication primary standby option current implementation allow continuous sync primary standby possible allow shot run sync easily measure compare specific metric option	['cold-standby']	4	4	Closed
13240824	OAK	3932	oak run check expose repository statistic good revision	oak run check expose head node property count good revision currently log end check operation noformat checked node	['tooling']	4	4	Closed
13027471	OAK	3932	check command overload meaning deep option	option accept check command semantically overload flag enable deep content traversal way specify frequency debug message print tool option split particular retain behaviour flag deep traversal new command line option introduce specify interval debug message	['tooling']	4	4	Closed
13520555	OAK	3932	bump netty dependency	vulnerability stackoverflowerror raise parse malforme craft message infinite recursion	['cold-standby', 'vulnerability']	3	3	Closed
13100178	OAK	3932	replace standby blob chunk size configuration feature flag	remove osgi configuration replace feature flag rational expect customer rarely change justify additional configuration complexity test overhead	['cold-standby', 'configuration']	3	4	Closed
13218575	OAK	3932	cold standby server handle blob request long blob ids	standby client issue request binary large byte fail server current frame limitation set byte noformat warn exceptionhandler exception catch server toolongframeexception frame length exceed allow maximum segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment segment noformat	['cold-standby']	3	1	Closed
13046916	OAK	3932	compressed segment	interesting effect compress segment tar file sufficiently effective performant compression algorithm increase overall throughput trade cpu scale big repository number node squeeze segment push onset thrash good compression algorithm library optional migration compatibility issue	['scalability']	3	2	Open
13095635	OAK	3932	getblobresponseencod write chunk	getblobresponseencoder write fast chunk leave channel writable state write problem visible glance especially small blob testing increase blob size reveal problem trigger hide outofmemory error server client incomplete blob send interpret client valid elegant solution solve memory consumption problem use chunkedwritehandler employ complex logic write chunk chunkedwritehandler conjunction custom chunkedinput implementation generate header payload chunk inputstream currently way server send chunk previous consume client	['cold-standby']	3	4	Closed
13327862	OAK	3932	bump netty dependency	current version present vulnerability issue	['cold-standby']	3	3	Closed
13149438	OAK	3932	segmentnodestorestat expose stat previous minute thread group	current commitscountperwriter stat expose segmentnodestorestat hard follow writer time improve coarse grain version metric add commit record group thread group configurable represent regexe match individual thread name additional group group thread match define group regexe current behaviour split commitscountotherthreads expose snapshot thread currently group commitscountpergroup expose aggregate commit count thread group previous minute metric reset minute	['tooling']	4	4	Closed
13131603	OAK	3932	update documentation oak run check	review update documentation oak run oak docs nodestore segment include new option	['documentation']	3	3	Closed
12996938	OAK	3932	cleanup create new generation tar file remove segment	deployment see tar file hight generation post fix log file deduce particular tar file rewrite multiple time actually segment remove assume cause gain threshold take size contribute index graph entry account attached test case verify hypothesis	['cleanup', 'gc']	4	1	Closed
13048893	OAK	3932	cold standby allow syncing blob big	currently limitation maximum binary size byte sync primary standby instance match integer byte binary big limit sync instance comment current protocol need change allow send binary chunk surpass limitation	['cold-standby']	4	4	Closed
13095632	OAK	3932	update netty dependency	take account improvement list individual issue solve current netty version release propose bump netty version late	['cold-standby']	4	4	Closed
13047961	OAK	3932	evaluate utility repositorygrowtht benchmark	repositorygrowthtest benchmark make use deprecated segmentfixture remove old oak segment module code associate repositorygrowthtest remove value adapt work new segmenttarfixture	['benchmark']	4	3	Resolved
