id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13357879	HIVE	1631	stringvalueboundaryscanner ignore boundary lead incorrect result	code public boolean object int amt return null null code like boundary scanner stringvalueboundaryscanner amt account result range regardless give window size typically affect query range define string column code select count order range precede current row count order range precede current row code calculate window actually different correct result almond antique olive coral navajo code almond antique burnish rise metallic almond antique burnish rise metallic almond antique chartreuse lavender yellow almond antique chartreuse lavender yellow almond antique chartreuse lavender yellow almond antique chartreuse lavender yellow almond antique salmon chartreuse burlywood almond aquamarine burnish black steel almond aquamarine pink moccasin thistle almond aquamarine pink moccasin thistle almond aquamarine pink moccasin thistle almond aquamarine pink moccasin thistle almond antique violet chocolate turquoise almond antique violet turquoise frost almond antique violet turquoise frost almond antique violet turquoise frost almond aquamarine midnight light salmon almond aquamarine rise maroon antique almond aquamarine rise maroon antique almond aquamarine sandy cyan gainsboro almond antique chartreuse khaki white almond antique forest lavender goldenrod almond antique forest lavender goldenrod almond antique forest lavender goldenrod almond antique forest lavender goldenrod almond antique metallic orange dim almond antique misty red olive almond antique olive coral navajo almond antique gainsboro frost violet almond antique violet mint lemon almond aquamarine floral ivory bisque almond aquamarine floral ivory bisque almond aquamarine yellow dodger mint almond azure aquamarine papaya violet almond antique blue firebrick mint almond antique medium spring khaki almond antique medium spring khaki almond antique sky peru orange almond aquamarine dodger light gainsboro almond azure blanch chiffon midnight code	['pull-request-available']	3	1	Open
13356520	HIVE	1631	shims class override value silently	apache hive blob master src main java org apache hadoop hive shim silently override define datum conf hive llap hive way developer idea happen set value xml proposal set value contain default value info level log message override comment file shim override create tez mini cluster	['pull-request-available']	3	1	Closed
13399557	HIVE	1631	provide configurable filter remove useless property partitiondesc object mapwork serialization	performance consideration large partition present mapwork serialize useless property come metastore partititon metadata bottleneck lead oom tez dag plan large	['pull-request-available']	3	4	Closed
13382317	HIVE	1631	hivequeryresultset client operation expect close twice	test retry scenario find call twice expect different issue resultset handle statement hivequeryresultset code null instanceof hivestatement hivestatement hivestatement code hiearchy respect sense parent handle child opposite way single case state result set effect statement state docs api java sql introduce logic introduce apache hive blame master jdbc src java org apache hive jdbc intention child able return parent mean handle parent lifecycle hivestatement close hivequeryresultset close sense check close reason change avoid duplicate close logic background normal circumstance close operation idempotent worry effect call twice testing find strange issue case sockettimeoutexception code path hit jdbc client call twice lead warning expect operation close protect stmthandle null check run twice avoid situation like clean duplicate close call help	['pull-request-available']	3	1	Closed
13346328	HIVE	1631	jdbc hivestatement number row great integer	find iow tpcds code vertices mode status total complete run pende fail kill map llap succeeded reducer llap succeeded reducer llap succeeded vertex elapsed time main warn jdbc hivestatement number row great integer code scenario code set drop table exist create table like insert overwrite table select code affect row number code select count code guess switch long	['pull-request-available']	4	1	Open
13486613	HIVE	1631	constantvectorexpression explaintask rely default charset	component rely encoding store string byte store encode byte java api rely default system encoding different way lead incorrect encoding system setting default patch intend fix different path constantvectorexpression case code charset string string code lead code default charset ascii getbyte code customer query return wrong result filter contain special character character table code select code explain similarly explain print printstream different encoding lead plan like code map operator tree tablescan alia filterexpr type boolean statistic num row datum size basic stat complete column stat complete filter operator predicate type boolean statistic num row datum size basic stat complete column stat complete select operator expression type int type string type string code	['pull-request-available']	3	1	Closed
13412070	HIVE	1631	shufflehandler sure properly release netty reference count object	shufflehandler log contain issue unhappy codepath senderror easily reproducible call shufflehandler http port parameter cause user face issue point shufflehandler respond client exception annoying imply invalid call code illegalreferencecountexception refcnt decrement netty netty netty netty netty code	['pull-request-available']	3	1	Closed
13367236	HIVE	1631	short circuit child vectorized codepath childsize	look like possible performance regression case limit consider follow query code explain vectorization detail select partition order range precede current row partition order range precede current row null group limit code case vectorize ptf note issue independent ptf operator pipeline process row lead performance regression note runtime row operator limit non vectorized code set false select operator statistics num row datum size basic stat complete column stat complete ptf operator statistics num row datum size basic stat complete column stat complete select operator statistics num row datum size basic stat complete column stat complete code vectorize code set true select operator statistics num row datum size basic stat complete column stat complete ptf operator statistics num row datum size basic stat complete column stat complete select operator statistics num row datum size basic stat complete column stat complete file output operator statistics num row datum size basic stat complete column stat complete code short circuit miss vectorforward code child operator childrendone childrendone code	['pull-request-available']	3	1	Closed
13273739	HIVE	1631	enable precommit test	test disable flaky test consider valid need fix enable	['test']	3	7	Closed
13351756	HIVE	1631	llap reader thread starvate elevator thread busy enqueue reader queue	root cause reader item queue belong consumer block consumer scenario like code vertices mode status total complete run pende fail kill map llap running map llap running map llap running reducer llap inited map llap inited reducer llap inited reducer llap inited vertex elapsed time code mapjoined llap daemon forever run task block nextcvb code daemon wait condition thread state parking method parking wait method code elevator thread block try read code elevator daemon wait condition thread state parking method parking wait method code problem far elevator thread try offer llaprecordreader belong map map task progress certain point wait map input queue llaprecordreader instance able offer item elevator thread example queue limit mapjoin source queue limit mapjoin target limit calculate accord data characteristic case thread reach queue limit offer new item hold elevator thread read important task task eventually hang code daemon wait condition thread state parking method parking wait futuretask method code typically contain dependency map join input example read small table like read large table deadlock theoretically solve elevator thread read opt offer new item free elevator thread finish work let proceed provide mapjoin datum	['pull-request-available']	3	1	Closed
13502923	HIVE	1631	request tracking change request header	addendum request standard way achieve log istio probably component	['pull-request-available']	3	4	Resolved
13319195	HIVE	1631	upgrade tez	tez release ticket track effort need hive change currently hive depend hadoop dependency hive master tez master tez todos check break unit test intermittently bump upgrade contain tez change relate maintain need hive change reflect tez api change llap modify indexcache pass filesystem object tezspillrecord	['pull-request-available']	3	4	Closed
13341245	HIVE	1631	hive getusername close make client operation lose metastoreclient connection	spark execute drop partition sql encounter lose metastore connection warn spark code java alter table drop exist code execution log code java warn sessionstate ignore set instance warn sessionstate ignore set instance warn retryingmetastoreclient metastoreclient lose connection attempt reconnect ttransportexception write null outputstream method source method source method codetime take second code problem raise getpartitions method metastore client getmsc later close getusername method getusername method close current metastore setauth cause underlie thrift transport close code java public list tbl map partialpartspec short limit throw hiveexception throw new list partialpval partialpartspec list partition null try partition partialpval limit getusername getgroupnames catch exception throw new list qlpartition new arraylist partition partition new return qlpartition code find guy raise issue spark old version	['pull-request-available']	3	1	Closed
13360012	HIVE	1631	introduce check range offset preceding following require order column	currently hive run windowing function range specification order clause code create table string string double rowindex string select rowindex count range precede current row count range precede current row code confusing order clause range context know column calculate range test postgres throw exception code create table integer rowindex select rowindex count range precede current row count range precede current row range offset preceding following require exactly order column code reference code range compute window frame base logical range row current row base current row order key value provided range value add subtract current row key value define starting end range boundary window frame range base window frame exactly expression order clause expression numeric type code code order default frame include partition row order partition row peer default equivalent frame specification range unbounded preceding unbounded following code believe sense specify range sql statement reflect different thing return engine	['pull-request-available']	3	1	Closed
13543938	HIVE	1631	print tez processor payload insight	investigate tezam oom issue common problem huge conf usually following ask heapdump analyze heapdump finally find huge userpayload binary extremely hard read deserialize userpayload look configuration property payload blame figure reduce payload think handy configuration insight log message need complicate initial implementation get code info listener tez dagutils payload size map byte key conf info listener tez dagutils laszlobodor apache hive itest qt target tmp size info listener tez dagutils size info listener tez dagutils config key size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils payload size reducer byte key conf info listener tez dagutils laszlobodor apache hive itest qt target tmp size info listener tez dagutils size info listener tez dagutils config key size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils column size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size info listener tez dagutils size code	['pull-request-available']	3	4	In Progress
13366359	HIVE	1631	metastore create index postgres	investigate find long incremental replication improve performance test postgre like code create index exists sds btree explain analyze buffer timing select count sds drop index exists explain analyze buffer timing select count sds code result find investigation find index schemas long time orcale mysql mssql early postgres	['pull-request-available']	3	4	Closed
13474678	HIVE	1631	use unit test	tez tez local mode run start rpc server dagappmaster jvm client adapt true true unit test stable example idea dag app master connection refuse code info driver execute insert table select info servicethread dagclientrpcserver client dagclientserver instantiated dagclientrpcserver internal hive flaky xwmrs info servicethread taskschedulermanager taskschedulermanager create taskscheduler local taskscheduler info dagappmaster thread appattemptid info dagappmaster thread app dagappmaster session mode wait dag rpc info client localclient dagappmaster state idle info client tezclient url track tez session info client tezclient fail retrieve status proxy serviceexception connectexception internal hive flaky xwmrs internal hive flaky xwmrs fail connection exception connectexception connection refuse detail source code instead dive deep evil environment relate bug simply utilize case	['pull-request-available']	3	4	Closed
13546186	HIVE	1631	fix yarn cluster option test	currently apache master run try insert record fail memory define node manager query ask reproduce code mvn test tez true true false true true true itest hive unit mvn clean install beeline jdbc default user create table int partitioned string store orc insert value code lead code error error compile statement failed execution error return code teztask invalidresourcerequestexception invalid resource request allocate container request resource great maximum allow allocation request resource request maximum allow note maximum allow allocation calculate scheduler base maximum resource register nodemanagers configure maximum code	['pull-request-available']	3	1	Closed
13534020	HIVE	1631	improve docker log abstractexternaldb databaserule	wait docker container start properly print output docker log command loop miss important information actual startup process docker container oom kill meantime mention fact currently log output case error include output docker event log case error like oom kill container contain useful information info like code container oom image qtestexternaldb postgresexternaldb container die image qtestexternaldb postgresexternaldb code	['pull-request-available']	3	4	Closed
13375252	HIVE	1631	ptf timestampvalueboundaryscanner optimise range computation isdistancegreater	optimize isequal optimization isdistancegreater	['pull-request-available']	3	4	Closed
13551672	HIVE	1631	prevent localize original file symlink present	calculate sha hash file localize chance setup hive exec jar symlinke gets localize code sudo hive hdfs dfs hive hive supergroup hive hive supergroup hive hive supergroup hive resource hive supergroup hive resource hive hive supergroup hive resource hive hive supergroup hive hive supergroup hive hive supergroup hive resource hive supergroup hive resource hive hive supergroup hive resource hive hive supergroup hive hive supergroup hive hive supergroup hive resource hive supergroup hive resource hive hive supergroup hive resource hive hive supergroup hive hive supergroup hive hive supergroup hive resource hive supergroup hive resource hive hive supergroup hive resource hive code presence huge session afford overhead copy file hdfs localize container twice root cause solve remove symlink hive exec jar calculate sha file easy care duplication localization codepath take care accidental symlink point jar resolve pass path object localization codepath simply solve issue	['pull-request-available']	3	4	Closed
13514226	HIVE	1631	fix test	fix ambiguity grammar warning compilation time asf jira test case fail follow error assertionerror expect parseexception source	['pull-request-available']	2	7	Resolved
13544171	HIVE	1631	add programatically add dag scope property dag configuration	currently user like beeline code set true code option way apache hive src java org apache hadoop hive exec tez make extremely painful simply turn option suppose work dag level	['pull-request-available']	3	4	Closed
13329852	HIVE	1631	limitoperator leverage objectcache bail quickly	noformat select limit select distinct limit noformat query like generate large number map task currently bail generate datum good use objectcache retain number record generate limitoperator vectorlimitoperator bail later task operator init phase	['pull-request-available']	3	4	Closed
13357871	HIVE	1631	vectorization support ptf bound start window	code notvectorizedreason ptf operator unbounded start frame support code currently bound window support vectorptfoperator simply remove check compile time code unbounded start frame support return false code incorrect result vectorize codepath completely ignore boundary simply iterate input batch apache hive blob master src java org apache hadoop hive exec vector ptf code vectorptfevaluatorbase evaluator evaluator islastgroupbatch code	['pull-request-available']	3	7	Closed
13566906	HIVE	1631	llap cleanup local folder startup periodically	llap daemon crash leftover hive llap local dir good candidate clean startup regularly normal circumstance clean llap damon responsible help event crash sense able clean old file file list problematic cluster llap local dir configure llap work code llap work usercache hive llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache llap work usercache hive appcache code date code llap work usercache hive total drwxr hive hive dec drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan drwxr hive hive jan code stale datum file listing end january local file typically one assume llap local dir point llap work code llap work usercache hive appcache output total drwxr hive hive feb drwxr hive hive feb hive hive feb hive hive feb llap work usercache hive appcache output total drwxr hive hive feb drwxr hive hive feb hive hive feb hive hive feb code	['pull-request-available']	3	4	Closed
13563590	HIVE	1631	test hive unit module run	fix go bad addendum currently run test manually remove dependency code junit jupiter test code	['pull-request-available']	3	4	Closed
13169382	HIVE	1631	sessionstate static sync block atomicboolean	code private static void startss boolean isasync loghelper console true return code atomicboolean make hard know code lock static lock	['branch3candidate', 'concurrency']	3	1	Closed
13577041	HIVE	1631	use base folder likely writable local	hardcode hdfs session dir like code basefsdir new code lead problem tez local mode mini tez apache tez blob tez dag src main java org apache tez client hdfs content local folder later lead confusing message like code error dagappmaster thread client localclient error start dagappmaster filenotfoundexception scratch tez file directory method tez code btw confusing message fix need different sense hack different folder tez local mode instead change hardcode durable solve abovementioned problem currently hive default scratch dir apache hive common src java org apache hadoop hive conf	['pull-request-available']	3	4	Resolved
13311335	HIVE	1631	vectorization indexarrayoutofboundsexception map type column include null value	array value map contain reproduce master branch code java set true create table int stringmap map store parquet insert overwrite table null bar select group code query explain code java fetch operator reducer vectorize file output operator group operator vectorize shuffle group operator select operator tablescan tbl complete col code runtime error code java vertex fail vertexname map vertexid fail taskid fail error run task failure runtimeexception runtimeexception hiveexception hive runtime error processing row method cause runtimeexception hiveexception hive runtime error processing row cause hiveexception hive runtime error processing row cause hiveexception error evaluate cause arrayindexoutofboundsexception code	['pull-request-available']	2	1	Closed
13560797	HIVE	1631	clarify comment xml config tez container size	comment hiveconf useless let improve	['pull-request-available']	3	4	Closed
13375306	HIVE	1631	ptf improve valueboundaryscanner	need check treemap need turn binary ish search approach help range calculation search ordered set value	['pull-request-available']	3	4	Closed
13410910	HIVE	1631	hbasestoragehandler ensure hbase property present final jobconf tez	debug find follow codepath configurejobconf call prepare jobconf object special storage handler jobconf contain need hbase prop code path sure add method suggest code java line line line line configuration line configuration line string line jobconf line line line line line code addhbaseresource add hbase xml config reflection flow add pass jobconf configurejobconf cause problem secure cluster circumstance hbase prop present conf	['pull-request-available']	3	1	Closed
13385137	HIVE	1631	testlimitoperator fail default engine tez	need mock object cache code java illegalstateexception query cache object work outside unexpected method code	['pull-request-available']	3	1	Closed
13572686	HIVE	1631	remove hiveioexceptionhandlerutil	old history touch clear usecase code recordreader innerreader null try innerreader job reporter catch exception innerreader hiveioexceptionhandlerutil job code define exception handler magically create reader look hacky find useful usage google swallow exception describe	['pull-request-available']	3	4	Open
13411445	HIVE	1631	llap shufflehandler port respect value config	problem private int port variable assign bind netty channel shuffle handler port random regardless config issue noticeable shuffle host port datamovementevent payload fetcher aware connect	['pull-request-available']	3	1	Closed
13334516	HIVE	1631	vectorized ptf count distinct partition produce incorrect result	vectorized ptf count distinct partition break produce incorrect result test case code create table int string string int insert values code run query produce incorrect result code select code code code correct output code code problem appear set property set false	['pull-request-available']	2	1	Closed
13581676	HIVE	1631	profileservlet add html output format prepare profiler	code query executor query query executor processutils run command async profiler async linux cpu svg prof output async prof query executor warn unknown argument svg query executor error svg format obsolete use flamegraph code recent version async profiler svg accept unfortunately html choose strict parse backward compatibility svg fine html add enum	['hive-4.0.1-merged', 'pull-request-available']	3	1	Resolved
13378089	HIVE	1631	classpath logging debug level	llap executor log file greppe thread class path pipe separate file result file file classpath info usable time overwhelming classpath info need assume classpath issue reproducible effort user responsible turn expensive logging demand mention performance implication ignore certain log message	['pull-request-available']	3	4	Closed
13482017	HIVE	1631	improve txnhandler txnutils compactiontxnhandler log	txnhandler bad logging like code execute query code involve pretty unnecessary string concatenation production info level usually let use string format	['pull-request-available']	3	4	Closed
13327405	HIVE	1631	kafka storage handler break secure environment short circuit non secure environment	disable realize upstream kafka qtest fail instead set kerberize environment qt usual usecase see file manage test simple check useful non secure environment reference exception code error main tez teztask fail execute tez graph kafkaexception fail create new kafkaadminclient snapshot snapshot snapshot snapshot hive snapshot hive snapshot hive snapshot hive snapshot hive snapshot test method surefire surefire surefire surefire surefire surefire surefire surefire cause kafkaexception loginexception illegalargumentexception namestring allow method method method code	['pull-request-available']	3	4	Closed
13487046	HIVE	1631	multidelimitserde rely default charset return deserialize string	fix different codepath	['pull-request-available']	3	4	Closed
13521251	HIVE	1631	create trackable hive configuration object	configuration relate investigation want able easily find certain configuration change look improvement simply log change hello asdf null thread codepath sure trackable configuration object hadoop reuse need implement hive	['pull-request-available']	3	4	In Progress
