id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13251182	DATALAB	2149	clear grid value wrong filter	filter wrong value grid clear change information error start work create new environment match find	['aws', 'azure', 'debian', 'front-end', 'redhat', 'pull-request-available']	3	3	Closed
13259029	DATALAB	2149	billing page drop list cross grid	precondition billing available step reproduce billing page click drop list actual result drop list grid expect result drop list grid	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed
13269544	DATALAB	2149	list resource extend instance status active mode	active operation convey instance following status	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed
13205655	DATALAB	2149	gcp error message add computational resource popup	precondition notebook create add computational resource popup opne step reproduce choose dataproc cluster select cluster type drop list check preemptible node count check box enter valid vulue preemptible node count example actual result error message integer value great equal allow add computational resource popup expect result error message integer value great equal allow apper preemptible node count text box	['debian', 'front-end', 'gcp']	4	1	Closed
13253276	DATALAB	2149	augment tooltip project manage environment popup	project name name cut project name long beginning add tooltip project manage environment popup	['aws', 'azure', 'debian', 'gcp', 'redhat']	4	3	Closed
13249108	DATALAB	2149	data engine template available add gpu instance	gpu instance spark standalone cluster available add	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13246805	DATALAB	2149	billing align value grid	action filter align left accord service charge total sum tha space left charde value align vertically value row	['aws', 'debian', 'redhat', 'pull-request-available']	4	3	Closed
13241514	DATALAB	2149	end allow add endpoint exist project	impossible add new endpoint exist project implement possibility add remove endpoint exist project	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13205656	DATALAB	2149	billing report user value dropdown list low case	precondition environment create billing available billing report page open step reproduce click select user drop list actual result user value low upper case expect result user value low case	['azure', 'debian', 'front-end', 'redhat']	4	1	Closed
13227214	DATALAB	2149	cluster version data engine service popup	user want possibility view version data engine service deploy dlab aws gcp acceptance criterion version data engine service cluster type textbox cluster popup aws emr cluster	['debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	4	Closed
13231250	DATALAB	2149	change scheduler	adjust error message disable save button mandatory field fill fill invalid datum inactivity inactivity scheduler time date rename radio button case run job spark standalone notebook stop scheduler trigger case run job spark standalone notebook stop scheduler trigger choose start date choose finish date radio button use disabled scheduler time set scheduler time turn step open scheduler view video attachment	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13205498	DATALAB	2149	notebook termination convey future status previously stop cluster confirmation dialog	precondition spark standalone cluster stop status resource list page open step reproduce click action menu notebook choose terminate notebook actual result confirmation dialog absent stop cluster terminate expect result confirmation dialog informst stop cluster terminate	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13210153	DATALAB	2149	warning update user second login admin adjust quota	precondition user environment quota set budjet user quota step reproduce update quota increase limit actual result login warning update previous quota value second login warning update warning png expect result login warning update rename button create apply manage environment popup	['azure', 'debian', 'front-end', 'redhat']	3	1	Closed
13205500	DATALAB	2149	add computational resource improvement	rename label bid spot instance spot instance bit configuration check box rename cluster configuration template json divide add computational resource column spark cluster total node number node shape second right cluster configuration template json check box input value drop down list emr cluster total instance number master instance shape slave instance second right cluster configuration template json check box input value drop down list spot instance bit	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	4	Closed
13205567	DATALAB	2149	impossible stop data engine notebook image create environment management	bug find notebook image create environment management page precondition notebook create spark cluster notebook create step reproduce create custom image notebook environment management page actual result icon stop spark cluster notebook enable expect result icon stop spark cluster notebook disabled	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	1	Closed
13205484	DATALAB	2149	chrome create edge action available git credential press	precondition ssn create dlab open chrome step reproduce create edge node click creaye new button actual result create analytical tool popup appear expect result create analytical tool popup appear	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13205519	DATALAB	2149	render issue reporting page firefox browser	precondition environment crete day ago step reproduce got reporting page actual result vertical line absent status column expect result vertical line present status column	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	1	Closed
13271657	DATALAB	2149	distinguish endpoint edge node dlab	project page edge node status instead endpoint status label change follow edge edge node status connect create connect run disconnect stop disconnected stop terminate terminate terminate terminate change confirmation dialog connect endpoint popup decommission want proceed endpoint disconnect want proceed	['2.3_old', 'aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13267731	DATALAB	2149	end custom image unique project	custom image unique user project custom image exist error message appear exist project	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13268000	DATALAB	2149	group add role drop list extend monitor width	precondition environment create step reproduce role page click add group button enter valid group text box click button click button choose available role drop list click role drop list actual result role drop list extend monitor width expect result role drop list extend width	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13228121	DATALAB	2149	convey edge dlab	notebook create user find edge dlab convey edge dlasb	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed
13205483	DATALAB	2149	gcp prevent adjust total budget user limit cluster configuration dataproc	currently billing available gcp remove possibility manage quota dlab user total remove cluster configuration dataproc	['debian', 'front-end', 'gcp']	2	3	Closed
13205647	DATALAB	2149	autofocus cluster configuration template json check cluster configuration check box	user want autofocus cluster configuration template json text box check custer configuration check box acceptance criterion user check custer configuration check box scrollbar go automatically cluster configuration template json text box	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed
13254181	DATALAB	2149	group case insensitive	precondition admin locate role page task group case insensitive add error message group exist	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed
13243351	DATALAB	2149	convey project case spark cluster start	start cluster start value project	['aws', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed
13218912	DATALAB	2149	environment management add possibility filter item value	admin want filter value environment management page quickly find necessary information	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	4	Closed
13214174	DATALAB	2149	replace picker date component billing report page	current picker date component support find new replace picker date component	['azure', 'debian', 'front-end', 'redhat']	3	3	Closed
13258727	DATALAB	2149	remove backup ssn monitor button	display backup ssn monitor button dlab cause following backup work ssn monitor useless information	['aws', 'azure', 'debian', 'gcp', 'redhat']	4	3	Closed
13210081	DATALAB	2149	manage environment extra space user total budget	precondition edge user create environment health status page open step reproduce click manage environment button actual result distance user total budget extra manage environment png expect result decrease distance user total budget	['azure', 'debian', 'front-end', 'redhat']	4	1	Closed
13223099	DATALAB	2149	end	precondition user admin log dlab environment management page open step reproduce click action menu edge choose stop action hit yes confirmation dialog actual result user log user authorize png expect result edge status stop user environment management page	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	7	Closed
13255868	DATALAB	2149	computational resource break link row	link long cut order locate link row	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed
13205482	DATALAB	2149	manage environment action submit correct value pass	precondition edge create run status environment health status page open step reproduce click manage environment button click stop terminate icon actual result appear message environment object object stop confirmation dialog expect result appear message environment stop confirmation dialog instead value username environment stop terminate	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13269865	DATALAB	2149	manage environment popup extend validation project stopping termination	resource stop terminate include edge icon available stop termination disable icon disabled add hint active instance free change contest hint project manage	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed
13205516	DATALAB	2149	investigate update node version dependency	investigate possibility update node version implement update node version dependency	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	3	Closed
13258566	DATALAB	2149	eqf project issue	edge terminate icon terminate disable endpoint assign project mark editable edit project popup edge project icon terminate edge column endpoint status	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13218134	DATALAB	2149	warning concern limit absent	precondition billing available step reproduce set limit actually logout login actual result warning concern limit user close quota absent expect result warning concern limit user close quota present	['azure', 'debian', 'front-end', 'redhat', 'pull-request-available']	3	1	Closed
13270106	DATALAB	2149	rid action superstet template	prevent following action add computational resource library management spark configuration reconfiguration leave following action stop start terminate scheduler web terminal	['debian', 'gcp', 'pull-request-available']	3	3	Closed
13251001	DATALAB	2149	project request absent project page refresh page	precondition ssn create step reproduce create project page return project page actual result project visible refresh page expect result project visible bug reproduce randomly	['aws', 'pull-request-available']	3	1	Closed
13247038	DATALAB	2149	billing report edge grid line absent environment service charge column	precondition billing available step reproduce billing report page actual result grid line absent environment service charge column expect result grid line present column	['aws', 'debian', 'redhat']	4	1	Closed
13254260	DATALAB	2149	manage library remove extra expansion library list instal process	attachment	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed
13251003	DATALAB	2149	prevent notebook action depend status computational resource	prevent notebook action stop terminate related computational resource status create configure start stop terminate reconfiguring	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	3	3	Closed
13264770	DATALAB	2149	end pass user project endpoint custom tag billing report page	user want type tag billing report page swiftly determine description associate tag	['aws', 'azure', 'ba', 'debian', 'redhat', 'pull-request-available']	3	3	Closed
13229035	DATALAB	2149	lake impossible login dlab	precondition ssn create data lake step reproduce click button login azure actual result user log dlab expect result user log dlab bug reproduce enter valid credential click login button	['azure', 'debian', 'front-end', 'redhat', 'pull-request-available']	3	1	Closed
13214188	DATALAB	2149	create initial infrastructure popup	precondition user log dlab web application create initial infrastructure popup open step reproduce click upload button choose long click create button actual result show create initial infrastructure popup expect result show create initial infrastructure popup	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13246561	DATALAB	2149	impossible create dataproc	precondition jupyter rstudio zeppelin run status user locate page step reproduce click action menu notebook choose add compute choose dataproc cluster select cluster type drop list valid value dataproc creation click create button actual result dataproc create expect result dataproc create	['debian', 'front-end', 'gcp', 'pull-request-available']	2	1	Closed
13264237	DATALAB	2149	project page issue endpoint status	disable endpoint remove project connect value endpoint status leave alignment active failed endpoint status detail leave alignment endpoint column disable endpoint remove project endpoint failed status	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed
13272419	DATALAB	2149	update content promotion page	link promotion page	['front-end']	3	3	Closed
13243358	DATALAB	2149	remove extra scrollbar spark cluster popup	precondition spark create run status spark cluster popup open	['aws', 'debian', 'front-end', 'redhat']	4	3	Closed
13205642	DATALAB	2149	information message center align manage git credential popup	precondition environment create git credential set dlab step reproduce click git credential button click list tab actual result related account leave align expect result related account center align	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	1	Closed
13268535	DATALAB	2149	scheduler add timezone parameter scheduler select	select offset label select time zone label	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat', 'pull-request-available']	4	3	Closed
13205664	DATALAB	2149	quota add error message notebook spark standalone cluster start resource quote reach	precondition user environment stop edge node user quato total budget reach user log dlab step reproduce resource list page click action menu notebook choose start action actual result error message absent expect result appears error message error message edge edge oops instance run fail oops instance run fail resource quote reach oops operation finnishe resource quote reach currently error message absent start notebook computational resource	['azure', 'debian', 'front-end', 'redhat']	4	1	Closed
13212601	DATALAB	2149	upload key offer previous login user current	precondition edge create edge create step reproduce log log log actual result upload key offer expect result upload key offer edge create	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	3	1	Closed
13256279	DATALAB	2149	environment management page align gear accord icon	icon level grid environment management page	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	3	Closed
13211700	DATALAB	2149	rendering notification dialog work delay	bug reproduce time clear browse datum precondirion run manage environment popup open step reproduce click stop terminate run environment actual result user environment display delay attachment environment png expect result user environment display simultaneously dialog window environment	['aws', 'azure', 'debian', 'front-end', 'gcp', 'redhat']	4	1	Closed
13268602	DATALAB	2149	scheduler error cause auto log	precondition notebook cluster create scheduler pop open step reproduce turn scheduler time click save button actual result user auto log expect result user auto log	['aws', 'azure', 'debian', 'gcp', 'redhat']	3	1	Closed
13243342	DATALAB	2653	add remove group project change project status	precondition project create admin locate project page step reproduce click edit action project add remove group click update actual result project status change active create expect result project status change	['aws', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13241512	DATALAB	2653	end allow add endpoint exist project	impossible add new endpoint exist project implement possibility add remove endpoint exist project	['aws', 'azure', 'backslash', 'debian', 'gcp', 'redhat']	3	3	Closed
13247073	DATALAB	2653	billing report page convey value billing grid	convey bucket bucket resource type drop convey edge node edge node resource type drop convey volume edge node volume resource type drop convey shape edge node shape drop attachment	['aws', 'back-end', 'debian', 'redhat', 'pull-request-available']	4	1	Closed
13247664	DATALAB	2653	double command execution cause closing web terminal log dlab	double execution command cause closing web terminal log firefox chrome opera microsoft edge browser video attachment	['aws', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13255672	DATALAB	2653	spark cluster require rewrite turn scheduler inactivity	precondition spark cluster create step reproduce turn scheduler inactivity spark cluster turn scheduler time spark cluster actual result choose start date editable choose start time editable select offset editable expect result choose start date editable choose start time editable select offset editable	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13244994	DATALAB	2653	environment management resource visible project status active	precondition notebook create step reproduce stop environment management page actual result notebook visible expect result notebook visible	['aws', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13238552	DATALAB	2653	project tag new endpoint associate project assign project tag newly associate endpoint	manual input web assign notebook cluster include service datum engine project tag change project got create instance create project add instance create project project create tag project infrastructure project tag example admin create assign project resource endpoint notebook cluster obtain additional tag admin create project assign project resource endpoint notebook cluster obtain additional tag	['aws', 'debian', 'redhat']	3	3	Closed
13205559	DATALAB	2653	gcp view billing report user value absent role drop list manage role popup	precondition ssn create manage role popup open step reproduce click role drop list actual result view billing report user present drop list expect result view billing report user absent drop list	['back-end', 'debian', 'gcp']	4	1	Closed
13205551	DATALAB	2653	value space true hdd tab	bug find aws precondition edge create health status page open step reproduce click ssn monitor button hdd tab actual result disk value space total space expect result disk value space total space disk value space match result value command	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13251597	DATALAB	2653	keycloak auto logout trigger minute	dlab apache incubator dlab tree dlab terraform branch precondition log dlab step reproduce wait minute login click action dlab page logout actual result log expect result log dlab	['aws', 'back-end', 'debian']	3	1	Closed
13259922	DATALAB	2653	project value absent grid environment management page	precondition environment cretae step reproduce environment management page actual result project value absent grid expect result project value present grid	['gcp']	3	1	Closed
13261043	DATALAB	2653	add validator key	add validator end key symbol	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13243602	DATALAB	2653	aws user create data engine service	precondition notebook zeppelin rstudio jupyter create emr popup creation open step reproduce valid datum emr creation click create button actual result emr creation popup close emr create expect result emr creation popup close emr create	['aws', 'back-end', 'debian', 'redhat']	3	1	Closed
13258498	DATALAB	2653	eqf terminate project propose notebook creation	precondition assign terminate notebook locate list resource page step reproduce click create new button click select project drop list actual result terminate project drop list expect result terminate project drop list note edge status stop terminate creating stop terminating project edge status run status convey project select project drop list	['back-end', 'debian', 'gcp']	3	1	Closed
13234644	DATALAB	2653	convey notebook separate field	end convey end notebook separate field	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13221677	DATALAB	2653	azure rarely template apache zeppelin available ssn creation	ssn create azure debian data lake precondition edge create step reproduce resource list page open click create new button actual result template apache zeppelin absent expect result template apache zeppelin present template apache zeppelin enable restart	['azure', 'back-end', 'debian', 'redhat']	4	3	Closed
13205545	DATALAB	2653	autotest edge creation fail valid username password	step reproduce run integration test aws azure gcp expect result edge creation fail actual result autotest run successfully	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13205573	DATALAB	2653	admin page ability choose certain instance shape computational resource group dlab	admin want add remove certain user group particular group order choose certain instance shape computational resource group dlab	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	4	Closed
13237434	DATALAB	2653	role synche user group	precondition allow administration operation anyuser group delete step reproduce login user actual result forbid user adminiastration operation expect result allow user adminiastration operation	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13251841	DATALAB	2653	terraform branch project stop termination fail	precondition project create step reproduce stop terminate project actual result project stop termination fail parameter expect result project stop termination successful	['aws', 'back-end', 'debian']	3	1	Closed
13238851	DATALAB	2653	user tag notebooks cluster create pass user tag devops	autogenerated format assign notebook cluster include service datum engine admin create resource endpoint notebook cluster admin create assign project resource endpoint notebook cluster obtain additional tag create notebook notebook obtain admin create project assign project resource endpoint notebook cluster obtain additional tag create notebook notebook obtain	['aws', 'back-end', 'debian', 'redhat']	3	3	Closed
13254708	DATALAB	2653	billing update dlab	precondition env create billing load step reproduce billing report page actual result billing available billing report page detailed billing available expect result billing datum available dlab detailed billing available shape absent edge node billing page start end date absent detailed billing	['aws']	2	1	Closed
13215245	DATALAB	2653	billing value shared resource name user dropdown list	value user dropdown list sbn ssn bucket share bucket value shared resource value billing png	['azure', 'back-end', 'debian', 'redhat', 'pull-request-available']	4	3	Closed
13205501	DATALAB	2653	add computational resource alter prevent pass value end	remove description apache spark standalone cluster image emr provision rename template name apache spark cluster apache spark standalone cluster emr cluster aws emr cluster	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13220211	DATALAB	2653	wrong marking share resource	precondition biiling available step reproduce billing report page actual result value user shared resource mark user value expect result value user mark user value	['azure', 'back-end', 'debian', 'redhat', 'pull-request-available']	3	1	Closed
13205548	DATALAB	2653	azure error handling absent wrong username password	precondition ssn create step reproduce login dlab wrong username password actual result error handling absent expect result error handling present	['azure', 'back-end', 'debian', 'redhat']	3	1	Closed
13251571	DATALAB	2653	keycloak project creation map ldap group work ldap user	precondition environment create terraform ldap assign creation active status step rerpoduce loggin list resource page actual result create new button disable expect result create new button available	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13216015	DATALAB	2653	modification exploratory scheduler	add check box notebook scheduler use job run computational resource check box check mean scheduler notebook prioritative scheduler notebook execute stop job run related computational resource moment scheduler inactivity set cluster check box unchecked mean scheduler set notebook stop verify job run computational resource job run scheduler notebook stop inactivity job run cluster	['aws', 'azure', 'debian', 'gcp', 'redhat']	3	3	Closed
13205528	DATALAB	2653	java add swagger tool dlab	user want use swagger order api dlab instae dlab acceptance criterion apply swagger dlab user use link example official documentation	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	4	2	Closed
13249606	DATALAB	2653	quota add checking project status stop	quota exceed resource stop project status check project stop try stop project stop status add checking project status stop	['aws', 'back-end', 'debian', 'gcp', 'redhat']	4	3	Closed
13245723	DATALAB	2653	template list notebook	bug reprodue precondition env stop step reproduce start ssn start project resource list click create new button select project select project drop list select endpoint select endpoint drop list actual result select template disable expect result select template enable	['aws', 'back-end', 'debian', 'redhat']	4	1	Closed
13227661	DATALAB	2653	wrong login error message dlab	precondition ssn create step reproduce dlab enter wrong username password expect result error message username password valid actual result error message error process request log	['back-end', 'gcp', 'pull-request-available']	3	1	Open
13210084	DATALAB	2653	api update user group	update api user group	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13205669	DATALAB	2653	add local git hook script check commit message	dlab contributor want use local git hook script order restrict commit different format propose acceptance criterion local git hook script create instruction write install script commit different format propose user appropriate error message commit allow commit format propose user allow commit	['aws', 'azure', 'back-end', 'gcp']	3	3	Closed
13253280	DATALAB	2653	terraform issue connect quota	instance stop case quota precondition instance run status step reproduce set quota total project real actual result instance stop expect result instance stop project quota exceed allow create new precondition project quota exceed step reproduce create notebook cluster actual result notebook cluster create expect result user allow create notebook cluster	['aws', 'back-end', 'debian']	3	1	Closed
13253924	DATALAB	2653	keycloak ldap group user map dlab role	precondition allow administrative operation step reproduce login actual result allow administrative operation expect result allow administrative operation	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13256468	DATALAB	2653	end support multiple endpoint functionality	user want use endpoint project project environment aws azure gcp	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13205653	DATALAB	2653	azure custom parameter write create custom spark standalone regonfiguration	bug find azure jupyter precondition notebook create step reproduce create custom spark standalone classification spark default property actual result custom spark standalone create default spark standalone expect result custom spark standalone create custom parameter	['azure', 'back-end', 'debian', 'redhat']	3	1	Closed
13205518	DATALAB	2653	persist restore reply self service provisioning service case self service unavailable	health check verify availability self service	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13217205	DATALAB	2653	scheduler inactivity job run spark standalone cluster update activity notebook	precondition spark standalone cluster create notebook scheduler inactivity set spark standalone cluster step reproduce run job spark standalone cluster time inactyvity pass spark standalone cluster actual result activity update spark standalone cluster activity update fot notebook expect result activity update spark standalone cluster activity update fot notebook	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat', 'pull-request-available']	3	1	Closed
13246281	DATALAB	2653	url endpoint mapping	admin want use url previously endpoint creation project creation	['aws', 'debian', 'redhat']	3	3	Closed
13245000	DATALAB	2653	project status update activation	precondition project active stop status step reproduce activate project actual result docker run instance project run aws console project activate status dlab expect result docker run instance project run aws console project active status dlab	['aws', 'back-end', 'debian', 'redhat']	3	1	Closed
13258592	DATALAB	2653	eqf backup execution run error	precondition environment create step reproduce environment management page click backup button click apply button actual result backup execution fail expect result backup execution successful	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	1	Closed
13243145	DATALAB	2653	end notebook unique user	add check unique notebook user notebook unique add error message exist	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
13237701	DATALAB	2653	define api endpoint	define datum contract cloud endpoint open api spec	['aws', 'azure', 'back-end', 'debian', 'gcp', 'redhat']	3	3	Closed
