id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13252711	HDDS	1699	overlap chunk region read concurrently	concurrent request datanode chunk result follow exception datanode code overlappingfilelockexception code cover retry logic key read eventually successful client problem file lock hold behalf entire java virtual machine suitable control access file multiple thread virtual machine docs api java nio channel code ref apache hadoop blob hadoop hdd container service src main java org apache hadoop ozone container keyvalue helper	['pull-request-available']	2	1	Resolved
13537881	HDDS	1699	expose read interface ozoneadmin	ozoneadmins write interface setadminusername accessible owner object ozonemanager object restrict read interface	['pull-request-available']	3	4	Resolved
13533432	HDDS	1699	disable legacyreplicationmanag default	change default value false fix problem find	['pull-request-available']	3	7	Resolved
13414370	HDDS	1699	intermittent failure illegalstateexception zip file close hddslayoutversionmanager	see change unrelated code java error testnodewithopenpipelinecanbedecommissionedandrecommissione time elapse code	['pull-request-available']	3	7	Resolved
13270983	HDDS	1699	let skip frontend plugin recon	findbugs spotbug check java code skip frontend plugin execution recon save minute make difference run locally	['pull-request-available']	4	4	Resolved
13288114	HDDS	1699	save output smoket execute multiple time	acceptance test invoke smoket multiple time verify behaviour different state currently output save file name base environment test container execution output overwrite previous check file exist add suffix necessary avoid overwrite previous log	['pull-request-available']	4	4	Resolved
13263399	HDDS	1699	fix	introduce fail noformat title elek ozone blob master cnrrq unit hadoop hdd container service testkeyvaluecontainer time elapse noformat	['pull-request-available']	3	1	Resolved
13296046	HDDS	1699	ozone shell ozone manager tool	ozone shell currently ozone manager module think home tool module rename package ozshell shell package name lowercase	['pull-request-available']	3	4	Resolved
13434588	HDDS	1699	intermittent failure	code error test run failure error skip time elapse failure testozonemanagerhawithdata error time elapse failure assertionerror code code title apache ozone hadoop ozone integration test src test java org apache hadoop ozone followeromlastappliedindex leaderomsnaphsotindex code	['pull-request-available']	3	1	Resolved
13538318	HDDS	1699	scm transaction buffer close flush	code title apache ozone action assertionerror find leak object check log code code title testscmhafinalization finalizer warn codecbuffer leak finalizer warn codecbuffer leak code	['pull-request-available']	3	1	Resolved
13291618	HDDS	1699	remove unused dependency version string	repo split hadoop unused dependency version string leave remove example code code	['newbie']	4	3	Resolved
13591983	HDDS	1699	internal error completemultipartupload part specify	following error receive multipart upload code java error occur call completemultipartupload operation reach max retrie internal server error code reproduce step create bucket aw create bucket test create multipart upload aw create multipart upload test datum upload aws upload test number datum host complete multipart upload specify part aws complete multipart upload test datum amazon follow output case code java error occur invalidrequest call completemultipartupload specify	['pull-request-available']	3	1	Resolved
13536020	HDDS	1699	ratis underreplication maintenance deprioritise	accord follow javadoc decommission maintenance replicas deprioritise code title apache ozone hadoop hdd server scm src main java org apache hadoop hdds scm container replication weightedredundancy remain redundancy requeue count value order priority queue ensure priority reduce time requeue prevent block container process additionally decommission maintenance replicas order ahead replicate replica redundancy decommission redundancy real redundancy weightedredundancy result public int getweightedredundancy int result requeuecount duetodecommission result result getremainingredundancy return result code duetodecommission true set base decommission replicas ignore maintenance replicas maintenancecount code title apache ozone hadoop hdd server scm src main java org apache hadoop hdds scm container replication check insufficient replication replicas datanode decommission includependingadd pende add consider true insufficient replication decommissioning public boolean includependingadd return false int delta includependingadd return decommissioncount delta code	['pull-request-available']	3	7	Resolved
13505605	HDDS	1699	eliminate duplicate config legacyreplicationmanager	replicationmanager legacyreplicationmanager define configuration key long run plan rid legacyreplicationmanager completely meantime eliminate duplication make legacyreplicationmanager config value replicationmanager config applicable	['pull-request-available']	3	7	Resolved
13486570	HDDS	1699	bump jackson databind	bump databind	['pull-request-available']	3	3	Resolved
13271512	HDDS	1699	conditionally enable profiling kernel level	extend set kernel parameter require profiling environment variable profileservlet set ref code title confluence display hadoop echo sys kernel echo sys kernel code	['pull-request-available']	4	4	Resolved
13264785	HDDS	1699	print ozone version startup instead hadoop version	ozone component print current version startup code java start storagecontainermanager host args version build compile sunilg visible build compile information hadoop hadoop ozone personally prefer use github compatible url instead svn style like code java build compile code	['triaged', 'pull-request-available']	3	4	Resolved
13412292	HDDS	1699	freon datanode chunk validator find pipeline param	freon datanode chunk validator find pipeline provide command line option code ozone freon dcg successful execution ozone freon dcv pipeline define pipeline ozone admin pipeline list grep code	['pull-request-available']	3	1	Resolved
13260085	HDDS	1699	copy result	previously result directory create simply change avoid lose result need adjust accordingly noformat hadoop ozone dist target snapshot compose ozone docker compose scm basic invalid output path directory hadoop ozone dist target snapshot compose ozone result exist noformat	['pull-request-available']	4	1	Resolved
13543974	HDDS	1699	create separate acceptance split cert rotation	test execution ozonesecure test root fail time recently master count pr acceptance secure take hour problem severe execute cert rotation split	['pull-request-available']	3	7	Resolved
13288858	HDDS	1699	add new freon test putblock	goal task introduce new freon test issue putblock command	['pull-request-available']	3	4	Resolved
13260747	HDDS	1699	container data scrubber compute wrong checksum	chunk checksum verification fail file cause compute checksum entire buffer regardless actual size chunk code title apache hadoop hadoop hdd container service src main java org apache hadoop ozone container keyvalue byte buffer new bytesread bytestre actual code result mark closed container unhealthy	['pull-request-available']	2	7	Resolved
13310385	HDDS	1699	intermittent failure testdeletewithslowfollower	testdeletewithslowfollower fail soon enable code title apache hadoop ozone info run testdeletewithslowfollower error test run failure error skip time elapse failure testdeletewithslowfollower error testdeletewithslowfollower time elapse failure assertionerror code	['pull-request-available']	3	7	Resolved
13559437	HDDS	1699	avoid recreate typesafe config object unnecessarily	xceiverserverratis create datanoderatisserverconfig repeatedly access individual property create reuse similar unnecessary creation class	['pull-request-available']	4	4	Resolved
13256838	HDDS	1699	metric mismatch multipartupload failure	incnumcommitmultipartuploadpartfail increment numinitiatemultipartuploadfail instead counter commit failure	['pull-request-available']	4	1	Resolved
13253310	HDDS	1699	partially start compose cluster leave run	container sample cluster fail elek ozone acceptance successfully start container leave run elek ozone acceptance acceptance test normal completion minor inconvenience acceptance test fail way	['pull-request-available']	4	1	Resolved
13554501	HDDS	1699	integration check reuse ozone jar build check	try reuse ozone jar create build check run integration test	['pull-request-available']	3	7	Resolved
13248887	HDDS	1699	build hadoop hdd config scratch idea	building hadoop hdd config scratch right checkout mvn clean idea fail following error code error java bad service configuration file exception throw construct processor object processor provider configfilegenerator find code	['pull-request-available']	4	1	Resolved
13287717	HDDS	1699	include output time test bundle	unit integration test complete crash collect output test result bundle analysis example code title adoroszlai hadoop ozone info run testrandomkeygenerator info run testdatavalidatewithunsafebyteoperations error fail execute goal maven surefire test default test project hadoop ozone integration test timeout error fork code case testrandomkeygenerator problem bit tricky find test explicitly list end unlike fail crash test	['pull-request-available']	3	4	Resolved
13535046	HDDS	1699	container open find datanodestorecache	surefire fork intermittently timeout testdecommissionandmaintenance container add cache code endpointstatemachine task thread info util datanodestorecache add runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd cache code find try open code command processor thread error util datanodestorecache fail store runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd ioexception fail init rocksdb path runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd exception rocksdbexception lock hold current process acquire time acquire thread runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd lock lock available code continue fork kill code command processor thread error util datanodestorecache fail store runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd ioexception fail init rocksdb path runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd exception rocksdbexception lock hold current process acquire time acquire thread runner work ozone ozone hadoop ozone integration test target test dir miniozoneclusterimpl container hdd lock lock available code	['pull-request-available']	2	1	Resolved
13357398	HDDS	1699	skip coverage check pr fork	currently coverage check calculate combined test coverage upload sonar apache ozone repo build push schedule store combine coverage github actions artifact apache ozone build fork store coverage artifact expire day think anybody check manually propose completely skip coverage check pr fork instead skip upload sonar save minute build	['pull-request-available']	3	4	Resolved
13391839	HDDS	1699	ozone version mismatch kubernetes test lib	kubernetes test library allow run test source dir look outdated version ozone target result invalid path code hostpath path realpath snapshot file code	['pull-request-available']	4	1	Resolved
13318805	HDDS	1699	flaky	info run testwatchforcommit error test run failure error skip time elapse failure testwatchforcommit error testwatchforcommit time elapse error ioexception group find method cause groupmismatchexception group find	['pull-request-available']	3	7	Resolved
13579506	HDDS	1699	check version make rewrite key request	integrate version framework refuse client request atomic call server support new client old server	['pull-request-available']	3	7	Resolved
13317177	HDDS	1699	use duration time ratisclientconfig	change parameter return type time relate config method ratisclientconfig duration result readable parameter value type safety	['pull-request-available']	3	4	Resolved
13376514	HDDS	1699	update common	similar update despite use vulnerable api apache commons invoke method improper input string like result value possibly provide access file parent directory limited path traversal call code use result construct path value	['pull-request-available']	3	3	Resolved
13529971	HDDS	1699	managedwritebatch close properly scmhadbtransactionbuffer	scmhadbtransactionbufferstub fail close currentbatchoperation dbstore null dbtransactionbuffer close scmhamanagerimpl	['pull-request-available']	3	1	Resolved
13571472	HDDS	1699	remove unused	unused remove	['pull-request-available']	5	7	Resolved
13402158	HDDS	1699	test cluster provider possibly return null	miniozoneclusterprovider timeout second wait cluster available case simply return null warn result npe try use cluster test code testalldatanodefailuresafterscmpostfinalizeupgrade time elapse error nullpointerexception code	['pull-request-available']	4	1	Resolved
13324290	HDDS	1699	update version number upgrade test	ozone release rename ozone leftover reference upgrade acceptance test	['pull-request-available']	4	3	Resolved
13581978	HDDS	1699	let zero ozonequota use byte unit	find use fortunately add arrayindexoutofboundsexception big deal probably fix code public static void args final rawquotainbytes code	['pull-request-available']	4	4	Resolved
13580456	HDDS	1699	remove unused dependency declaration	dependency declaration unused remove	['pull-request-available']	4	3	Resolved
13492099	HDDS	1699	bump spring framework	bump spring framework	['pull-request-available']	3	3	Resolved
13274622	HDDS	1699	unnecessary call isnoneempty isallempty	isnoneempty isallempty check variable number string single string replace isnotempty isempty	['pull-request-available']	5	1	Resolved
13315327	HDDS	1699	maven warn deprecated expression	code title mvn clean info scanning project warning warning problem encounter build effective model hadoop ozone interface client snapshot warning expression deprecate use instead warning warning problem encounter build effective model hadoop ozone common snapshot warning expression deprecate use instead code warning hadoop hdd fix review hadoop ozone leave	['pull-request-available']	5	1	Resolved
13282220	HDDS	1699	unnecessary log message dbstorebuilder	dbstorebuilder log table relate info level fine db create run scm recon build new snapshot code info impl ozonemanagerserviceproviderimpl get new checkpoint metadata recon info dbstorebuilder custom profile table usertable info dbstorebuilder default column profile dbprofile disk table usertable info dbstorebuilder custom profile table volumetable info dbstorebuilder default column profile dbprofile disk table volumetable info dbstorebuilder custom profile table buckettable info dbstorebuilder default column profile dbprofile disk table buckettable info dbstorebuilder custom profile table keytable info dbstorebuilder default column profile dbprofile disk table keytable info dbstorebuilder custom profile table deletedtable info dbstorebuilder default column profile dbprofile disk table deletedtable info dbstorebuilder custom profile table openkeytable info dbstorebuilder default column profile dbprofile disk table openkeytable info dbstorebuilder custom profile table info dbstorebuilder default column profile dbprofile disk table info dbstorebuilder custom profile table multipartinfotable info dbstorebuilder default column profile dbprofile disk table multipartinfotable info dbstorebuilder custom profile table dtokentable info dbstorebuilder default column profile dbprofile disk table dtokentable info dbstorebuilder custom profile table info dbstorebuilder default column profile dbprofile disk table info dbstorebuilder custom profile table prefixtable info dbstorebuilder default column profile dbprofile disk table prefixtable info dbstorebuilder custom profile table default info dbstorebuilder default column profile dbprofile disk table default info dbstorebuilder default option dbprofile disk info recovery reconommetadatamanagerimpl create snapshot metadata recon code	['pull-request-available']	4	4	Resolved
13435616	HDDS	1699	spotbug transitive dependency result noclassdeffound error	follow transitive dependency allow class commons lang instead commons code compile fine dependency available runtime result noclassdeffounderror code spotbug provide commons lang commons lang provide code	['pull-request-available']	3	1	Resolved
13526744	HDDS	1699	handle unchecked exception keyvaluehandler gracefully	keyvaluehandler general handle unchecked exception exception reach grpc close connection abruptly result client get generic exception statusruntimeexception unknown step reproduce	['pull-request-available']	3	4	Resolved
13431568	HDDS	1699	selective check run rat readme change	rat check fail license miss non root readme file trigger change pr	['pull-request-available']	3	1	Resolved
13584901	HDDS	1699	extract keyword multipart upload test	refactor extract reusable robot keyword test step reduce number temp file create testing	['pull-request-available']	3	7	Resolved
13270317	HDDS	1699	avoid hostname lookup invalid local address	perform hostname lookup local network interface invalid address significantly slow secure test testhddssecuredatanodeinit testsecureozonecluster run machine special network interface timeout reach dns server issue propose disable lookup invalid address	['pull-request-available']	4	4	Resolved
13298662	HDDS	1699	extract test utility separate module	timedouttestslistener add globally hadoop hdd common accessible hadoop hdd config dependency listener related class generictestutils etc extract separate module	['pull-request-available']	3	3	Resolved
13249930	HDDS	1699	unused executor simplecontainerdownloader	simplecontainerdownloader executor create shut	['pull-request-available']	4	1	Resolved
13268397	HDDS	1699	ensure stream close	containerdatayaml omutils	['pull-request-available', 'sonar']	3	1	Resolved
13250036	HDDS	1699	miss error prone test cleanup	integration test clean clean test successful	['pull-request-available']	3	1	Resolved
13260334	HDDS	1699	container data scrubber spam log cluster	cluster closed container log fill message complete datum scrubber iteration second container scanner enable true noformat info complete iteration container datum scrubber minute number iteration data node restart number container scan iteration number unhealthy container find iteration noformat cpu usage high think small sleep iteration log container scan	['pull-request-available']	3	7	Resolved
13551061	HDDS	1699	fail check summary step instead test	ozone check script etc main convention exit non zero code fail test list failure similar job summary failure step provide quick overview show content github automatically expand fail step accord convention main execute test step problem long output well exit failure summary step focus developer attention quick overview keep long output collapse default	['pull-request-available', 'usability']	4	7	Resolved
13376413	HDDS	1699	acceptance test exit case error	acceptance test fail turn exit error code successful test run fail wrongly exit success code export csi ozone dev support check echo code	['pull-request-available']	3	1	Resolved
13562108	HDDS	1699	tokenrenewer close ozoneclient use	ozone tokenrenewer implementation close ozoneclient use ofs define tokenrenewer implementation hadoop find implementation serviceloader use handle kind token code title apache hadoop hadoop common project hadoop common src main java org apache hadoop security token private static serviceloader renewer private synchronize tokenrenewer getrenewer throw ioexception renewer null return renewer renewer synchronize renewer iterator try tokenrenewer candidate renewer candidate return renewer code implementation filesystem specific kind remove duplicate	['pull-request-available']	3	1	Resolved
13442590	HDDS	1699	create compat acceptance split	extract compatibility relate acceptance test misc separate suite	['pull-request-available']	3	7	Resolved
13271103	HDDS	2640	handle leadernot ready exception ozonemanager statemachine upgrade ratis late version	jira handle leadernotreadyexception update late ratis version	['pull-request-available']	3	1	Resolved
13306022	HDDS	2640	improve error message parameter set	currently parameter set log jvm parameter add safe setting nice improve message setting set	['pull-request-available']	3	1	Resolved
13316504	HDDS	2640	unable list intermediate path key create	key create gateway currently use createkey api create ozone key hdfs client list intermediate directory key return key find error encounter fluentd write hive log ozone gateway	['pull-request-available']	1	2	Resolved
13212335	HDDS	2640	handle deletecontainercommand scmdatanodeprotocolserver	right scmdatanodeprotocolserver getcommandresponse deletecontainercommand handle deletecontainercommand send datanode deletecontainercommand request send replicate container replication currently break error code java illegalargumentexception implement method code	['scm']	3	1	Resolved
13266942	HDDS	2640	exclude webapp hadoop ozone filesystem lib current uber jar	cause issue loading classpath accidentally load ozone datanode web application instead hadoop datanode application lead reported error	['pull-request-available']	3	1	Resolved
13220659	HDDS	2640	bucket exist return location	create bucket request bucket exist return location break	['pull-request-available']	3	1	Resolved
13221718	HDDS	2640	implement action need take chill mode exit wait time	destroy close pipeline close container pipeline trigger pipeline creation	['pull-request-available']	3	4	Resolved
13317055	HDDS	2640	validate keynames create filesystem request	jira validate keynames create ozonefilesystem similar hdfs handle dfsutil isvalidname	['pull-request-available']	3	1	Resolved
13305772	HDDS	2640	fix jvmpause monitor start ozonemanager	fix jvmpause monitor logic right start restart start start stop stop restart start	['pull-request-available']	3	1	Resolved
13290187	HDDS	2640	rpcclient fail illegalargumentexception	cluster service creation rpcclient fail error code java illegalargumentexception unknownhostexception picocli picocli picocli picocli picocli picocli picocli cause unknownhostexception code	['omhatest', 'pull-request-available']	1	7	Resolved
13223462	HDDS	2640	datanodestatemachine join check null		['pull-request-available']	3	1	Resolved
13417239	HDDS	2640	update version		['pull-request-available']	3	1	Resolved
13235852	HDDS	2640	fix testreplicationmanager checkstyle issue	work find test failure relate cause catch jenkins run jenkins run run sub module case run hadoop hdd server scm change src test file module run think jenkins run ozone project properly setup	['pull-request-available']	3	3	Resolved
13392036	HDDS	2640	support upload read key encrypt bucket	kms secure kerberos key fail decrypt key miss kerberos credentials kms token proposal fix introduce keytab act proxy end user decrypt kms key mpu idea similar nfsgateway security model	['pull-request-available']	3	3	Resolved
13268112	HDDS	2640	add partname partnumber commitmultipartupload	right complete multipart upload print partname partnumber audit log help analyze audit log mpu info omaudit user root volume bucket ozone test key replicationtype ratis replicationfactor containerblockid containerid localid blockcommitsequenceid offset length createversion pipeline leaderid member uuid ipaddress hostname port ratis value port standalone value networkname networklocation rack member uuid ipaddress hostname port ratis value port standalone value networkname networklocation rack member uuid ipaddress hostname port ratis value port standalone value networkname networklocation rack state type ratis factor ret success	['pull-request-available']	3	1	Resolved
13260495	HDDS	2640	use new readwrite lock ozonemanager	use new readwritelock add	['pull-request-available']	3	4	Resolved
13279858	HDDS	2640	use regex match ratis property create ratis client	jira use regex match ratis client ratis grpc property set create ratis client advantage use ratis property directly need create correspond ozone config new property add ratis client set use ozone code change jira remove exist property look fine remove clean jira remove ozone config ratis client leave exist one	['pull-request-available', 'teragentest']	3	1	Resolved
13313517	HDDS	2640	add resource core site loading ozoneconfiguration	user add property ozone core site loading ozoneconfiguration addsresource override property ozone add core site avoid kind override issue addresource	['pull-request-available']	3	1	Resolved
13257236	HDDS	2640	job fail secure ozone cluster	fail error cause client authenticate kerberos accesscontrolexception client authenticate kerberos method source source source method source method	['pull-request-available']	1	1	Resolved
13247180	HDDS	2640	freon randomkeygenerator keysize set return random datum key	code java status success git base revision number volumes create number buckets create number keys add ratis replication factor ratis replication type average time spend volume creation average time spend bucket creation average time spend key creation average time spend key write total byte write total execution time code snapshot bin ozone key list version null createdon fri jul gmt modifiedon fri jul gmt size keyname type null code randomkeygenerator code java long nrremaine keysize nrremaine nrremaining buffersize int cursize int nrremaining cursize	['pull-request-available']	3	1	Resolved
13389978	HDDS	2640	avoid refresh pipeline headobject	head use api lookup key refresh pipeline info contact scm head donot require pipeline info need basic detail like length type etag modification time remove pipeline info require head object head api performance improve identify look graph testing	['pull-request-available']	3	4	Resolved
13225883	HDDS	2640	convert volume relate operation model	jira shall convert relate operation model step starttransaction validate request check error return response applytransaction original request response need apply step apply response way request fail like volume find condition satisfied like delete volume execute starttransaction fail request write raft log	['pull-request-available']	3	7	Resolved
13284749	HDDS	2640	stability issue	conclude little find long run writing cluster stop leader force election writing stop recover issue force election scm restart cluster leader datanode datanode able send pipeline report make cluster unavailable consider multi failover case leader scm node short outage happen node jar swap new version ozone enable keep time write datum ozone cluster exist version metadata scm scm jar swap pipelineid find scm log scm process start add log scm starter assume scm bounce leader stop scm bounce leader restart mean om scm bootstrappe correctly miss pipeline report node process tho cause pipeline stay allocated state cluster safemode point blacksheep come send pipeline report scm pipeline open state scm bounce leader restart mean om ratis ring scm bootstrappe correctly show pipeline find original posting use gateway write datum specific gateway endpoint writer start work kill process leader host gateway allow write datum keep report internalerror new come key process noformat fail upload ozone test error occur call putobject operation reach max retrie internal server error process fail upload ozone test error occur call putobject operation reach max retrie internal server error process fail upload ozone test error occur call putobject operation reach max retrie internal server error process fail upload ozone test error occur call putobject operation reach max retrie internal server error process fail upload ozone test error occur call putobject operation reach max retrie internal server error process fail upload ozone test error occur call putobject operation reach max retrie internal server error noformat partial list note key different try enable process previous leader help leader change attach partial log noformat ipc server handler info server ipc server handler omnotleaderexception leader suggest leader method ipc server handler info server ipc server handler omnotleaderexception leader suggest leader method ipc server handler info server ipc server handler omnotleaderexception leader suggest leader method noformat attach config enable noformat omha omha true true ozone required status ozone object storage service enable set true enable ozone set false disable ozone value set true ozone service start cluster note default ozone disabled hadoop cluster noformat	['omhatest']	1	1	Resolved
13184761	HDDS	2640	datanode loop forever create directory	datanode start run tight loop forever create datanode directory permission issue encounter have typo minute datanode generate file follow exception code java warn executorhelper catch exception thread datanode state machine thread ioexception unable create datanode directory warn executorhelper execution exception run task datanode state mach ine thread warn executorhelper catch exception thread datanode state machine thread ioexception unable create datanode directory exit fatal issue	['newbie']	1	1	Resolved
13236710	HDDS	2640	merge code non request bucket	jira shall use new code add non flow jira modify bucket request request handle jira	['pull-request-available']	3	7	Resolved
13318768	HDDS	2640	generate encryption info bucket outside bucket lock	jira generate fileencryption key outside bucket lock right hold lock make network kms obtain encryption info	['pull-request-available']	3	4	Resolved
13319822	HDDS	2640	deprecate	introduce bucket link feature need parameter volume bucket expose bucket link ozone bucket link srcvol srcbucket destvol destbucket expose ozone bucket example user want expose bucket name run command code java ozone bucket link code user access key volume ingest datum volume jira open remove config log warn message use bucket link default value	['pull-request-available']	1	1	Resolved
13313784	HDDS	2640	fix typo		['pull-request-available']	4	1	Resolved
13257232	HDDS	2640	rename class package	rename class package hadoop hdd common current way collide hadoop class	['pull-request-available']	3	1	Resolved
13318363	HDDS	2640	create volume require startup	create volume require operation startup	['pull-request-available']	3	1	Resolved
13251698	HDDS	2640	remove ratisclient	use ratis server api submit request remove ratisclient code submit request ratis	['pull-request-available']	3	7	Resolved
13421184	HDDS	2640	scm statemachine fail reinitialize terminate process	scm state machine fail reinitialize error simply log error message say fail reinitialize scmstatemachine continue start server case proceed state machine initialize exception print error message help debug issue	['pull-request-available']	3	1	Resolved
13377602	HDDS	2640	use process client request	right check leader use gets update notifyleaderchanged scm server start accept request leader isleaderready need isleaderready statemachine apply log commit transaction start accept request	['pull-request-available']	3	7	Resolved
13222489	HDDS	2640	test scmchillmode testchillmodeoperation fail		['pull-request-available']	3	1	Resolved
13212686	HDDS	2640	allow option force deletecontainercommand	right check container state open delete container need way delete container open add force flag allow delete container state check require delete replica scm detect replicate container delete open state	['pull-request-available']	3	1	Resolved
13322617	HDDS	2640	normalize keypath listkey	normalize path store keyname listkey use give normalize key path prefix starkey list key return result similar normalize startkey keyprefix	['pull-request-available']	3	7	Resolved
13297648	HDDS	2640	fail complete multipart upload ozone	code java unmarshalexception unexpected element uri expect element code expect element class completemultipartuploadrequest namespace define report	['pull-request-available']	3	1	Resolved
13286899	HDDS	2640	scm crash startup print error message log	scm start fail pipelinenotfoundexception error message log scm log log file log message reason crash log code java shutdown info storagecontainermanagerstarter shut storagecontainermanager code file complete exception message code java pipelineid xxxxx actual reason failure clearly log exception occur scm startup	['omhatest', 'pull-request-available']	3	4	Resolved
13259144	HDDS	2640	add container relate metric scm	jira aim add container relate metric scm follow metric add jira number successful create container call number fail create container call number successful delete container call number fail delete container call number list container op	['pull-request-available']	3	4	Resolved
13246100	HDDS	2640	implement abort mpu request use cache doublebuffer	implement abort mpu request use cache double buffer jira add change implement bucket operation non different code path request implement single code path	['pull-request-available']	3	7	Resolved
13237383	HDDS	2640	implement key write request use cache doublebuffer	implement key write request use cache double buffer jira add change implement key operation non different code path request implement single code path	['pull-request-available']	3	7	Resolved
13251345	HDDS	2640	implement default acls bucket volume key code	jira implement default acls ozone volume bucket key	['pull-request-available']	3	7	Resolved
13261233	HDDS	2640	provide config fair non fair lock	provide config ozonemanager lock fair non fair lock create base review comment	['pull-request-available']	3	4	Resolved
13246688	HDDS	2640	fix testozonemanagerha testozonemanagersnapshotprovider	test testozonemanagerha fail exception break sure test run run see test run code java exception test time millisecond method source method source method source method method code	['pull-request-available']	3	7	Resolved
13218198	HDDS	2640	pipeline rule atleast datanode report pipeline	pipeline rule configurable percentage pipeline datanode report rule consider pipeline datanode report rule satisfie exit chill mode ozone client open replica read succeed increase threshold default want few failure read exit chill mode	['pull-request-available']	3	4	Resolved
