id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
13483531	HUDI	646	add config allow partition column type inference bootstrap	currently assume partition column string type bootstrap operation fail date partition column type inference partition column turn need add config allow partition column inference bootstrap type partition column support hoodiesparkbootstrapschemaprovider code java private static schema writeconfig hoodieenginecontext context path filepath note type inference partition column parquet table turn explicitly consistent exist bootstrap behavior partition column string type hudi table hoodiesparkenginecontext false structtype parquetschema hoodiesparkenginecontext code	['pull-request-available']	3	4	Patch Available
13574309	HUDI	646	break schema evolution add schema evolution change port spark	large review need break small prs create add necessary schema evolution spark minor version compatibility port spark reader code	['pull-request-available']	3	7	Closed
13579153	HUDI	646	remove avrowritesupport parquetreaderiterator hudi common	class hadoop dep move hadoop common cover prs	['pull-request-available']	3	3	Closed
13543790	HUDI	646	hoodiemergehelper merge bootstrap file twice	merge helper use bootstrap file reader merge skeleton base file merge unnecessarily	['pull-request-available']	3	1	Closed
13588895	HUDI	646	rid separate reader instance cdc reader	use exist spark reader instead create separate cdc reader	['pull-request-available']	3	4	Closed
13557235	HUDI	646	create config choose want read position base merge	right control separate read config	['pull-request-available']	1	2	Closed
13553989	HUDI	646	sparksql query perfermance cost hudi	version create table string string bigint day string comment 日期分区 hour int comment 小时分区 hudi options false false false tblpropertie primarykey type mor bucket partitioned insert select day hour insert select day hour insert select day hour select right stage task number table file cause driver oom fullgc long time	['pull-request-available']	3	1	Open
13571067	HUDI	646	classify exception schema exception convert avro spark row format	issue relate schema throw exception hoodieschemaexception classify exception convert avro spark row format schema compatibility exception illegal schema record incompatible provide schema	['pull-request-available']	3	4	Closed
13502975	HUDI	646	address checkstyle warning build hudi	lot checkstyle warning build hudi need look exactly fix stab fix possible controllable number suppress checkstyle warning excerpt log code java info nsb document personal project hudi hudi utility src test java org apache hudi utility source logmanager separate previous import importorder info nsb document personal project hudi hudi utility src test java org apache hudi utility source miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source import typedpropertie appear import precede importorder info nsb document personal project hudi hudi utility src test java org apache hudi utility source miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper import kafkaoffsetgen checkpointutil appear import precede importorder info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper import timestamps appear import precede importorder info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source helper miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source debezium miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source debezium miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility source debezium miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility checkpointing miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility transform miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility transform miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility transform miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility transform miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype info nsb document personal project hudi hudi utility src test java org apache hudi utility functional miss javadoc comment javadoctype code	['pull-request-available']	2	4	Closed
13513504	HUDI	646	cleaning conflict occ mode	code java configuration parameter lazy code getinstantstorollback locked multiple write instantstorollback instant delete multiple time create multiple time	['pull-request-available']	3	1	Open
13582449	HUDI	646	ensure property copy modify schema	property copy modify schema remove field	['pull-request-available']	3	1	Closed
13571781	HUDI	646	schemaprovider deduce deltastreamer scenario	couple case schema cause stream failure bad table state	['pull-request-available']	3	1	Closed
13530625	HUDI	646	read bootstrap table spark take time compare regular read	read bootstrap slow bootstrap pretty slow	['pull-request-available']	3	4	Closed
13437339	HUDI	646	allow offline compaction mor table spark streaming	currently way avoid compaction take lot resource run inline async mor table spark streaming delta streamer way assign resource ingestion async compaction spark streaming option introduce flag turn automatic compaction allow user run compaction separate process decouple concern allow user size cluster ingestion deal compaction separate blocking need look document good practice run offline compaction	['easyfix', 'pull-request-available']	2	4	Closed
13557253	HUDI	646	hoodiebasefilegrouprecordbuffer check option	option exception throw call happen reader enable test testbasefileandlogfileupdatematchesdeleteblock code java cause nosuchelementexception value present option code	['pull-request-available']	3	1	Closed
13561581	HUDI	646	enable completion time file group reader	query type enable completion time semantic safely snapshot mor cow incremental mor cow timetravel mor cow cdc mor cow bootstrap similar file group reader read datum completion time get list file file group reader log file ordering tackle separately	['pull-request-available']	1	3	Closed
13484318	HUDI	646	update docker demo website page explain run mac	update website reflect change fix	['pull-request-available']	3	4	Closed
13505370	HUDI	646	create table spark sql set wrong keygenerator config warn	set create table need set warn set create table maybe warn configs set table creation error present write keygenerator default	['pull-request-available']	4	4	Patch Available
13527534	HUDI	646	clustering fail uncompacted bootstrappe mor table	create bootstrappe table write upsert config fail cluster attempt non bootstrap table clustering succeed code java upsert key partition true false true partition key append code cluster attempt exception code java completionexception illegalargumentexception partition path belong base path cause illegalargumentexception partition path belong base path code	['pull-request-available']	2	1	Closed
13514762	HUDI	646	spark sql guide say precombine field require mor require	remove line say precombine field require mor	['pull-request-available']	3	4	Closed
13547762	HUDI	646	concurrent clean commit instance conflict	timeline code java jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug jon wheel aug code request code java avrocat hudi earliestinstanttoretain hoodieactioninstant timestamp action commit state complete lastcompletedcommittimestamp policy filestobedeletedperpartition map version int filepathstobedeletedperpartition map filepath string hudi isbootstrapbasefile boolean false partitionstobedeleted array code code java avrocat hudi earliestinstanttoretain hoodieactioninstant timestamp action commit state complete lastcompletedcommittimestamp policy filestobedeletedperpartition map version int filepathstobedeletedperpartition map filepath string hudi isbootstrapbasefile boolean false filepath string hudi isbootstrapbasefile boolean false partitionstobedeleted array code console output notice transaction start twice instance code java info cleanactionexecutor finish previously unfinished clean info cleanactionexecutor cleanerparallelism info hoodieactivetimeline load instant upto info transactionmanager transaction start late complete transaction instant info lockmanager lockprovider inprocesslockprovider info inprocesslockprovider base path hudi output lock instance lock read lock thread process lock state acquiring info inprocesslockprovider base path hudi output lock instance lock read lock thread process lock state acquired info transactionmanager transaction start late complete transaction instant code follow expose issue cause datum corruption writer need restart	['pull-request-available']	3	1	Patch Available
13567639	HUDI	646	add config custom write support parquet row writer	hoodieavrowritesupport allow custom write support avro writing feature exist spark row writer add new config add custom write support	['pull-request-available']	3	2	Closed
13509313	HUDI	646	fix bulk insert columnsortpartitioners	currently custom bulk insert columnsortpartitioner impls incorrectly return true arepartitionrecordssorted method record necessarily sort partition path column require method case partitioner datum sort list column start partition one lead parquet writer close prematurely write file create lot small file	['pull-request-available']	2	1	Closed
13588647	HUDI	646	add host storage info pass hive reader	hive reader use map right kinda messy break assumption reader context instead pass storage info	['pull-request-available']	3	2	Closed
13524902	HUDI	646	add support kafka offset source	add support kafka offset avrokafkasource jsonkafkasource	['pull-request-available']	3	4	Open
13557524	HUDI	646	disable new file reader metadata table	hfile base file implement metadata table use hoodie relation	['pull-request-available']	3	4	Open
13590364	HUDI	646	build break spark profile provide mac	mac profile activation block active default profile	['pull-request-available']	3	1	Closed
13596390	HUDI	646	spark read enum avro log block	spark read enum string avro log block fail	['pull-request-available']	2	1	Closed
13505322	HUDI	646	use proper parallelism engine context apis	global search api similar one parallelism lot occurrence number item parallelism affect performance parallelism base num core available cluster set user parallelism config	['pull-request-available']	2	4	Patch Available
13534353	HUDI	646	retry pending compactions ingestion deltastreamer	currently timeline look like compaction deltacommit code java drwxr jon staff apr archive jon staff apr drwxr jon staff apr metadata jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr jon staff apr code	['pull-request-available']	3	4	Closed
13554327	HUDI	646	hoodieavroparquetreader set config wrong prevent schema evolution non row writer	tryoverridedefaultconfig set wrong config object inside reader different config object set config like code java parquetreader reader new false false code set correct object believe	['pull-request-available']	2	1	Closed
13575548	HUDI	646	datasourcewriteoption work	datasourcewriteoption set write fail say table miss	['pull-request-available', 'starter']	2	1	Closed
13565847	HUDI	646	work hoodieincrsource meta col drop	incoming meta col treat new column allow internalschema fail	['pull-request-available']	3	1	Closed
13586178	HUDI	646	disable testing spark version	remove support spark remove transition run test high version spark prevent failure transition stop run test version discontinue	['pull-request-available']	1	6	Closed
13479511	HUDI	646	add compliance check action	investigate action add job run test job matrix check hudi repo template description sure hudi repo pr jira title hudi xxxx minor checklist clean committer guide protect master branch squash merge	['pull-request-available']	3	4	Closed
13530139	HUDI	646	cluster bootstrap table fail row writer disabled	point cluster bootstrap table fail row writer disabled non row writer path handle bootstrap file path attemp fix succeed spark version	['pull-request-available']	3	1	Closed
13579400	HUDI	646	defaulthoodierecordpayload projection compatible	defaulthoodierecordpayload list projection compatible relation reader end read column mor read	['pull-request-available']	1	1	Closed
13500958	HUDI	646	action azure test run trivial fix	need run action azure necessary take resource important fix	['pull-request-available']	4	4	Closed
13532356	HUDI	646	auto capitalize config value	auto capitalize config value soon input hudi minimize have deal capitalization internally block config value capitalize	['pull-request-available']	4	4	In Progress
13579434	HUDI	646	bootstrap read try parse partition bootstrap base path	bootstrap get partition path value bootstrap base path read base file hudi table case use hudi path case partition parse simple	['pull-request-available']	3	1	Closed
13593603	HUDI	646	fix mor query hive integration test	mor query integration test hive fail run	['pull-request-available']	1	1	Closed
13484264	HUDI	646	unit test run mac	compatible mac version additionally spark compatible mac version rocksdb jini compatible version	['pull-request-available']	3	4	Closed
13552496	HUDI	646	handle schema evolution base log file hoodiefilegroupreader	goal schema evolve base log file new hoodiefilegroupreader handle schema evolution file group properly	['pull-request-available']	1	3	Closed
13557365	HUDI	646	temp view different read cause issue support batch	reader support batch true query cache second second support batch code java distinct note fetch record count spark optimize query fetch minimal possible datum provide adequate test coverage code	['pull-request-available']	3	1	Open
13479537	HUDI	646	spark sql fail time travel query old timestamp	spark sql support time travel query old timestamp ref issue	['hudi-on-call']	2	4	Open
13575250	HUDI	646	add api create hoodiestorage hoodieiofactory	use hoodieiofactory create hoodiestorage instance replace hardcode reflection logic	['hoodie-storage', 'pull-request-available']	3	3	Closed
13484458	HUDI	646	bundle combination testing cover	cover spark bundle utility bundle utility slim bundle	['pull-request-available']	3	6	Closed
13582603	HUDI	646	use typedproperties store spillable map config reader	take param reader store typedproperties pass	['pull-request-available']	3	4	Closed
13524734	HUDI	646	use single connection push gateway	addition metric instance table end create pushgateway table connect hostname port lead issue	['pull-request-available']	3	1	Open
13562047	HUDI	646	mit fail attempt change partition	follow code java drop table exists table exists create table parquetpartitioned version timestamp birthdate create table int version int string birthdate timestamp string hudi partitioned tblproperties primarykey type cow insert version timestamp birthdate date select set true merge select match update set code exception code java fail upsert commit time hoodieupsertexception fail upsert commit time sparkexception job abort stage failure task stage fail time recent failure lost task stage tid jonathan mbp executor driver nullpointerexception driver stacktrace scala morecause nullpointerexception code	['pull-request-available']	1	1	Closed
13421651	HUDI	646	allow original partition column value retrieve timestampbasedkeygen	spark default omit partition value datum file instead encode partition path partitioned table timestampbasedkeygenerator original timestamp base column make impossible retrieve original value read spark persist data file code java import datasourcewriteoptions import hoodiewriteconfig import keygeneratoroption import multipartkeysvalueextractor val age mor timestampbasedkeygenerator yyyy yyyy savemode append hudi query datum hudi query datum hudi cow timestampbasedkeygenerator yyyy yyyy savemode append hudi query datum hudi work hudi code	['hudi-on-call', 'pull-request-available', 'sev:critical']	2	1	Open
13518366	HUDI	646	set class loader parquet datum block	set hoodiehfiledatablock set hoodieparquetdatablock cause code java runtimeexception classnotfoundexception class inlinefilesystem find scala classnotfoundexception class inlinefilesystem find code	['pull-request-available']	1	1	Closed
13545430	HUDI	646	new file format work memory index	indextype file index need file glob path	['pull-request-available']	3	4	In Progress
13510679	HUDI	646	clean partially fail restore	table attempt restore operation fail mid way restore lie attempt new instant time allot attempt scratch thwart compaction progression mdt need ensure give savepoint use restore instant	['pull-request-available']	1	1	Closed
13583560	HUDI	646	remove support spark	hudi bridge release remove hudi support old spark version include spark dev work include remove build profile github action long relevant clean unused code spark integration upgrade default dependency version consistent spark updates	['pull-request-available']	1	4	Closed
13591874	HUDI	646	rid disable vectorize reader sql config spark reader implementation	modify sql conf effect necessary	['pull-request-available']	1	1	Closed
13578657	HUDI	646	fix usage new configuration production code	new configuration non test code place	['pull-request-available']	3	4	Closed
13568625	HUDI	646	issue schema easy understand user	provide exception classify issue schema additionally provide user clear explanation wrong	['pull-request-available']	3	4	Closed
13486988	HUDI	646	add support wild card	expect comma separate list partition delete like support wild card assume hour base partitioning ref	['pull-request-available']	3	4	Closed
13385749	HUDI	646	support reading bootstrap mor table spark datasource table	currently spark datasource table use hoodiebootstraprelation read bootstrap table bootstrap mor table support	['pull-request-available']	2	3	Patch Available
13546010	HUDI	646	implement core mor bootstrap functionality	implement basic functionality mor bootstrap	['pull-request-available']	1	2	Closed
13593895	HUDI	646	use filegroup reader cluster row writer	use datasource reader api specify file read probably need implement update	['pull-request-available']	3	4	Patch Available
13448657	HUDI	646	add tooling delete non complete instant timeline	instant timeline old version hudi run issue fix apache hudi like provider user old version tool assist delete instant incase complete	['pull-request-available']	3	4	Closed
13344758	HUDI	646	hoodieavroutil rewrite handle evolution nested record field	schema nest record field field nested record evolve rewrite result schemacompatibilityexception arrayindexoutofboundsexception oldrecord newrecord string string record record string string integer integer integer string integer integer nested record change evolve sufficient require deep copy rewrite evolved field note read parquet file writer schema problem new field substitute null read parquet reader schema write new file writer schema issue manifest note hudi test suite upsertnode exercie path fix work separate task	['pull-request-available', 'sev:critical']	2	1	Closed
13593598	HUDI	646	fix incremental query integration test hive	incremental query integration test hive return expect result	['pull-request-available']	1	1	Closed
13547308	HUDI	646	table recordkey recordkey spark write bulk insert default	exist table recordkey write spark include recordkey think pkless default bulk insert	['pull-request-available']	1	1	Open
13538616	HUDI	646	sql insert default bulk insert	insert mainly append workflow well box experience default bulk insert case ctas merge usually update	['pull-request-available']	3	4	Closed
13409695	HUDI	1904	upgrade java toolset runtime	upgrade preferably current late lts plan migration compilation compile source code source target stay require sure migrate add dependency feature compatible migrate toolset happen later point stop provide assurance code able run runtime run code jvm compatibility issue run code compile dependency compatibility sure test suite run	['performance']	1	4	Closed
13448009	HUDI	1904	tableschemaresolver fetch parse hoodiecommitmetadata multiple time extract schema	recently discover tableschemaresolver lot throw away work initialization basic schema reading perform spark datasource screenshot pose problem large table hoodiecommitmetadata non trivial size mbs minimize throw away work tableschemaresolver try use read parse commit metadata possible	['pull-request-available']	1	1	Closed
13503357	HUDI	1904	hudi throw pipebroken exception merging gcs	originally report root cause basically reason fail follow gcs use pipeinputstream pipeoutputstream comprise reading writing end pipe unidirectional comm threads pipeinputstream reason remember thread actually write pipe boundedinmemoryqueue bootstrappe new executor read thread reading write hoodiemergehandle bulk insert writing hoodiemergehelper shut bimq hoodiemergehandle exactly reason fail issue introduce	['pull-request-available']	2	1	Patch Available
13473375	HUDI	1904	optimize file list path	review file list path try optimize file list path possible	['pull-request-available']	1	1	Closed
13256299	HUDI	1904	apache pulsar datum source hudi deltastreamer	apache pub sub message system like kafka lot new feature like multiple subscription mode box service discovery etc goal add pulsar data source deltastreamer start follow pulsar adaptor apache docs adaptor	['pull-request-available']	3	2	Closed
13523394	HUDI	1904	fix partitioner avoid assume parallelism present	currently partitioner impls assume go parallelism level issue previously following reason rdd inherent parallelism level define partition operate dataset sparkplan necessarily case som sparkplans report output partitioning additionally default parallelism level set config mean prefer actual incoming dataset recently remove default parallelism value configs need fix partitioner sure assume parallelism go present	['pull-request-available']	1	1	Open
13444277	HUDI	1904	evaluate spark sql performance	internal benchmark detect regression spark sql relative spark datasource integration need investigate subsequently address	['pull-request-available']	1	3	Closed
13413458	HUDI	1904	configuration cli property file interoperable	currently specify command cli property file inter operate seamlessly config go siloe original format config parse cli property object sync lead problem like report noformat set true inside property file throw error check conf	['pull-request-available']	1	1	Closed
13413503	HUDI	1904	archive metadata timeline crash timeline contain	commit showarchive cli fail present archived timeline code java hudi showarchive spring shell error simpleexecutionstrategy command fail hoodieioexception unknown action metadata replacecommit spring shell warn unknown action metadata replacecommit hoodieioexception unknown action metadata replacecommit code	['pull-request-available']	1	1	Closed
13418925	HUDI	1904	unify hive fileinputformat implementation	currently substantial overlap hoodieparquetinputformat hoodiehfileinputformat practically identical	['pull-request-available']	1	4	Closed
13431528	HUDI	1904	investigate read issue hudi spark bundle dataset	code java scala uuid partitionpath tablename warn deprecation detail enable set replay warn config dfspropertiesconfiguration find set dir warn config dfspropertiesconfiguration property file hudi conf hudi find ignore load prop file warn hudi hoodie table exist delete exist datum overwrite new datum warn metadata hoodiebackedtablemetadata metadata table find path metadata warn scheduler tasksetmanager lost task stage tid executor nosuchmethoderror lang error scheduler tasksetmanager task stage fail time abort job hoodieupsertexception fail upsert commit time elide code	['pull-request-available']	1	1	Closed
13507199	HUDI	1904	npe collumn stat null value	apache hudi hudi common src main java org apache hudi metadata throw npe avro util process null value	['pull-request-available']	1	1	Closed
13513483	HUDI	1904	sure predicate appropriately push hoodiefileindex lazy list	introduction lazy listing capability expose issue spark design predicate push generic fileindex implementation execution phase pose follow issue hoodiefileindex list table listfile method invoke listing actually perform actual execution filesourcescanexac node list perform actual execution table statistic initialize bogus value byte cost base optimizations cbo take incorrect decision base	['pull-request-available']	1	1	Closed
13476039	HUDI	1904	address timeout bloom index metadata table	partitioned table significant number request timeout cause upsert fail bloom index metadata table code java load meta index key range file slice hudi collect code code java hoodieexception exception read log file cause hoodieioexception ioexception read logblock log file metadata cause awsclientioexception open metadata metadata sdkclientexception unable execute http request target server fail respond unable execute http request target server fail respond cause sdkclientexception unable execute http request target server fail respond cause nohttpresponseexception target server fail respond code	['pull-request-available']	1	4	Closed
13484057	HUDI	1904	serialize object kryo fail deserialize datum prior registration	originally report kryo serializationutils default allow class object serialize prior registration kryo case kryo encode occurrence object particular class class subsequent occurrence class associate fly pose issue durable serialization persist serialize layout case try deserialize file class encode user run different spark job read association preserve memory note custom serialization sequence object serialize durable persistence avoid framework like kryo edit take hypothesis issue class encoding write small test validate issue confirm kryo actually write class class register implicitly problem actually misalignment avro version report knightchess quick checking avro actually field add code java private byte byte private int length private string string private byte byte private int hash private int length private string string code provide rely kryo generate serializer orderingval base fieldserializer actually explain deserialize different serializer	['pull-request-available']	1	1	Closed
13438669	HUDI	1904	evaluate column stats performance	update identify bottleneck avro regression generate builder class rely load correspond model class reflection able bring similar setting runtime read column stats index contain record follow comment update previously evaluate data skipping runtime emr set measure reading column stats index record take record give total size log file involve like performance bottleneck investigate release	['pull-request-available']	1	1	Closed
13439914	HUDI	1904	investigate hudi raw parquet table discrepancy	benchmarke query raw parquet table hudi table run test hudi table query path read raw parquet table read hudi table surprisingly diverge file read raw parquet hudi	['pull-request-available']	1	3	Closed
13412414	HUDI	1904	order layout optimization strategy fail data skipping enable	testing ordering test environment discover follow issue query fail table enable cluster order layout data skipping enable unable read success file automatically create spark translation original query predicate index table predicate translate incorrectly like etc join merging index commit incorrectly check null column instead nth column pick result merge	['pull-request-available']	1	3	Closed
13522546	HUDI	1904	deduceshuffleparallelism return happen	test code java sortmode bulkinsertsortmode val sortmodename bulk insert bulkinsertsortmode sortmodename withtempdir basepath sortmodename def file sortmodename string unit val tablename generatetablename parallelism mean global sort record end different spark partition file create set parallelism spark partition contain hudi partition val parallelism table tablename int string price double string hudi tblpropertie primarykey precombinefield type cow parallelism sortmodename partition location true non strict tablename value distinct code fail code java requirement fail number partition positive illegalargumentexception requirement fail number partition positive scala code image	['pull-request-available']	1	1	Closed
13521829	HUDI	1904	fix hoodiesparkrecord performance bottleneck	currently follow issue current hoodiesparkrecord implementation rewrite record rewriterecord rewriterecordwithnewschema schema traversal record instead schema traversal produce transformer directly create new record old record currently copy executor simple actually buffer record require record copy	['pull-request-available']	1	1	Closed
13524122	HUDI	1904	mor table delete block readable compactable	delete block mor log block hudi version read fail kryo serialization deser similar sense compaction work set user impact mor table uncompacted file group delete block delete block possible follow scenario delete operation update partition path true chance result delete block root cause hoodiekey kryoserializable guess miss register code java false warn objectstore fail database return nosuchobjectexception warn kryo unable load class kryo classloader retry current error abstracthoodielogrecordreader get exception read log file kryoexception unable find class serialization trace orderingval deleterecord cause classnotfoundexception method cause classnotfoundexception error executor exception task stage tid hoodieexception exception read log file cause kryoexception unable find class serialization trace orderingval deleterecord cause classnotfoundexception method cause classnotfoundexception warn tasksetmanager lose task stage tid localhost executor driver hoodieexception exception read log file cause kryoexception unable find class serialization trace orderingval deleterecord cause classnotfoundexception method cause classnotfoundexception error tasksetmanager task stage fail time abort job sparkexception job abort stage failure task stage fail time recent failure lose task stage tid localhost executor driver hoodieexception exception read log file cause kryoexception unable find class serialization trace orderingval deleterecord cause classnotfoundexception method cause classnotfoundexception driver stacktrace scala elide cause hoodieexception exception read log file cause kryoexception unable find class serialization trace orderingval deleterecord cause classnotfoundexception method cause classnotfoundexception code run book reproduce	['pull-request-available']	1	1	Closed
13472184	HUDI	1904	sure partition data schema properly delineate spark relations	recent change support preservation persistence partition columns data file need sure partittion data schema handle correctly consistent spark relation implementation stack relation rdd etc	['pull-request-available']	1	1	Closed
13482833	HUDI	1904	fix incompatibility spark	report user spark projectionoverschema argument spark spark projectionoverschema argument compatible spark context	['pull-request-available']	1	1	Closed
13480572	HUDI	1904	fix hudi bundle require classpath	address erroneously rebase hudi api module impression api module advertise turn case actual bridge implementation require provide classpath require dependency version spark method classnotfoundexception logmanager code	['pull-request-available']	1	1	Closed
13476055	HUDI	1904	ingestion fail source column drop	ingestion deltastreamer fail column drop source reproduce docker demo setup step reproduce create data file ingest kafka ingest hudi table kafka deltastreamer fileschemaprovider simulating column drop source step repeat step file file day column ingestion job fail detailed stacktrace code java driver stacktrace scala method cause hoodieupsertexception error upserte buckettype update partition cause hoodieexception hoodieexception executionexception hoodieexception operation fail cause hoodieexception executionexception hoodieexception operation fail cause executionexception hoodieexception operation fail cause hoodieexception operation fail cause hoodieexception unable read record parquet file cause invalidrecordexception parquet avro schema mismatch avro field day find code	['pull-request-available', 'schema', 'schema-evolution']	1	1	Closed
13438745	HUDI	1904	datum skipping work correctly presence schema evolution	currently data skipping handle correctly case column stat align column file combination miss csi occur different scenario schema evolution csi config change	['pull-request-available']	1	1	Closed
13482987	HUDI	1904	sure logrecordreader flush cache lookup	currently hoodiemetadatamergedlogrecordreader flush internal record cache lookup make lookup essentially processing log block stack avoid parse incrementally key cache	['pull-request-available']	1	1	Closed
13510843	HUDI	1904	troubleshoot testmetadatacolumnstatsindexpartialprojection flakiness	test periodically fail try repro locally able fail valuecount flip flopping single file dozen run example fail run	['pull-request-available']	4	1	Open
13306030	HUDI	1904	partition columns miss file upserte metadata bootstrap	issue happen source datum partition hive style partitioning default behavior spark write datum partitioning partition column schema store file instead retrieve fly file path partition folder form metadata bootstrap store metadata column hudi table folder bootstrap schema computing directly read schema source datum file partition column schema complete manifest issue ultimately upsert bootstrappe file fully bootstrappe upsert time schema evolve upsert dataframe need partition column perform upsert ultimately upserted row correct partition column value store record simply copy metadata bootstrap file miss partition column observe different behavior bootstrappe non bootstrappe table moment create issue hive able determine partition column becuase metadata store create problem engine like spark partition column null upserted file read proposal fix following issue perform bootstrap figure partition schema store bootstrap schema commit metadata file provide follow benefit completeness perspective good behavioral change bootstrappe non bootstrappe table spark bootstrap relation incremental query relation need figure late schema simply accurate schema commit metadata file instead have determine partition column present schema obtain metadata file figure partition schema everytime merge expensive upsert file metadata bootstrappe partition column value correctly determine copy upserted file avoid missing null value consistent behavior non bootstrappe table hive handle consider engine like spark automatically handle significantly complicated able provide partition value read spark able determine everytime partition value null fill table fully bootstrappe point future bootstrap commit clean spark querying happen parquet datasource instead new bootstrappe datasource parquet datasource return null value find miss partition value case control parquet datasource simply read file	['pull-request-available']	1	1	Closed
