id	title	description	project_name	status_name	priority_id	type_id	assignee_id	labels
12844356	Cache recently extracted text to avoid duplicate extraction	"It can happen that text can be extracted from same binary multiple times in a given indexing cycle. This can happen due to 2 reasons

# Multiple Lucene indexes indexing same node - A system might have multiple Lucene indexes e.g. a global Lucene index and an index for specific nodeType. In a given indexing cycle same file would be picked up by both index definition and both would extract same text
# Aggregation - With Index time aggregation same file get picked up multiple times due to aggregation rules

To avoid the wasted effort for duplicate text extraction from same file in a given indexing cycle it would be better to have an expiring cache which can hold on to extracted text content for some time. The cache should have following features
# Limit on total size
# Way to expire the content using [Timed Evicition|https://code.google.com/p/guava-libraries/wiki/CachesExplained#Timed_Eviction] - As chances of same file getting picked up are high only for a given indexing cycle it would be better to expire the cache entries after some time to avoid hogging memory unnecessarily 

Such a cache would provide following benefit
# Avoid duplicate text extraction - Text extraction is costly and has to be minimized on critical path of {{indexEditor}}
# Avoid expensive IO specially if binary content are to be fetched from a remote {{BlobStore}}"	OAK	Closed	3	4	3114	performance
12613758	OSGi related dependencies should be set to provided scoped and not marked as optional	"Currently the OSGi related dependencies org.osgi.core and org.osgi.compendium are marked as optional. Due to this packages under org.osgi.* are marked as optional which is not correct. 

As such dependencies are already marked as provided scope they would not be included as part of transient dependencies. For more details refer to [1]

Fix: The optional flag should be removed

[1] http://markmail.org/thread/njukyten6fdipts3"	OAK	Closed	4	1	3114	osgi
13014649	Config option to disable specific bundling config	"With OAK-4975 Oak would be shipping some default bundling config. An application might want to disable such bundling and for those cases we need to support some config option to disable bundling for specific nodetypes.

*Proposal*

Have a boolean property {{disabled}} on bundling config for specific nodetype to indication that this bundling config is not to be used
"	OAK	Closed	4	4	3114	bundling, docs-impacting
13058163	Support path exclusion in secondary nodestore	"Secondary NodeStore feature (OAK-4180) for now currently supports path inclusion. It would be useful to have support for path exclusion also.

Using this a user can can include all content  under / but exclude /oak:index/uuid/:index entries."	OAK	Open	3	4	3114	secondary-nodestore
12840750	DocumentRootBuilder: revisit update.limit default	"update.limit decides whether a commit is persisted using a branch or not. The default is 10000 (and can be overridden using the system property).

A typical call pattern in JCR is to persist batches of ~1024 nodes. These translate to more than 10000 changes (see PackageImportIT), due to JCR properties, and also indexing commit hooks.

"	OAK	Closed	1	4	3114	performance
13033612	Test failure: BasicServerTest.testServerOk() Address already in use	"Jenkins CI failure: https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/

The build Apache Jackrabbit Oak matrix/Ubuntu Slaves=ubuntu,jdk=JDK 1.8 (latest),nsfixtures=DOCUMENT_RDB,profile=unittesting #1363 has failed.
First failed run: [Apache Jackrabbit Oak matrix/Ubuntu Slaves=ubuntu,jdk=JDK 1.8 (latest),nsfixtures=DOCUMENT_RDB,profile=unittesting #1363|https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/Ubuntu%20Slaves=ubuntu,jdk=JDK%201.8%20(latest),nsfixtures=DOCUMENT_RDB,profile=unittesting/1363/] [console log|https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/Ubuntu%20Slaves=ubuntu,jdk=JDK%201.8%20(latest),nsfixtures=DOCUMENT_RDB,profile=unittesting/1363/console]"	OAK	Closed	3	1	3114	test-failure
13108896	Implement support for disabling indexes which are replaced with newer index	"For upgrade case in many applications older index type is set to {{disabled}} when new index is provisioned. If the new index is async then it would take some time for reindex and till then any query which used to make use of old index would end up traversing the repository

To avoid such a scenario we should only mark older index as ""disabled"" only if the newer index is reindex. "	OAK	Closed	3	2	3114	docs-impacting
12824211	Refactor the optimize logic regarding path include and exclude to avoid duplication	"{{ObservationManagerImpl}} has a optimize method which process the list of includes and excludes and removes redundant clauses. That logic is now also being used in index filtering (OAK-2599) and is getting duplicated.

Going forward we need to refactor this logic so that both places can use it without copying. Possibly making it part of PathUtils

[~mduerig] Also suggested to further optimize
bq. Also PathFilter#optimise could be further optimised by removing entries that subsume each other (e.g. including /a/b, /a is the same as including (/a. "	OAK	Closed	4	4	3114	technical_debt
12862325	Boosting fields not working as expected	"When the boost support was added the intention was to support a usecase like 

{quote}
For the fulltext search on a node where the fulltext content is derived from multiple field it should be possible to boost specific text contributed by individual field. Meaning that if a title field is boosted more than description, the title (part) in the fulltext field will mean more than the description (part) in the fulltext field.
{quote}

This would enable a user to perform a search like _/jcr:root/content/geometrixx-outdoors/en//element(*, cq:Page)\[jcr:contains(., 'Keyword')\]_ and get a result where pages having 'Keyword' in title come above in search result compared to those where Keyword is found in description.

Current implementation just sets the boost while add the field value to fulltext field with the intention that Lucene would use the boost as explained above. However it does not work like that and boost value gets multiplies with other field and hence boosting does not work as expected"	OAK	Closed	3	1	3114	doc-impacting
13099592	Provide list of all bundled nodes within a given DocumentNodeState	"For OAK-6353 we need to know all bundled nodestate in a given parent. For this purpose we should provide following method in DocumentNodeState

{code}
public Iterable<DocumentNodeState> getBundledNodesStates() {
{code}"	OAK	Closed	4	4	3114	bundling
12729658	Add command to dump Lucene index in Oak Console	"Add a command in Oak Run Console to dump lucene index and also provide stats related to Lucene index

"	OAK	Closed	4	2	3114	console
13035392	Test failure: RepositoryBootIT.repositoryLogin	"Jenkins CI failure: https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/

The build Apache Jackrabbit Oak matrix/Ubuntu Slaves=ubuntu,jdk=JDK 1.8 (latest),nsfixtures=SEGMENT_MK,profile=integrationTesting #1369 has failed.
First failed run: [Apache Jackrabbit Oak matrix/Ubuntu Slaves=ubuntu,jdk=JDK 1.8 (latest),nsfixtures=SEGMENT_MK,profile=integrationTesting #1369|https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/Ubuntu%20Slaves=ubuntu,jdk=JDK%201.8%20(latest),nsfixtures=SEGMENT_MK,profile=integrationTesting/1369/] [console log|https://builds.apache.org/job/Apache%20Jackrabbit%20Oak%20matrix/Ubuntu%20Slaves=ubuntu,jdk=JDK%201.8%20(latest),nsfixtures=SEGMENT_MK,profile=integrationTesting/1369/console]"	OAK	Closed	3	1	3114	test-failure, ubuntu
12845482	AsyncIndexer fails due to FileNotFoundException thrown by CopyOnWrite logic	"At times the CopyOnWrite reports following exception

{noformat}
15.07.2015 14:20:35.930 *WARN* [pool-58-thread-1] org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate The async index update failed
org.apache.jackrabbit.oak.api.CommitFailedException: OakLucene0004: Failed to close the Lucene index
	at org.apache.jackrabbit.oak.plugins.index.lucene.LuceneIndexEditor.leave(LuceneIndexEditor.java:204)
	at org.apache.jackrabbit.oak.plugins.index.IndexUpdate.leave(IndexUpdate.java:219)
	at org.apache.jackrabbit.oak.spi.commit.VisibleEditor.leave(VisibleEditor.java:63)
	at org.apache.jackrabbit.oak.spi.commit.EditorDiff.process(EditorDiff.java:56)
	at org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.updateIndex(AsyncIndexUpdate.java:366)
	at org.apache.jackrabbit.oak.plugins.index.AsyncIndexUpdate.run(AsyncIndexUpdate.java:311)
	at org.apache.sling.commons.scheduler.impl.QuartzJobExecutor.execute(QuartzJobExecutor.java:105)
	at org.quartz.core.JobRunShell.run(JobRunShell.java:207)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.io.FileNotFoundException: _2s7.fdt
	at org.apache.lucene.store.FSDirectory.fileLength(FSDirectory.java:261)
	at org.apache.jackrabbit.oak.plugins.index.lucene.IndexCopier$CopyOnWriteDirectory$COWLocalFileReference.fileLength(IndexCopier.java:837)
	at org.apache.jackrabbit.oak.plugins.index.lucene.IndexCopier$CopyOnWriteDirectory.fileLength(IndexCopier.java:607)
	at org.apache.lucene.index.SegmentCommitInfo.sizeInBytes(SegmentCommitInfo.java:141)
	at org.apache.lucene.index.DocumentsWriterPerThread.sealFlushedSegment(DocumentsWriterPerThread.java:529)
	at org.apache.lucene.index.DocumentsWriterPerThread.flush(DocumentsWriterPerThread.java:502)
	at org.apache.lucene.index.DocumentsWriter.doFlush(DocumentsWriter.java:508)
	at org.apache.lucene.index.DocumentsWriter.flushAllThreads(DocumentsWriter.java:618)
	at org.apache.lucene.index.IndexWriter.doFlush(IndexWriter.java:3147)
	at org.apache.lucene.index.IndexWriter.flush(IndexWriter.java:3123)
	at org.apache.lucene.index.IndexWriter.closeInternal(IndexWriter.java:988)
	at org.apache.lucene.index.IndexWriter.close(IndexWriter.java:932)
	at org.apache.lucene.index.IndexWriter.close(IndexWriter.java:894)
	at org.apache.jackrabbit.oak.plugins.index.lucene.LuceneIndexEditorContext.closeWriter(LuceneIndexEditorContext.java:192)
	at org.apache.jackrabbit.oak.plugins.index.lucene.LuceneIndexEditor.leave(LuceneIndexEditor.java:202)
	... 10 common frames omitted
{noformat}"	OAK	Closed	3	1	3114	resilience
13013458	Review the support for wildcards in bundling pattern	"Bundling pattern currently supports wild card pattern. This makes it powerful but at same time can cause issue if it misconfigured. 

We should review this aspect before 1.6 release to determine if this feature needs to be exposed or not. "	OAK	Open	3	3	3114	bundling
12818550	Misleading warn message about local copy size different than remote copy in oak-lucene with copyOnRead enabled	"At times following warning is seen in logs

{noformat}
31.03.2015 14:04:57.610 *WARN* [pool-6-thread-7] org.apache.jackrabbit.oak.plugins.index.lucene.IndexCopier Found local copy for _0.cfs in NIOFSDirectory@/path/to/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 lockFactory=NativeFSLockFactory@/path/to/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 but size of local 1040384 differs from remote 1958385. Content would be read from remote file only
{noformat}

The file length check provides a weak check around index file consistency. In some cases this warning is misleading. For e.g. 

# Index version Rev1 - Task submitted to copy index file F1 
# Index updated to Rev2 - Directory bound to Rev1 is closed
# Read is performed with Rev2 for F1 - Here as the file would be locally created the size would be different as the copying is in progress

In such a case the logic should ensure that once copy is done the local file gets used"	OAK	Closed	4	4	3114	resilience
12819638	Oak instance does not close the executors created upon ContentRepository creation	"Oak.createContentRepository does not closes the executors it creates upon close. It should close the executor if that is created by itself and not passed by outside

Also see recent [thread|http://markmail.org/thread/rryydj7vpua5qbub]."	OAK	Closed	4	1	3114	CI, Jenkins
12829452	Log stats around time spent in extracting text from binaries	"For issues like OAK-2787 it would helpful if we collect some stats around how much time is spent in extracting text from binaries.

For that purpose I would like add some logging around text extraction"	OAK	Closed	4	4	3114	tooling
12827624	Log NodePropBundle id for which no bundle is found	"At times in migration following exception is seen

{noformat}
Caused by: java.lang.NullPointerException
at org.apache.jackrabbit.oak.upgrade.JackrabbitNodeState.createProperties(JackrabbitNodeState.java:311)
at org.apache.jackrabbit.oak.upgrade.JackrabbitNodeState.<init>(JackrabbitNodeState.java:149)
at org.apache.jackrabbit.oak.upgrade.JackrabbitNodeState.getChildNodeEntries(JackrabbitNodeState.java:255)
at org.apache.jackrabbit.oak.plugins.segment.SegmentWriter.writeNode(SegmentWriter.java:1014)
at org.apache.jackrabbit.oak.plugins.segment.SegmentWriter.writeNode(SegmentWriter.java:1015)
at org.apache.jackrabbit.oak.plugins.segment.SegmentWriter.writeNode(SegmentWriter.java:1015)
{noformat}

This would happen if the NodePropBundle is null for a given id. It would be good to add a NPE check in loader itself"	OAK	Closed	4	4	3114	resilience
12783611	Repository Upgrade could shut down the source repository early	"I noticed that during the upgrade we can distinguish 2 phases: first copying the data from the source, then applying all the Editors (indexes and co.).
After phase 1 is done the repository upgrader could shut down the old repo to allow clearing some memory resources which might be used for the second phase."	OAK	Closed	3	4	3114	resilience
12948663	Cached lucene index gets corrupted in case of unclean shutdown and journal rollback in SegmentNodeStore	"Currently Oak Lucene support would copy index files to local file system as part of CopyOnRead feature. In one of the setup it has been observed that index logic was failing with following error

{noformat}
04.02.2016 17:47:52.391 *WARN* [oak-lucene-3] org.apache.jackrabbit.oak.plugins.index.lucene.IndexCopier [/oak:index/lucene] Found local copy for _2ala.cfs in MMapDirectory@/mnt/crx/author/crx-quickstart/repository/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 lockFactory=NativeFSLockFactory@/mnt/crx/author/crx-quickstart/repository/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 but size of local 9320 differs from remote 3714150. Content would be read from remote file only
04.02.2016 17:47:52.399 *WARN* [oak-lucene-3] org.apache.jackrabbit.oak.plugins.index.lucene.IndexCopier [/oak:index/lucene] Found local copy for segments_28je in MMapDirectory@/mnt/crx/author/crx-quickstart/repository/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 lockFactory=NativeFSLockFactory@/mnt/crx/author/crx-quickstart/repository/index/e5a943cdec3000bd8ce54924fd2070ab5d1d35b9ecf530963a3583d43bf28293/1 but size of local 1214 differs from remote 1175. Content would be read from remote file only
04.02.2016 17:47:52.491 *ERROR* [oak-lucene-3] org.apache.jackrabbit.oak.plugins.index.lucene.IndexTracker Failed to open Lucene index at /oak:index/lucene
org.apache.lucene.index.CorruptIndexException: codec header mismatch: actual header=1953790076 vs expected header=1071082519 (resource: SlicedIndexInput(SlicedIndexInput(_2ala.fnm in _2ala.cfs) in _2ala.cfs slice=8810:9320))
	at org.apache.lucene.codecs.CodecUtil.checkHeader(CodecUtil.java:128)
	at org.apache.lucene.codecs.lucene46.Lucene46FieldInfosReader.read(Lucene46FieldInfosReader.java:56)
	at org.apache.lucene.index.SegmentReader.readFieldInfos(SegmentReader.java:215)
{noformat}

Here size of __2ala.cfs_ differed from remote copy and possible other index file may have same size but different content. Comparing the modified time of the files with those in Oak it can be seen that one of file system was older than one in Oak

{noformat}

_2alr.cfs={name=_2alr.cfs, size=1152402, sizeStr=1.2 MB, modified=Thu Feb 04 17:52:31 GMT 2016, osModified=Feb 4 17:52, osSize=1152402, mismatch=false}
_2ala.cfe={name=_2ala.cfe, size=224, sizeStr=224 B, modified=Thu Feb 04 17:47:28 GMT 2016, osModified=Feb 4 17:17, osSize=224, mismatch=false}
_2ala.si={name=_2ala.si, size=252, sizeStr=252 B, modified=Thu Feb 04 17:47:28 GMT 2016, osModified=Feb 4 17:17, osSize=252, mismatch=false}
_2ala.cfs={name=_2ala.cfs, size=3714150, sizeStr=3.7 MB, modified=Thu Feb 04 17:47:28 GMT 2016, osModified=Feb 4 17:17, osSize=9320, mismatch=true}
_14u3_29.del={name=_14u3_29.del, size=1244036, sizeStr=1.2 MB, modified=Thu Feb 04 16:37:35 GMT 2016, osModified=Feb 4 16:37, osSize=1244036, mismatch=false}
_2akw.si={name=_2akw.si, size=252, sizeStr=252 B, modified=Thu Feb 04 16:37:07 GMT 2016, osModified=Feb 4 16:37, osSize=252, mismatch=false}
_2akw.cfe={name=_2akw.cfe, size=224, sizeStr=224 B, modified=Thu Feb 04 16:37:07 GMT 2016, osModified=Feb 4 16:37, osSize=224, mismatch=false}
_2akw.cfs={name=_2akw.cfs, size=4952761, sizeStr=5.0 MB, modified=Thu Feb 04 16:37:07 GMT 2016, osModified=Feb 4 16:37, osSize=4952761, mismatch=false}
{noformat}

And on same setup the system did saw a rollback in segment node store 
{noformat}

-rw-rw-r--. 1 crx crx  25961984 Feb  4 16:47 data01357a.tar
-rw-rw-r--. 1 crx crx  24385536 Feb  4 16:41 data01357a.tar.bak
-rw-rw-r--. 1 crx crx    359936 Feb  4 17:18 data01358a.tar
-rw-rw-r--. 1 crx crx    345088 Feb  4 17:17 data01358a.tar.bak
-rw-rw-r--. 1 crx crx  70582272 Feb  4 18:35 data01359a.tar
-rw-rw-r--. 1 crx crx  66359296 Feb  4 18:33 data01359a.tar.bak
-rw-rw-r--. 1 crx crx    282112 Feb  4 18:46 data01360a.tar
-rw-rw-r--. 1 crx crx    236544 Feb  4 18:45 data01360a.tar.bak
-rw-rw-r--. 1 crx crx    138240 Feb  4 18:56 data01361a.tar
{noformat}

So one possible cause is that 
# At some time earlier to 17:17 lucene index got updated and __2ala.cfs_ got created. 
# Post update the head revision in Segment store was updated but the revision yet to made it to journal log
# Lucene CopyOnRead logic got event for the change and copied the file
# System crashed and hence journal did not got updated
# System restarted and per last entry in journal system suffered with some ""data loss"" and hence index checkpoint also moved back
# As checkpoint got reverted index started at earlier state and hence created a file with same name __2ala.cfs_ 
# CopyOnRead detected file length change and logged a warning routing call to remote
# However other files like _2ala.si, _2ala.cfe which were created in same commit had same size but likely different content which later cause lucene query to start failing

In such a case a restart after cleaning the existing index content would have brought back the system to normal state.

So as a fix we would need to come up with some sanity check at time of system startup"	OAK	Closed	2	1	3114	resilience
12831661	DataStoreBlobStore should expose a buffer input stream for getInputStream call	"DataStoreBlobStore directly exposes the InputStream from the wrapped DataStore. In most cases underlying DataStore exposes a LazyFileInputStream [0] which is not buffered.

For performance reason the stream finally exposed at the BlobStore layer should be buffered one. See [1] for the discussion

[1] http://markmail.org/thread/xi4isnzw57vphcsq
[0]
https://github.com/apache/jackrabbit/blob/trunk/jackrabbit-data/src/main/java/org/apache/jackrabbit/core/data/LazyFileInputStream.java#L102 
"	OAK	Closed	4	4	3114	performance
12821795	Remove Nullable annotation in Predicates of BackgroundObserver	"{code}
@Override
            public int getLocalEventCount() {
                return size(filter(queue, new Predicate<ContentChange>() {
                    @Override
                    public boolean apply(@Nullable ContentChange input) {
                        return input.info != null;
                    }
                }));
            }

            @Override
            public int getExternalEventCount() {
                return size(filter(queue, new Predicate<ContentChange>() {
                    @Override
                    public boolean apply(@Nullable ContentChange input) {
                        return input.info == null;
                    }
                }));
            }
{code}

both methods should probably check for {{input}} being null before accessing {{input.info}}"	OAK	Closed	3	1	3114	technical_debt
12706142	FileDataStore inUse map causes contention in concurrent env	"JR2 FileDataStore#inUseMap [1] is currently a synchronized map and that at times causes contention concurrent env. This map is used for supporting the Blob GC logic for JR2. 

With Oak this map content is not used. As a fix we can either

# Set inUseMap to a Guava Cache Map which has weak keys and value
# Set inUseMap to a no op map where all put calls are ignored
# Modify FDS to disable use of inUseMap or make {{usesIdentifier}} protected

#3 would be a proper fix and #2 can be used as temp workaround untill FDS gets fixed

[1] https://github.com/apache/jackrabbit/blob/trunk/jackrabbit-data/src/main/java/org/apache/jackrabbit/core/data/FileDataStore.java#L118"	OAK	Closed	4	4	3114	concurrency
12787023	Troublesome AbstractTree.toString	"the default {{toString}} for all tree implementations calculates a string containing the path, the toString of all properties as well as the names of all child tree... this is prone to cause troubles in case for trees that have plenty of properties and children.

i would strongly recommend to review this and make the toString of trees both meaningful and cheap."	OAK	Closed	3	4	3114	technical_debt
12958002	Use another NodeStore as a local cache for a remote Document store	"DocumentNodeStore makes use of persistent cache to speed up its processing and save on making remote calls for data already present in cache

In addition to that we can look into make use of Segment NodeStore as kind of ""local copy"" for certain paths in repository and route calls to it if possible. As part of this task I would like to prototype such an approach. At high level it would work as below

# At start bootstrap the setup and shutdown it down
# Use a modified ""sidegrade"" and copy over the NodeStats from Document store to Segment store. In such a copy we also store some Document specific properties like {{readRevision}} and {{lastRevision}} as hidden property in Segment NodeStates
# In DocumentNodeStore we refactor the current code to extract a 
## {{AbstractDocumentNodeState}} - Abase class which has some logic move out from {{DocumentNodeState}}
## {{SegmentDocumentNodeState}} extends above and delegate calls to a wrapped {{SegmentNodeState}}
## {{DocumentNodeState}} would also extend {{AbstractDocumentNodeState}} and hence delegate to some calls to parent. In this when a call comes for {{getChildNode}} it can check if that can be served by a local copy of {{SegmentNodeStore}} for given {{rootRevision}} then it delegates to that
# For update plan is to make use of {{Observer}} which listens to changes and updates the local copy for certain configured paths. 
## Key aspect to address here is handle the restart case where in a cluster a specific node restarts after some time then how it refreshes itself there

*Usage*
Following 2 OSGi configs would need to be seed

* org.apache.jackrabbit.oak.plugins.segment.SegmentNodeStoreService.config
{noformat}
secondary=B""true""
{noformat}
* org.apache.jackrabbit.oak.plugins.document.secondary.SecondaryStoreCacheService.config
{noformat}
includedPaths=[ \
  ""/"",
  ]
{noformat}

With these settings if DocumentNodeStoreService gets started it would pickup the cache and use it. Change {{includedPaths}} depending on paths in repository which you want to include in secondary store.

*Feature Docs*
http://jackrabbit.apache.org/oak/docs/nodestore/document/secondary-store.html"	OAK	Closed	3	2	3114	secondary-nodestore
12737509	MBean to provide consolidated cache stats 	Currently DocumentNodeStore has 5 different types of caches and each register there own MBean. To get a better understanding of the overall cache usage it would be good to have a {{ConsolidatedCacheStatsMBean}} which depicts all the stats in tabular form	OAK	Closed	4	4	3114	monitoring
12773538	Flag Document having many children	"Current DocumentMK logic while performing a diff for child nodes works as below

# Get children for _before_ revision upto MANY_CHILDREN_THRESHOLD (which defaults to 50). Further note that current logic of fetching children nodes also add children {{NodeDocument}} to {{Document}} cache and also reads the complete Document for those children
# Get children for _after_ revision with limits as above
# If the child list is complete then it does a direct diff on the fetched children
# if the list is not complete i.e. number of children are more than the threshold then it for a query based diff (also see OAK-1970)

So in those cases where number of children are large then all work done in #1 above is wasted and should be avoided. To do that we can mark those parent nodes which have many children via special flag like {{_manyChildren}}. One such nodes are marked the diff logic can check for the flag and skip the work done in #1

This is kind of similar to way we mark nodes which have at least one child (OAK-1117)

"	OAK	Resolved	3	4	3114	performance
12819945	Change default cache distribution ratio if persistent cache is enabled	"By default the cache memory in DocumentNodeStore is distributed in following ratio

* nodeCache - 25%
* childrenCache - 10%
* docChildrenCache - 3%
* diffCache - 5%
* documentCache - Is given the rest i.e. 57%

However off late we have found that with persistent cache enabled we can lower the cache allocated to Document cache. That would reduce the time spent in invalidating cache entries in periodic reads. So far we are using following ration in few setup and that is turning out well

* nodeCachePercentage=35
* childrenCachePercentage=20
* diffCachePercentage=30
* docChildrenCachePercentage=10
* documentCache - Is given the rest i.e. 5%

We should use the above distribution by default if the persistent cache is found to be enabled
"	OAK	Resolved	3	4	3114	performance
12979401	CI failing on branches due to unknown fixture SEGMENT_TAR	"These failures are caused by adding the SEGMENT_TAR fixture to the matrix. That one doesn't exit in the branches thus the {{IllegalArgumentException}} ""No enum constant"".

See discussion http://markmail.org/message/oaptnvco5y2a4rjk"	OAK	Closed	3	1	3114	CI, build, jenkins
